品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20260108,20260113,1306,ＮＦＴＯＰＩＸ,東証,決算,20260710,3655.00,79930,9.00,0.00,1,0.50,,,F
20260108,20260113,1320,ｉＦ２２５年１,東証,決算,20260710,52920.00,12461,120.00,5.00,1,5.00,,,F
20260108,20260113,1321,ＮＦ日経２２５,東証,決算,20260708,53100.00,74234,120.00,5.00,1,5.00,,,E
20260108,20260113,1330,上場２２５,東証,決算,20260708,53100.00,5271,120.00,5.00,1,5.00,,,F
20260108,20260113,1346,ＭＸＳ２２５,東証,決算,20260116,53240.00,1140,240.00,5.00,1,5.00,,,F
20260108,20260113,1348,ＭＸＳトピクス,東証,決算,20260116,3649.00,3211,120.00,5.00,1,5.00,,,F
20260108,20260113,1358,上場日経２倍,東証,決算,20260710,84260.00,1660,360.00,5.00,1,20.00,,注意,E
20260108,20260113,135A,ＶＲＡＩＮ,東証,決算,20260228,3305.00,0,6.80,*****,*****,*****,満額,,
20260108,20260113,1364,ｉＳＪＰＸ日経４００,東証,決算,20260209,3238.00,0,60.00,*****,*****,*****,満額,,
20260108,20260113,1365,ｉＦ２２５ダブル,東証,決算,20270110,67970.00,3785,280.00,5.00,1,20.00,,注意,C
20260108,20260113,1369,Ｏｎｅ・日経２２５,東証,決算,20260708,51270.00,1082,120.00,5.00,1,5.00,,,F
20260108,20260113,1377,サカタのタネ,東証,決算,20260531,4335.00,0,8.80,*****,*****,*****,満額,,
20260108,20260113,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,51790.00,13,120.00,5.00,1,5.00,,,F
20260108,20260113,1398,ＳＭＤＡＭ　Ｊリート,東証,決算,20260308,2097.50,0,8.00,*****,*****,*****,満額,,
20260108,20260113,1418,インターライフＨＤ,東証,決算,20260228,699.00,59000,1.40,0.00,1,0.05,,,F
20260108,20260113,1419,タマホーム,東証,決算,20260228,3500.00,274000,7.00,0.15,1,0.15,,,B
20260108,20260113,141A,トライアル,東証,決算,20260630,2927.00,475900,6.00,0.15,1,0.15,,,E
20260108,20260113,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20260331,644.00,10400,1.40,0.00,1,0.00,,,F
20260108,20260113,1433,ベステラ,東証,決算,20260131,1276.00,0,5.20,*****,*****,0.05,満額,停止,
20260108,20260113,1457,ｉＦＴＰＸベア,東証,決算,20270110,2156.00,0,60.00,*****,*****,*****,満額,,
20260108,20260113,1466,ｉＦＪ４００Ｗベア,東証,決算,20270110,306.00,0,120.00,*****,*****,*****,満額,停止,
20260108,20260113,1469,４００ベア２倍,東証,決算,20260820,293.00,440,12.00,0.50,1,*****,,停止,E
20260108,20260113,1474,Ｏｎｅ・ＪＰＸ４００,東証,決算,20260708,31720.00,0,90.00,*****,*****,*****,満額,,
20260108,20260113,1479,ｉＦＭＳＣＩ人材設備,東証,決算,20260710,43160.00,54,200.00,5.00,1,10.00,,注意,C
20260108,20260113,147A,ソラコム,東証,決算,20260430,1232.00,34100,2.60,0.05,1,0.05,,,F
20260108,20260113,1482,ｉＳ米国債七十円へジ,東証,決算,20260411,1628.00,0,60.00,*****,*****,*****,満額,,
20260108,20260113,1493,Ｏｎｅ・中小型,東証,決算,20260708,22545.00,4,80.00,0.00,1,*****,,,E
20260108,20260113,1494,Ｏｎｅ・高配当日本株,東証,決算,20260408,40580.00,0,100.00,*****,*****,*****,満額,,
20260108,20260113,1499,ＭＸＳ高配当７０ＭＮ,東証,決算,20260410,9057.00,18,60.00,0.00,1,0.00,,,F
20260108,20260113,1514,住石ホールディングス,東証,決算,20260331,605.00,96200,2.80,0.05,1,0.05,,注意,F
20260108,20260113,153A,カウリス,東証,決算,20260630,1303.00,0,2.80,*****,*****,0.05,満額,,
20260108,20260113,1545,ナスダックヘッジ無,東証,決算,20260810,40290.00,6207,100.00,0.00,1,5.00,,,F
20260108,20260113,1546,ダウヘッジ無,東証,決算,20260810,74490.00,146,160.00,0.00,1,*****,,,F
20260108,20260113,1547,上場米国Ｓ＆Ｐ５００,東証,決算,20260120,11775.00,0,140.00,*****,*****,*****,満額,,
20260108,20260113,1550,ＭＸＳ外株ＭＳＣＩ,東証,決算,20260608,7243.00,0,60.00,*****,*****,*****,満額,,
20260108,20260113,1554,上場インデＭＳ世界,東証,決算,20260120,6104.00,0,120.00,*****,*****,*****,満額,,
20260108,20260113,1555,上場インデＡリート,東証,決算,20260310,2504.00,132,60.00,5.00,1,5.00,,,F
20260108,20260113,155A,情報戦略テクノロジー,東証,決算,20260630,1364.00,0,2.80,*****,*****,*****,満額,,
20260108,20260113,1569,トピックスインバース,東証,決算,20260220,902.30,0,6.00,*****,*****,*****,満額,,
20260108,20260113,1570,ＮＦ日経レバ,東証,決算,20260520,44350.00,99121,100.00,5.00,1,5.00,,,E
20260108,20260113,1573,Ｈ株インバース,東証,決算,20261204,7849.00,70,32.00,0.50,1,0.50,,注意,D
20260108,20260113,1578,上場インデ２２５ミニ,東証,決算,20260708,4085.00,1236,60.00,5.00,1,5.00,,,E
20260108,20260113,1591,ＮＦＪＰＸ４００,東証,決算,20260407,31590.00,240,90.00,5.00,1,5.00,,,F
20260108,20260113,1592,上場ＪＰＸ日経４００,東証,決算,20260708,2885.00,0,60.00,*****,*****,*****,満額,,
20260108,20260113,1596,ＮＺＡＭ　Ｅｘ―Ｆ,東証,決算,20260115,2754.50,320,16.00,0.50,1,0.50,,,E
20260108,20260113,1617,ＮＦ食品Ｔ１７,東証,決算,20260715,41430.00,50,100.00,5.00,1,5.00,,,F
20260108,20260113,1619,ＮＦ建設資材Ｔ１７,東証,決算,20260715,44710.00,0,100.00,*****,*****,*****,満額,,
20260108,20260113,1620,ＮＦ素材化学Ｔ１７,東証,決算,20260715,31800.00,47,90.00,5.00,1,5.00,,,E
20260108,20260113,1622,ＮＦ自動車Ｔ１７,東証,決算,20260715,35790.00,0,90.00,*****,*****,5.00,満額,,
20260108,20260113,1624,ＮＦ機械Ｔ１７,東証,決算,20260715,77970.00,10,160.00,0.00,1,*****,,,F
20260108,20260113,1625,ＮＦ電機精密Ｔ１７,東証,決算,20260715,49960.00,2,100.00,0.00,1,0.00,,,F
20260108,20260113,1628,ＮＦ運輸物流Ｔ１７,東証,決算,20260715,21265.00,0,80.00,*****,*****,*****,満額,,
20260108,20260113,1630,ＮＦ小売Ｔ１７,東証,決算,20260715,36770.00,0,90.00,*****,*****,*****,満額,,
20260108,20260113,1632,ＮＦ金融Ｔ１７,東証,決算,20260715,35100.00,0,90.00,*****,*****,*****,満額,,
20260108,20260113,1633,ＮＦ不動産Ｔ１７,東証,決算,20260715,54430.00,0,120.00,*****,*****,*****,満額,,
20260108,20260113,1660,ＭＸＳ高利Ｊリート,東証,決算,20260410,11950.00,0,70.00,*****,*****,*****,満額,,
20260108,20260113,1663,Ｋ＆Ｏエナジー,東証,決算,20260630,3720.00,0,7.60,*****,*****,*****,満額,,
20260108,20260113,1671,ＷＴＩ原油ＥＴＦ,東証,決算,20260115,2906.00,0,120.00,*****,*****,*****,満額,,
20260108,20260113,167A,リョーサン菱洋,東証,決算,20260331,3110.00,0,6.40,*****,*****,*****,満額,,
20260108,20260113,1681,上場ＭＳエマ,東証,決算,20260120,2859.00,0,120.00,*****,*****,*****,満額,,
20260108,20260113,1720,東急建設,東証,決算,20260331,1342.00,0,2.80,*****,*****,*****,満額,,
20260108,20260113,1762,高松コンストラクシＧ,東証,決算,20260331,4070.00,30500,8.20,0.15,1,0.20,,,F
20260108,20260113,1766,東建コーポレーション,東証,決算,20260430,14740.00,5200,29.60,0.60,1,0.60,,,E
20260108,20260113,1780,ヤマウラ,東証,決算,20260331,1509.00,0,3.20,*****,*****,*****,満額,,
20260108,20260113,1786,オリエンタル白石,東証,決算,20260331,417.00,53600,1.00,0.00,1,0.00,,,F
20260108,20260113,1808,長谷工コーポ,東証,決算,20260331,3167.00,5800,6.40,0.05,1,0.05,,,F
20260108,20260113,1811,銭高組,東証,決算,20260331,8270.00,0,16.60,*****,*****,*****,満額,,
20260108,20260113,1820,西松建設,東証,決算,20260331,5810.00,0,11.80,*****,*****,*****,満額,,
20260108,20260113,1822,大豊建設,東証,決算,20260331,790.00,0,1.60,*****,*****,*****,満額,,
20260108,20260113,1860,戸田建設,東証,決算,20260331,1320.00,0,2.80,*****,*****,*****,満額,,
20260108,20260113,186A,アストロスケール,東証,決算,20260430,718.00,0,1.60,*****,*****,*****,満額,,
20260108,20260113,1871,ピーエス,東証,決算,20260331,2973.00,400,6.00,0.00,1,*****,,,F
20260108,20260113,1879,新日本建設,東証,決算,20260331,2061.00,0,4.20,*****,*****,*****,満額,,
20260108,20260113,1887,日本国土開発,東証,決算,20260531,557.00,0,1.20,*****,*****,*****,満額,,
20260108,20260113,1899,福田組,東証,決算,20260630,7850.00,6200,15.80,0.15,1,0.15,,,F
20260108,20260113,1925,大和ハウス工業,東証,決算,20260331,5286.00,0,10.60,*****,*****,*****,満額,,
20260108,20260113,1930,北陸電気工事,東証,決算,20260331,1520.00,0,3.20,*****,*****,*****,満額,,
20260108,20260113,1934,ユアテック,東証,決算,20260331,2860.00,0,5.80,*****,*****,*****,満額,,
20260108,20260113,1945,東京エネシス,東証,決算,20260331,1942.00,0,4.00,*****,*****,*****,満額,,
20260108,20260113,1964,中外炉工業,東証,決算,20260331,4470.00,0,9.00,*****,*****,*****,満額,,
20260108,20260113,1965,テクノ菱和,東証,決算,20260331,7260.00,0,14.60,*****,*****,*****,満額,,
20260108,20260113,1967,ヤマト,東証,決算,20260320,2117.00,1400,4.40,0.00,1,0.00,,,F
20260108,20260113,1968,太平電業,東証,決算,20260331,2240.00,13300,4.60,0.05,1,0.05,,,F
20260108,20260113,1976,明星工業,東証,決算,20260331,1746.00,27900,3.60,0.10,1,0.10,,,F
20260108,20260113,197A,タウンズ,東証,決算,20260331,521.00,0,1.20,*****,*****,*****,満額,,
20260108,20260113,1982,日比谷総合設備,東証,決算,20260331,4935.00,9900,10.00,0.20,1,0.20,,,F
20260108,20260113,2001,ニップン,東証,決算,20260331,2455.00,0,5.00,*****,*****,*****,満額,,
20260108,20260113,2002,日清製粉グループ本社,東証,決算,20260331,1920.50,1200,4.00,0.00,1,*****,,,F
20260108,20260113,2003,日東富士製粉,東証,決算,20260331,7210.00,1400,14.60,0.00,1,0.00,,,F
20260108,20260113,2004,昭和産業,東証,決算,20260331,3090.00,8100,6.20,0.10,1,0.10,,,F
20260108,20260113,2013,ｉＳ米国高配当株,東証,決算,20260209,256.70,0,6.00,*****,*****,*****,満額,,
20260108,20260113,2017,ｉＦＪＰＸプラ１５０,東証,決算,20260410,1320.00,69,60.00,5.00,1,5.00,,,F
20260108,20260113,2053,中部飼料,東証,決算,20260331,1750.00,0,3.60,*****,*****,0.05,満額,,
20260108,20260113,2080,ＰＢＲ１倍割れ解消,東証,決算,20260910,1648.00,0,60.00,*****,*****,*****,満額,,
20260108,20260113,2098,ＧＸホテリテＪリート,東証,決算,20260224,1151.00,2,120.00,5.00,1,5.00,,注意,F
20260108,20260113,2109,ＤＭ三井製糖,東証,決算,20260331,3375.00,0,6.80,*****,*****,*****,満額,,
20260108,20260113,2117,ウェルネオシュガー,東証,決算,20260331,2847.00,0,5.80,*****,*****,*****,満額,,
20260108,20260113,2127,日本Ｍ＆Ａ,東証,決算,20260331,735.40,0,1.60,*****,*****,*****,満額,,
20260108,20260113,2138,クルーズ,東証,決算,20260331,611.00,0,1.40,*****,*****,*****,満額,,
20260108,20260113,2139,中広,東証,決算,20260331,421.00,0,1.00,*****,*****,*****,満額,,
20260108,20260113,213A,上場日経半導体,東証,決算,20260708,235.30,0,6.00,*****,*****,*****,満額,,
20260108,20260113,215A,タイミー,東証,決算,20260430,1396.00,1347400,5.60,0.10,1,0.30,,注意,B
20260108,20260113,2160,ジーエヌアイグループ,東証,決算,20260331,2515.00,123400,5.20,0.00,1,0.00,,,F
20260108,20260113,2168,パソナグループ,東証,決算,20260531,2037.00,20900,4.20,0.05,1,0.10,,,F
20260108,20260113,2169,ＣＤＳ,東証,決算,20260630,1822.00,0,3.80,*****,*****,*****,満額,,
20260108,20260113,2193,クックパッド,東証,決算,20260630,153.00,0,1.00,*****,*****,0.00,満額,,
20260108,20260113,2198,アイ・ケイ・ケイＨＤ,東証,決算,20260430,798.00,0,1.60,*****,*****,*****,満額,,
20260108,20260113,219A,Ｈｅａｒｔｓｅｅｄ,東証,決算,20260630,1883.00,378800,7.60,0.55,1,0.10,,停止,A
20260108,20260113,2204,中村屋,東証,決算,20260331,3095.00,0,6.20,*****,*****,*****,満額,,
20260108,20260113,2206,江崎グリコ,東証,決算,20260630,5410.00,136300,11.00,0.25,1,0.25,,,B
20260108,20260113,2211,不二家,東証,決算,20260630,2518.00,28700,5.20,0.05,1,0.10,,,F
20260108,20260113,2216,カンロ,東証,決算,20260630,1661.00,0,3.40,*****,*****,*****,満額,,
20260108,20260113,2217,モロゾフ,東証,決算,20260131,1550.00,33100,3.20,0.10,1,0.10,,,F
20260108,20260113,221A,ＭＸＳ日経半導体株,東証,決算,20260126,669.40,640,6.00,0.50,1,0.50,,,E
20260108,20260113,2226,湖池屋,東証,決算,20260331,4605.00,1500,9.40,0.05,1,0.20,,,F
20260108,20260113,2229,カルビー,東証,決算,20260331,2996.50,5000,6.00,0.05,1,0.05,,,F
20260108,20260113,2236,ＧＸＵＳ配当貴族,東証,決算,20260124,1348.00,0,120.00,*****,*****,*****,満額,注意,
20260108,20260113,2264,森永乳業,東証,決算,20260331,3790.00,0,7.60,*****,*****,*****,満額,,
20260108,20260113,2266,六甲バター,東証,決算,20260630,1180.00,34000,2.40,0.05,1,0.05,,,E
20260108,20260113,2270,雪印メグミルク,東証,決算,20260331,3305.00,3900,6.80,0.05,1,0.05,,,F
20260108,20260113,2282,日本ハム,東証,決算,20260331,6704.00,19200,13.60,0.15,1,0.25,,,F
20260108,20260113,2288,丸大食品,東証,決算,20260331,2206.00,4900,4.60,0.05,1,0.05,,,F
20260108,20260113,2291,福留ハム,東証,決算,20260331,630.00,16500,1.40,0.00,1,0.00,,,E
20260108,20260113,2292,エス　フーズ,東証,決算,20260228,2746.00,0,5.60,*****,*****,*****,満額,,
20260108,20260113,2294,柿安本店,東証,決算,20260430,2690.00,64300,5.40,0.05,1,0.05,,,E
20260108,20260113,2296,伊藤ハム米久ＨＤ,東証,決算,20260331,5730.00,14000,11.60,0.20,1,0.20,,,F
20260108,20260113,2304,ＣＳＳＨＤ,東証,決算,20260331,980.00,0,2.00,*****,*****,*****,満額,,
20260108,20260113,2305,スタジオアリス,東証,決算,20260228,2012.00,3700,4.20,0.05,1,0.05,,,F
20260108,20260113,2325,ＮＪＳ,東証,決算,20260630,4865.00,0,9.80,*****,*****,0.05,満額,,
20260108,20260113,2327,日鉄ソリューションズ,東証,決算,20260331,4397.00,0,8.80,*****,*****,0.10,満額,,
20260108,20260113,2335,キューブシステム,東証,決算,20260331,1125.00,0,2.40,*****,*****,*****,満額,,
20260108,20260113,2337,いちご,東証,決算,20260228,451.00,124800,1.00,0.00,1,*****,,,F
20260108,20260113,2353,日本駐車場開発,東証,決算,20260131,268.00,0,1.00,*****,*****,*****,満額,,
20260108,20260113,2378,ルネサンス,東証,決算,20260331,1105.00,0,2.40,*****,*****,*****,満額,,
20260108,20260113,2379,ディップ,東証,決算,20260228,2250.00,0,4.60,*****,*****,*****,満額,,
20260108,20260113,2389,デジタルＨＤ,東証,臨時,20260115,2015.00,34400,16.80,0.05,1,0.05,,停止,D
20260108,20260113,2404,鉄人化ＨＤ,東証,決算,20260228,499.00,500,1.00,0.00,1,0.00,,,F
20260108,20260113,241A,ＲＯＸＸ,東証,決算,20260331,726.00,0,3.20,*****,*****,0.05,満額,停止,
20260108,20260113,2433,博報堂ＤＹＨＤ,東証,決算,20260331,1199.50,8800,2.40,0.05,1,0.05,,,F
20260108,20260113,2438,アスカネット,東証,決算,20260430,364.00,0,1.00,*****,*****,*****,満額,,
20260108,20260113,2440,ぐるなび,東証,決算,20260331,174.00,0,1.00,*****,*****,0.05,満額,,
20260108,20260113,2461,ファンコミュニ,東証,決算,20260630,511.00,0,1.20,*****,*****,0.00,満額,,
20260108,20260113,2462,ライク,東証,決算,20260531,1523.00,0,3.20,*****,*****,*****,満額,,
20260108,20260113,2475,ＷＤＢＨＤ,東証,決算,20260331,1653.00,0,3.40,*****,*****,*****,満額,,
20260108,20260113,2477,手間いらず,東証,決算,20260630,3145.00,0,6.40,*****,*****,*****,満額,,
20260108,20260113,2484,出前館,東証,決算,20260228,133.00,0,1.00,*****,*****,*****,満額,,
20260108,20260113,2489,アドウェイズ,東証,決算,20260630,268.00,0,1.00,*****,*****,*****,満額,,
20260108,20260113,2491,バリューコマース,東証,決算,20260630,666.00,166200,1.40,0.05,1,0.00,,,F
20260108,20260113,2492,インフォマート,東証,決算,20260630,422.00,0,1.00,*****,*****,*****,満額,,
20260108,20260113,2497,ユナイテッド,東証,決算,20260331,514.00,108400,1.20,0.00,1,0.05,,,E
20260108,20260113,2501,サッポロＨＤ,東証,決算,20260630,1515.50,212000,3.20,0.10,1,0.10,,,F
20260108,20260113,2510,ＮＦ国内債券,東証,決算,20260307,835.10,0,6.00,*****,*****,0.00,満額,,
20260108,20260113,2511,ＮＦ外債ヘッジ無,東証,決算,20260307,1182.50,0,7.00,*****,*****,*****,満額,,
20260108,20260113,2512,ＮＦ外債ヘッジ有,東証,決算,20260307,753.90,0,6.00,*****,*****,*****,満額,,
20260108,20260113,2513,ＮＦ外株ヘッジ無,東証,決算,20260307,3212.00,236,60.00,0.00,1,0.00,,,F
20260108,20260113,2514,ＮＦ外株ヘッジ有,東証,決算,20260307,1878.00,1,60.00,0.00,1,0.00,,,F
20260108,20260113,2515,ＮＦ外ＲＥＩＴヘ無,東証,決算,20260307,1484.00,0,60.00,*****,*****,*****,満額,,
20260108,20260113,2516,東証グロース２５０,東証,決算,20260708,552.30,155800,6.00,0.50,1,0.00,,,E
20260108,20260113,2521,上場米国ヘッジあり,東証,決算,20260120,2000.00,0,120.00,*****,*****,*****,満額,,
20260108,20260113,2525,ＮＺＡＭ　２２５,東証,決算,20260215,51660.00,9,120.00,5.00,1,5.00,,,F
20260108,20260113,2528,ｉＦＪリートコア,東証,決算,20260310,1236.00,0,60.00,*****,*****,*****,満額,,
20260108,20260113,2531,宝ホールディングス,東証,決算,20260331,1620.50,54200,3.40,0.05,1,0.10,,,F
20260108,20260113,2533,オエノンＨＤ,東証,決算,20260630,490.00,1500,1.00,0.00,1,0.00,,,F
20260108,20260113,2557,ＳＭＤＡＭトピックス,東証,決算,20260408,3524.00,10,9.00,0.50,1,0.50,,,F
20260108,20260113,2559,ＭＸＳ全世界株式,東証,臨時,20260608,26370.00,0,80.00,*****,*****,*****,満額,,
20260108,20260113,2562,上場ダウヘッジあり,東証,決算,20260708,3466.00,1262,60.00,0.00,1,0.00,,,F
20260108,20260113,2563,ｉＳＳＰ５百米株ヘジ,東証,決算,20260209,373.10,196810,6.00,0.50,1,0.50,,,E
20260108,20260113,2565,ＧＸロジＪリート,東証,決算,20260224,1013.00,17,60.00,5.00,1,*****,,,F
20260108,20260113,2567,ＮＺＡＭ　カーボン,東証,決算,20260215,462.70,220,6.00,0.50,1,0.50,,,F
20260108,20260113,2568,上場ＮＳＱ１００ヘ無,東証,決算,20260708,6884.00,712,60.00,0.00,1,*****,,,F
20260108,20260113,256A,飛島ホールディングス,東証,決算,20260331,2439.00,0,5.00,*****,*****,*****,満額,,
20260108,20260113,2579,コカ・コーラＢＪＨ,東証,決算,20260331,3353.00,29500,6.80,0.00,1,0.10,,,F
20260108,20260113,2587,サントリー食品インタ,東証,決算,20260331,4828.00,0,9.80,*****,*****,*****,満額,,
20260108,20260113,2590,ＤｙＤｏ,東証,決算,20260120,2542.00,79000,20.80,0.05,1,0.05,,注意,F
20260108,20260113,2594,キーコーヒー,東証,決算,20260331,1993.00,40300,4.00,0.05,1,0.05,,,F
20260108,20260113,2602,日清オイリオグループ,東証,決算,20260331,5330.00,16100,10.80,0.20,1,0.20,,,F
