品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20251222,20251224,1306,ＮＦＴＯＰＩＸ,東証,決算,20260710,3572.00,18450,9.00,0.00,1,0.50,,,F
20251222,20251224,1308,上場ＴＯＰＩＸ,東証,決算,20260708,3528.00,0,60.00,*****,*****,0.00,満額,,
20251222,20251224,1320,ｉＦ２２５年１,東証,決算,20260710,52110.00,9208,120.00,5.00,1,5.00,,,F
20251222,20251224,1321,ＮＦ日経２２５,東証,決算,20260708,52260.00,84791,120.00,5.00,1,5.00,,,F
20251222,20251224,1329,ｉＳ２２５,東証,決算,20260209,5244.00,0,60.00,*****,*****,*****,満額,,
20251222,20251224,1330,上場２２５,東証,決算,20260708,52380.00,5238,120.00,5.00,1,5.00,,,F
20251222,20251224,1346,ＭＸＳ２２５,東証,決算,20260116,52320.00,2036,120.00,5.00,1,5.00,,,F
20251222,20251224,1358,上場日経２倍,東証,決算,20260710,81720.00,1351,360.00,5.00,1,*****,,注意,D
20251222,20251224,135A,ＶＲＡＩＮ,東証,決算,20260228,3285.00,0,6.60,*****,*****,*****,満額,,
20251222,20251224,1365,ｉＦ２２５ダブル,東証,決算,20260110,66150.00,3897,140.00,5.00,1,5.00,,,D
20251222,20251224,1369,Ｏｎｅ・日経２２５,東証,決算,20260108,50900.00,0,120.00,*****,*****,5.00,満額,,
20251222,20251224,1377,サカタのタネ,東証,決算,20260531,4205.00,0,8.60,*****,*****,*****,満額,,
20251222,20251224,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,50890.00,12,120.00,5.00,1,5.00,,,F
20251222,20251224,1417,ミライト・ワン,東証,決算,20260331,3392.00,0,6.80,*****,*****,*****,満額,,
20251222,20251224,1418,インターライフＨＤ,東証,決算,20260228,658.00,88200,1.40,0.05,1,0.05,,,E
20251222,20251224,1419,タマホーム,東証,決算,20260228,3525.00,245200,7.20,0.15,1,0.15,,,C
20251222,20251224,141A,トライアル,東証,決算,20251231,2799.00,440900,11.20,0.10,1,0.05,,,D
20251222,20251224,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20251231,660.00,14800,5.60,0.05,1,0.05,,注意,F
20251222,20251224,1433,ベステラ,東証,決算,20260131,1253.00,0,2.60,*****,*****,*****,満額,,
20251222,20251224,1479,ｉＦＭＳＣＩ人材設備,東証,決算,20260110,43900.00,54,100.00,5.00,1,5.00,,,C
20251222,20251224,147A,ソラコム,東証,決算,20260430,1270.00,34900,2.60,0.05,1,0.05,,,F
20251222,20251224,1487,上場米債ヘッジあり,東証,決算,20260110,12715.00,0,70.00,*****,*****,*****,満額,,
20251222,20251224,1493,Ｏｎｅ・中小型,東証,決算,20260108,22105.00,6,80.00,0.00,1,0.00,,,E
20251222,20251224,1499,ＭＸＳ高配当７０ＭＮ,東証,決算,20260110,8971.00,91,60.00,5.00,1,5.00,,,F
20251222,20251224,1514,住石ホールディングス,東証,決算,20260331,510.00,149400,2.40,0.05,1,0.05,,注意,D
20251222,20251224,153A,カウリス,東証,決算,20251231,1190.00,29200,4.80,0.05,1,0.05,,,F
20251222,20251224,1545,ナスダックヘッジ無,東証,決算,20260810,40400.00,7161,100.00,0.00,1,*****,,,F
20251222,20251224,1546,ダウヘッジ無,東証,決算,20260810,73730.00,52,160.00,0.00,1,0.00,,,F
20251222,20251224,1550,ＭＸＳ外株ＭＳＣＩ,東証,決算,20260608,7214.00,0,60.00,*****,*****,*****,満額,,
20251222,20251224,1554,上場インデＭＳ世界,東証,決算,20260120,6031.00,0,60.00,*****,*****,*****,満額,,
20251222,20251224,1555,上場インデＡリート,東証,決算,20260110,2490.00,0,60.00,*****,*****,*****,満額,,
20251222,20251224,155A,情報戦略テクノロジー,東証,決算,20251231,1235.00,5200,10.40,0.05,1,0.05,,注意,F
20251222,20251224,1569,トピックスインバース,東証,決算,20260220,925.50,0,6.00,*****,*****,*****,満額,,
20251222,20251224,1573,Ｈ株インバース,東証,決算,20261204,7980.00,780,32.00,0.50,1,0.50,,注意,D
20251222,20251224,1591,ＮＦＪＰＸ４００,東証,決算,20260407,30770.00,86,90.00,5.00,1,5.00,,,F
20251222,20251224,1592,上場ＪＰＸ日経４００,東証,決算,20260108,2845.00,0,60.00,*****,*****,*****,満額,,
20251222,20251224,1593,ＭＸＳＪＰＸ４００,東証,決算,20260116,31800.00,10,90.00,5.00,1,5.00,,,F
20251222,20251224,1599,ｉＦＪＰＸ日経４００,東証,決算,20260110,31470.00,2,90.00,5.00,1,5.00,,,F
20251222,20251224,1617,ＮＦ食品Ｔ１７,東証,決算,20260715,40910.00,40,100.00,5.00,1,5.00,,,F
20251222,20251224,1618,ＮＦエネ資源Ｔ１７,東証,決算,20260715,29405.00,0,80.00,*****,*****,*****,満額,,
20251222,20251224,1625,ＮＦ電機精密Ｔ１７,東証,決算,20260715,48890.00,15,100.00,0.00,1,5.00,,,F
20251222,20251224,1626,ＮＦ情通・他Ｔ１７,東証,決算,20260715,42250.00,0,100.00,*****,*****,*****,満額,,
20251222,20251224,1653,ｉＦＥＳＧセレクト,東証,決算,20260110,4485.00,100,10.00,0.50,1,*****,,,E
20251222,20251224,1655,ｉＳＳＰ５００米国株,東証,決算,20260209,777.50,0,6.00,*****,*****,*****,満額,,
20251222,20251224,1659,ｉＳ米国リート,東証,決算,20260209,3322.00,440,60.00,0.00,1,0.00,,,F
20251222,20251224,1660,ＭＸＳ高利Ｊリート,東証,決算,20260110,11770.00,0,70.00,*****,*****,*****,満額,,
