品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20260210,20260213,1308,上場ＴＯＰＩＸ,東証,決算,20260708,4003.00,8030,60.00,0.00,3,*****,,,F
20260210,20260213,1320,ｉＦ２２５年１,東証,決算,20260710,59640.00,11156,120.00,15.00,3,5.00,,,F
20260210,20260213,1321,ＮＦ日経２２５,東証,決算,20260708,59880.00,48896,120.00,15.00,3,5.00,,,F
20260210,20260213,1330,上場２２５,東証,決算,20260708,59960.00,7948,120.00,15.00,3,5.00,,,F
20260210,20260213,133A,ＧＸ超短期米国債,東証,決算,20260324,1051.00,0,60.00,*****,*****,*****,満額,,
20260210,20260213,1346,ＭＸＳ２２５,東証,決算,20260716,59490.00,1861,120.00,15.00,3,5.00,,,F
20260210,20260213,1358,上場日経２倍,東証,決算,20260710,106000.00,3383,440.00,15.00,3,5.00,,注意,B
20260210,20260213,135A,ＶＲＡＩＮ,東証,決算,20260228,2589.00,0,5.20,*****,*****,*****,満額,,
20260210,20260213,1365,ｉＦ２２５ダブル,東証,決算,20270110,85800.00,1739,360.00,15.00,3,5.00,,注意,D
20260210,20260213,1367,ｉＦＴＰＸダブル,東証,決算,20270110,70060.00,34,160.00,0.00,3,*****,,,F
20260210,20260213,1369,Ｏｎｅ・日経２２５,東証,決算,20260708,57780.00,415,120.00,15.00,3,5.00,,,F
20260210,20260213,1377,サカタのタネ,東証,決算,20260531,4215.00,15200,8.60,0.15,3,*****,,,F
