"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/02/02","2026/02/04","1301","極洋","東証およびＰＴＳ",,"確報",0,6200,2500,400,100,1600,900,0,31558000,12725000,2036000,509000,8144000,4581000,,,0,0,0,435000,65000,0,4.1,4.1,3.9,4,4.1,10.6,5.9
"2026/02/02","2026/02/04","1305","ｉＦＴＰＸ年１","東証およびＰＴＳ",,"確報",300,2100,12050,0,440,8450,3600,1125300,7877100,45199550,0,1650440,31695950,13503600,,,0,0,0,470900,302260,0,36.3,28.4,25.9,27.1,440.6,42,76.6
"2026/02/02","2026/02/04","1306","ＮＦＴＯＰＩＸ","東証およびＰＴＳ",,"確報",4240,12380,46140,3560,300,18090,28050,15743120,45966940,171317820,13218280,1113900,67168170,104149650,,,0,0,0,1682680,459730,0,3.9,3.5,4.6,4,11,2.3,3.9
"2026/02/02","2026/02/04","1308","上場ＴＯＰＩＸ","東証およびＰＴＳ",,"確報",940,0,22818,866,3547,5441,17377,3452620,0,83810514,3180818,13028131,19984793,63825721,,,0,0,0,721974,268026,0,9.7,9.2,159.7,17.3,7.6,3.7,5
"2026/02/02","2026/02/04","1309","ＮＦ中国株上証５０","東証およびＰＴＳ",,"確報",10,0,62,0,0,0,62,540000,0,3348000,0,0,0,3348000,,,0,0,0,49920,0,0,14.8,7.9,126,14.8,0,0,0
"2026/02/02","2026/02/04","130A","ＶＩＳ","東証およびＰＴＳ",,"確報",0,800,20900,0,0,0,20900,0,388000,10136500,0,0,0,10136500,,,0,0,0,173600,0,0,19.7,17.6,22.2,19.7,0,0,0
"2026/02/02","2026/02/04","1311","ＮＦＴＰＸ３０","東証およびＰＴＳ",,"確報",0,348,4884,0,0,50,4834,0,646236,9069588,0,0,92850,8976738,,,0,0,0,68016,650,0,16.2,11.1,28.5,16,0,0,0
"2026/02/02","2026/02/04","1319","ＮＦ日経３００","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/02/02","2026/02/04","1320","ｉＦ２２５年１","東証およびＰＴＳ",,"確報",0,0,1556,30,957,13227,-11671,0,0,84926480,1637400,52233060,721929660,-637003180,,,0,0,0,918040,8350860,0,23.3,0,0,0,15.3,32.3,20.7
"2026/02/02","2026/02/04","1321","ＮＦ日経２２５","東証およびＰＴＳ",,"確報",391,2526,9502,1288,6167,38538,-29036,21407250,138298500,520234500,70518000,337643250,2109955500,-1589721000,,,0,0,0,7447680,27786880,0,10.6,7.8,9.1,8.4,15.9,8.7,11.3
"2026/02/02","2026/02/04","1322","上場パンタ","東証およびＰＴＳ",,"確報",0,0,552,0,0,0,552,0,0,6016800,0,0,0,6016800,,,0,0,0,82800,0,0,274,137,0,274,0,0,0
"2026/02/02","2026/02/04","1325","ＮＦブラジル株","東証およびＰＴＳ",,"確報",0,18610,12030,0,650,2050,9980,0,5359680,3464640,0,187200,590400,2874240,,,0,0,0,346232,30510,0,4.5,5.6,3.3,4.2,11.9,18.2,14.4
"2026/02/02","2026/02/04","1326","ＳＰＤＲゴール","東証およびＰＴＳ",,"確報",0,612,118,0,0,0,118,0,39168000,7552000,0,0,0,7552000,,,0,0,0,6657600,0,0,4.8,6.4,3.8,4.8,0,0,0
"2026/02/02","2026/02/04","1328","ＮＦ金価格","東証およびＰＴＳ",,"確報",1180,2214,15524,0,1750,0,15524,19464100,36519930,256068380,0,28866250,0,256068380,,,0,0,0,39739200,4200000,0,4.1,19.8,3,5.1,1.3,1.3,1.3
"2026/02/02","2026/02/04","1329","ｉＳ２２５","東証およびＰＴＳ",,"確報",2951,15,29117,5542,761,5542,23575,16200990,82350,159852330,30425580,4177890,30425580,129426750,,,0,0,0,1466136,42616,0,13.3,20,24.5,22,1.3,5.2,2
"2026/02/02","2026/02/04","1330","上場２２５","東証およびＰＴＳ",,"確報",450,0,2090,1124,386,5576,-3486,24678000,0,114615600,61640160,21168240,305787840,-191172240,,,0,0,0,1016800,2999560,0,13.2,16.8,111.8,29.2,9.7,13.1,11.1
"2026/02/02","2026/02/04","1332","ニッスイ","東証およびＰＴＳ",,"確報",1500,5600,23000,6600,100,23000,0,1950000,7280000,29900000,8580000,130000,29900000,0,,,0,0,135500,0,0,82500,5.1,7.6,5.8,6.6,3.4,4.5,3.8
"2026/02/02","2026/02/04","1333","マルハニチロ","東証およびＰＴＳ",,"確報",0,400,16000,0,0,300,15700,0,554000,22160000,0,0,415500,21744500,,,0,0,0,57400,1050,0,9.7,25.2,22,23.5,1.1,1.1,1.1
"2026/02/02","2026/02/04","133A","ＧＸ超短期米国債","東証およびＰＴＳ",,"確報",0,0,23293,0,0,0,23293,0,0,24387771,0,0,0,24387771,,,0,0,163051,0,0,0,6471.2,0,3235.6,6471.2,0,0,0
"2026/02/02","2026/02/04","1343","ＮＦＪ－ＲＥＩＴ","東証およびＰＴＳ",,"確報",0,18410,173620,390,1100,36690,136930,0,39664345,374064290,840255,2369950,79048605,295015685,,,0,0,576090,0,0,112200,22.5,24.9,24.9,24.9,13.3,17.1,15
"2026/02/02","2026/02/04","1345","上場Ｊリート","東証およびＰＴＳ",,"確報",1700,1500,12900,0,400,600,12300,3432300,3028500,26045100,0,807600,1211400,24833700,,,0,0,57150,0,0,4500,7.4,4.8,18.3,7.6,3.6,9,5.1
"2026/02/02","2026/02/04","1346","ＭＸＳ２２５","東証およびＰＴＳ",,"確報",0,84,1605,190,1823,2268,-663,0,4576320,87440400,10351200,99317040,123560640,-36120240,,,0,0,0,1030290,2379610,0,11.1,86.8,68.6,76.6,8.3,6.7,7.4
