品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20260120,20260122,1305,ｉＦＴＰＸ年１,東証,決算,20260710,3848.00,1430,9.00,0.50,1,*****,,,F
20260120,20260122,1306,ＮＦＴＯＰＩＸ,東証,決算,20260710,3804.00,44320,9.00,0.50,1,0.00,,,F
20260120,20260122,1308,上場ＴＯＰＩＸ,東証,決算,20260708,3765.00,13577,60.00,0.00,1,5.00,,,F
20260120,20260122,1320,ｉＦ２２５年１,東証,決算,20260710,54810.00,11282,120.00,5.00,1,5.00,,,F
20260120,20260122,1321,ＮＦ日経２２５,東証,決算,20260708,55070.00,48997,120.00,0.00,1,5.00,,,F
20260120,20260122,1330,上場２２５,東証,決算,20260708,55140.00,4258,120.00,5.00,1,5.00,,,F
20260120,20260122,133A,ＧＸ超短期米国債,東証,決算,20260124,1072.00,0,120.00,*****,*****,*****,満額,,
20260120,20260122,1346,ＭＸＳ２２５,東証,決算,20260716,54720.00,680,120.00,5.00,1,5.00,,,F
20260120,20260122,1358,上場日経２倍,東証,決算,20260710,90170.00,1428,400.00,5.00,1,5.00,,注意,C
20260120,20260122,135A,ＶＲＡＩＮ,東証,決算,20260228,2783.00,0,5.60,*****,*****,*****,満額,,
20260120,20260122,1364,ｉＳＪＰＸ日経４００,東証,決算,20260209,3367.00,133,60.00,5.00,1,*****,,,F
20260120,20260122,1365,ｉＦ２２５ダブル,東証,決算,20270110,72980.00,652,320.00,5.00,1,5.00,,注意,E
20260120,20260122,1367,ｉＦＴＰＸダブル,東証,決算,20270110,62060.00,19,140.00,0.00,1,*****,,,F
20260120,20260122,1369,Ｏｎｅ・日経２２５,東証,決算,20260708,53190.00,326,120.00,5.00,1,5.00,,,F
20260120,20260122,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,53600.00,0,120.00,*****,*****,*****,満額,,
20260120,20260122,1398,ＳＭＤＡＭ　Ｊリート,東証,決算,20260308,2097.00,1530,8.00,0.50,1,*****,,,F
20260120,20260122,1399,上場高配当低ボラ,東証,決算,20260408,2851.00,1619,60.00,5.00,1,0.00,,,F
20260120,20260122,1414,ショーボンドＨＤ,東証,決算,20260630,1431.50,0,3.00,*****,*****,*****,満額,,
20260120,20260122,1418,インターライフＨＤ,東証,決算,20260228,629.00,19200,1.40,0.00,1,0.00,,,F
20260120,20260122,1419,タマホーム,東証,決算,20260228,3715.00,374400,15.20,0.15,1,0.15,,停止,C
20260120,20260122,141A,トライアル,東証,決算,20260630,3295.00,279200,6.60,0.10,1,0.10,,,F
20260120,20260122,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20260331,650.00,0,1.40,*****,*****,*****,満額,,
20260120,20260122,1433,ベステラ,東証,決算,20260131,1323.00,1000,5.60,0.05,1,*****,,停止,F
