"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/02/12","2026/02/16","1301","極洋","東証およびＰＴＳ",,"確報",300,0,3400,0,100,400,3000,1587000,0,17986000,0,529000,2116000,15870000,,,0,0,279000,0,0,45000,9.5,9.8,15.6,12,34,2.6,4.9
"2026/02/12","2026/02/16","1305","ｉＦＴＰＸ年１","東証およびＰＴＳ",,"確報",0,2620,9590,120,190,10890,-1300,0,10789160,39491620,494160,782420,44845020,-5353400,,,0,0,354090,0,0,317840,18.4,58.4,16.9,26.2,11.7,16.9,13.8
"2026/02/12","2026/02/16","1306","ＮＦＴＯＰＩＸ","東証およびＰＴＳ",,"確報",48910,27840,91740,68820,2230,102450,-10710,199406070,113503680,374023980,280579140,9091710,417688650,-43664670,,,0,0,2120100,0,0,1075800,3.7,2.8,6,3.8,2.2,8.9,3.5
"2026/02/12","2026/02/16","1308","上場ＴＯＰＩＸ","東証およびＰＴＳ",,"確報",0,60,5625,208,3123,10800,-5175,0,241500,22640625,837200,12570075,43470000,-20829375,,,0,0,125070,0,0,301730,3.9,4.9,3.4,4.1,5.5,2.9,3.8
"2026/02/12","2026/02/16","1309","ＮＦ中国株上証５０","東証およびＰＴＳ",,"確報",0,44,0,0,0,0,0,0,2445080,0,0,0,0,0,,,0,0,0,36520,0,0,7.3,58.7,3.9,7.3,0,0,0
"2026/02/12","2026/02/16","130A","ＶＩＳ","東証およびＰＴＳ",,"確報",0,1600,18800,0,0,0,18800,0,768000,9024000,0,0,0,9024000,,,0,0,0,326400,0,0,33.1,38.4,29.1,33.1,0,0,0
"2026/02/12","2026/02/16","1311","ＮＦＴＰＸ３０","東証およびＰＴＳ",,"確報",0,1249,3270,200,0,2125,1145,0,2506743,6562890,401400,0,4264875,2298015,,,0,0,36152,0,0,15400,5,5.8,4.1,4.8,4.1,12.3,6.2
"2026/02/12","2026/02/16","1319","ＮＦ日経３００","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/02/12","2026/02/16","1320","ｉＦ２２５年１","東証およびＰＴＳ",,"確報",5,3,1562,272,236,12752,-11190,298550,179130,93267020,16241120,14091560,761421920,-668154900,,,0,0,109200,0,0,890120,10.3,10.2,10.3,10.3,12.1,9,10.3
"2026/02/12","2026/02/16","1321","ＮＦ日経２２５","東証およびＰＴＳ",,"確報",447,10621,2755,1586,11148,52263,-49508,26779770,636304110,165052050,95017260,667876680,3131076330,-2966024280,,,0,0,387870,0,0,1854750,5.8,3.2,2.5,2.8,8.3,8.7,8.5
