品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20251225,20251229,1306,ＮＦＴＯＰＩＸ,東証,決算,20260710,3586.00,14810,9.00,0.00,1,*****,,,F
20251225,20251229,1320,ｉＦ２２５年１,東証,決算,20260710,52110.00,10291,120.00,5.00,1,5.00,,,F
20251225,20251229,1321,ＮＦ日経２２５,東証,決算,20260708,52300.00,74328,120.00,5.00,1,5.00,,,F
20251225,20251229,1329,ｉＳ２２５,東証,決算,20260209,5237.00,0,60.00,*****,*****,*****,満額,,
20251225,20251229,1330,上場２２５,東証,決算,20260708,52360.00,5956,120.00,5.00,1,5.00,,,F
20251225,20251229,1346,ＭＸＳ２２５,東証,決算,20260116,52350.00,1702,120.00,5.00,1,5.00,,,F
20251225,20251229,1358,上場日経２倍,東証,決算,20260710,81810.00,803,360.00,5.00,1,5.00,,注意,E
20251225,20251229,135A,ＶＲＡＩＮ,東証,決算,20260228,3250.00,0,6.60,*****,*****,*****,満額,,
20251225,20251229,1364,ｉＳＪＰＸ日経４００,東証,決算,20260209,3156.00,0,60.00,*****,*****,*****,満額,,
20251225,20251229,1365,ｉＦ２２５ダブル,東証,決算,20260110,66200.00,3098,140.00,5.00,1,5.00,,,D
20251225,20251229,1367,ｉＦＴＰＸダブル,東証,決算,20260110,55240.00,0,120.00,*****,*****,*****,満額,,
20251225,20251229,1369,Ｏｎｅ・日経２２５,東証,決算,20260108,50780.00,201,240.00,5.00,1,*****,,,F
20251225,20251229,1377,サカタのタネ,東証,決算,20260531,4280.00,0,8.60,*****,*****,*****,満額,,
20251225,20251229,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,50920.00,12,120.00,5.00,1,5.00,,,F
20251225,20251229,1398,ＳＭＤＡＭ　Ｊリート,東証,決算,20260308,2076.50,120,8.00,0.50,1,*****,,,F
20251225,20251229,1418,インターライフＨＤ,東証,決算,20260228,676.00,82800,1.40,0.05,1,0.05,,,E
20251225,20251229,1419,タマホーム,東証,決算,20260228,3590.00,283100,7.20,0.15,1,0.15,,,C
20251225,20251229,141A,トライアル,東証,決算,20251231,3035.00,456200,12.40,0.15,1,0.10,,,E
20251225,20251229,1429,日本アクア,東証,決算,20251231,902.00,600,4.00,0.00,1,*****,,,F
20251225,20251229,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20251231,685.00,29500,5.60,0.05,1,0.05,,注意,F
20251225,20251229,1433,ベステラ,東証,決算,20260131,1290.00,0,2.60,*****,*****,*****,満額,,
20251225,20251229,1466,ｉＦＪ４００Ｗベア,東証,決算,20260110,320.00,0,60.00,*****,*****,*****,満額,,
20251225,20251229,1469,４００ベア２倍,東証,決算,20260820,309.80,380,12.00,0.50,1,*****,,停止,E
20251225,20251229,1474,Ｏｎｅ・ＪＰＸ４００,東証,決算,20260108,31370.00,2,180.00,5.00,1,*****,,,F
20251225,20251229,1479,ｉＦＭＳＣＩ人材設備,東証,決算,20260110,44640.00,54,100.00,5.00,1,5.00,,,C
20251225,20251229,147A,ソラコム,東証,決算,20260430,1278.00,39200,2.60,0.05,1,0.05,,,F
20251225,20251229,1482,ｉＳ米国債七十円へジ,東証,決算,20260111,1638.00,0,60.00,*****,*****,*****,満額,,
20251225,20251229,1487,上場米債ヘッジあり,東証,決算,20260110,12720.00,0,70.00,*****,*****,*****,満額,,
20251225,20251229,1493,Ｏｎｅ・中小型,東証,決算,20260108,22305.00,4,160.00,0.00,1,0.00,,,E
20251225,20251229,1494,Ｏｎｅ・高配当日本株,東証,決算,20260408,39800.00,20,90.00,0.00,1,0.00,,,F
20251225,20251229,1497,ｉＳ米＄ＨＹ社債ヘジ,東証,決算,20260111,1814.00,153,60.00,5.00,1,*****,,,F
20251225,20251229,1499,ＭＸＳ高配当７０ＭＮ,東証,決算,20260110,9035.00,63,60.00,5.00,1,5.00,,,F
20251225,20251229,1514,住石ホールディングス,東証,決算,20260331,524.00,149000,2.40,0.05,1,0.05,,注意,E
20251225,20251229,153A,カウリス,東証,決算,20251231,1232.00,31300,5.20,0.05,1,0.05,,,F
20251225,20251229,1545,ナスダックヘッジ無,東証,決算,20260810,40310.00,1820,100.00,0.00,1,0.00,,,F
