品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20260113,20260115,1306,ＮＦＴＯＰＩＸ,東証,決算,20260710,3775.00,0,9.00,*****,*****,0.00,満額,,
20260113,20260115,1308,上場ＴＯＰＩＸ,東証,決算,20260708,3732.00,14416,60.00,0.00,1,*****,,,F
20260113,20260115,1320,ｉＦ２２５年１,東証,決算,20260710,55380.00,14140,120.00,5.00,1,5.00,,,F
20260113,20260115,1321,ＮＦ日経２２５,東証,決算,20260708,55640.00,84098,120.00,5.00,1,5.00,,,E
20260113,20260115,1325,ＮＦブラジル株,東証,決算,20260708,268.00,0,12.00,*****,*****,*****,満額,注意,
20260113,20260115,1330,上場２２５,東証,決算,20260708,55640.00,9645,120.00,5.00,1,5.00,,,F
20260113,20260115,1346,ＭＸＳ２２５,東証,決算,20260116,55650.00,3752,240.00,5.00,1,5.00,,,F
20260113,20260115,1348,ＭＸＳトピクス,東証,決算,20260116,3765.00,5670,120.00,5.00,1,*****,,,F
20260113,20260115,1358,上場日経２倍,東証,決算,20260710,92200.00,3489,400.00,5.00,1,5.00,,注意,C
20260113,20260115,135A,ＶＲＡＩＮ,東証,決算,20260228,3350.00,0,6.80,*****,*****,*****,満額,,
20260113,20260115,1364,ｉＳＪＰＸ日経４００,東証,決算,20260209,3358.00,0,60.00,*****,*****,*****,満額,,
20260113,20260115,1365,ｉＦ２２５ダブル,東証,決算,20270110,74560.00,3792,320.00,5.00,1,5.00,,注意,D
20260113,20260115,1367,ｉＦＴＰＸダブル,東証,決算,20270110,61260.00,0,140.00,*****,*****,*****,満額,,
20260113,20260115,1369,Ｏｎｅ・日経２２５,東証,決算,20260708,53790.00,308,120.00,5.00,1,5.00,,,F
20260113,20260115,1377,サカタのタネ,東証,決算,20260531,4285.00,0,8.60,*****,*****,*****,満額,,
20260113,20260115,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,54280.00,13,120.00,5.00,1,5.00,,,F
20260113,20260115,1418,インターライフＨＤ,東証,決算,20260228,728.00,57200,1.60,0.00,1,0.00,,,F
20260113,20260115,1419,タマホーム,東証,決算,20260228,3520.00,353700,7.20,0.15,1,0.15,,,B
20260113,20260115,141A,トライアル,東証,決算,20260630,2998.00,515000,6.00,0.10,1,0.15,,,E
20260113,20260115,1429,日本アクア,東証,決算,20260630,883.00,0,1.80,*****,*****,*****,満額,,
20260113,20260115,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20260331,640.00,0,1.40,*****,*****,*****,満額,,
20260113,20260115,1433,ベステラ,東証,決算,20260131,1280.00,1600,5.20,0.05,1,0.05,,停止,F
20260113,20260115,1457,ｉＦＴＰＸベア,東証,決算,20270110,2088.00,0,60.00,*****,*****,*****,満額,,
20260113,20260115,1469,４００ベア２倍,東証,決算,20260820,275.10,330,12.00,0.50,1,*****,,停止,E
20260113,20260115,1474,Ｏｎｅ・ＪＰＸ４００,東証,決算,20260708,32820.00,79,90.00,5.00,1,*****,,,F
20260113,20260115,1479,ｉＦＭＳＣＩ人材設備,東証,決算,20260710,43160.00,54,100.00,5.00,1,5.00,,,C
20260113,20260115,147A,ソラコム,東証,決算,20260430,1240.00,12400,2.60,0.00,1,0.05,,,F
20260113,20260115,1482,ｉＳ米国債七十円へジ,東証,決算,20260411,1618.00,0,60.00,*****,*****,*****,満額,,
20260113,20260115,1486,上場米債ヘッジなし,東証,決算,20260710,24560.00,0,80.00,*****,*****,*****,満額,,
20260113,20260115,1487,上場米債ヘッジあり,東証,決算,20260710,12405.00,0,70.00,*****,*****,*****,満額,,
20260113,20260115,1493,Ｏｎｅ・中小型,東証,決算,20260708,22780.00,94,80.00,5.00,1,0.00,,,E
20260113,20260115,1494,Ｏｎｅ・高配当日本株,東証,決算,20260408,41220.00,0,100.00,*****,*****,*****,満額,,
20260113,20260115,1514,住石ホールディングス,東証,決算,20260331,618.00,136900,2.80,0.05,1,0.05,,注意,E
20260113,20260115,153A,カウリス,東証,決算,20260630,1286.00,33000,2.60,0.05,1,0.00,,,F
20260113,20260115,1545,ナスダックヘッジ無,東証,決算,20260810,41360.00,3722,100.00,0.00,1,0.00,,,F
20260113,20260115,1546,ダウヘッジ無,東証,決算,20260810,76670.00,23,160.00,0.00,1,0.00,,,F
20260113,20260115,1547,上場米国Ｓ＆Ｐ５００,東証,決算,20260120,12120.00,0,140.00,*****,*****,*****,満額,,
20260113,20260115,1550,ＭＸＳ外株ＭＳＣＩ,東証,決算,20260608,7433.00,0,60.00,*****,*****,*****,満額,,
20260113,20260115,1554,上場インデＭＳ世界,東証,決算,20260120,6251.00,0,120.00,*****,*****,*****,満額,,
20260113,20260115,1555,上場インデＡリート,東証,決算,20260310,2534.00,149,60.00,5.00,1,5.00,,,F
20260113,20260115,155A,情報戦略テクノロジー,東証,決算,20260630,1350.00,1200,2.80,0.00,1,0.00,,,F
