品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20260126,20260128,1306,ＮＦＴＯＰＩＸ,東証,決算,20260710,3729.00,20970,9.00,0.00,1,0.00,,,F
20260126,20260128,1308,上場ＴＯＰＩＸ,東証,決算,20260708,3683.00,0,60.00,*****,*****,0.00,満額,,
20260126,20260128,1320,ｉＦ２２５年１,東証,決算,20260710,54710.00,9522,120.00,5.00,1,5.00,,,F
20260126,20260128,1321,ＮＦ日経２２５,東証,決算,20260708,54980.00,42310,120.00,5.00,1,5.00,,,F
20260126,20260128,1330,上場２２５,東証,決算,20260708,55040.00,3247,120.00,5.00,1,5.00,,,F
20260126,20260128,1346,ＭＸＳ２２５,東証,決算,20260716,54650.00,1055,120.00,5.00,1,5.00,,,F
20260126,20260128,1358,上場日経２倍,東証,決算,20260710,89660.00,487,360.00,5.00,1,5.00,,注意,D
20260126,20260128,135A,ＶＲＡＩＮ,東証,決算,20260228,2730.00,0,5.60,*****,*****,*****,満額,,
20260126,20260128,1364,ｉＳＪＰＸ日経４００,東証,決算,20260209,3300.00,0,60.00,*****,*****,*****,満額,,
20260126,20260128,1369,Ｏｎｅ・日経２２５,東証,決算,20260708,53160.00,10,120.00,5.00,1,5.00,,,F
20260126,20260128,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,53500.00,0,120.00,*****,*****,*****,満額,,
20260126,20260128,1414,ショーボンドＨＤ,東証,決算,20260630,1405.50,0,3.00,*****,*****,*****,満額,,
20260126,20260128,1418,インターライフＨＤ,東証,決算,20260228,612.00,26400,1.40,0.05,1,0.00,,,F
20260126,20260128,1419,タマホーム,東証,決算,20260228,3710.00,372200,15.20,0.20,1,0.20,,停止,C
20260126,20260128,141A,トライアル,東証,決算,20260630,3135.00,216800,6.40,0.10,1,0.10,,,F
20260126,20260128,1429,日本アクア,東証,決算,20260630,883.00,0,1.80,*****,*****,*****,満額,,
20260126,20260128,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20260331,639.00,16300,1.40,0.05,1,0.00,,,F
20260126,20260128,1433,ベステラ,東証,決算,20260131,1335.00,5400,11.20,0.05,1,*****,,停止,F
