品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20260205,20260209,1308,上場ＴＯＰＩＸ,東証,決算,20260708,3793.00,0,60.00,*****,*****,0.00,満額,,
20260205,20260209,1320,ｉＦ２２５年１,東証,決算,20260710,55780.00,8209,120.00,5.00,1,5.00,,,F
20260205,20260209,1321,ＮＦ日経２２５,東証,決算,20260708,56040.00,25244,120.00,0.00,1,5.00,,,F
20260205,20260209,1330,上場２２５,東証,決算,20260708,56080.00,2358,120.00,5.00,1,5.00,,,F
20260205,20260209,1332,ニッスイ,東証,決算,20260331,1367.00,0,2.80,*****,*****,*****,満額,,
20260205,20260209,133A,ＧＸ超短期米国債,東証,決算,20260324,1061.00,0,60.00,*****,*****,*****,満額,,
20260205,20260209,1346,ＭＸＳ２２５,東証,決算,20260716,55640.00,755,120.00,5.00,1,5.00,,,F
20260205,20260209,1358,上場日経２倍,東証,決算,20260710,93170.00,1418,400.00,5.00,1,5.00,,注意,D
20260205,20260209,135A,ＶＲＡＩＮ,東証,決算,20260228,2403.00,0,5.00,*****,*****,*****,満額,,
20260205,20260209,1364,ｉＳＪＰＸ日経４００,東証,決算,20260209,3391.00,1422,240.00,5.00,1,*****,,,E
20260205,20260209,1365,ｉＦ２２５ダブル,東証,決算,20270110,75200.00,389,320.00,5.00,1,5.00,,注意,F
20260205,20260209,1369,Ｏｎｅ・日経２２５,東証,決算,20260708,54200.00,165,120.00,5.00,1,5.00,,,F
20260205,20260209,1377,サカタのタネ,東証,決算,20260531,4130.00,0,8.40,*****,*****,*****,満額,,
20260205,20260209,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,54490.00,5,120.00,5.00,1,*****,,,F
20260205,20260209,1399,上場高配当低ボラ,東証,決算,20260408,2932.00,567,60.00,5.00,1,*****,,,F
20260205,20260209,1414,ショーボンドＨＤ,東証,決算,20260630,1459.50,0,3.00,*****,*****,*****,満額,,
20260205,20260209,1418,インターライフＨＤ,東証,決算,20260228,609.00,20900,2.80,0.05,1,0.05,,停止,F
20260205,20260209,1419,タマホーム,東証,決算,20260228,3870.00,318500,15.60,0.20,1,0.20,,停止,D
20260205,20260209,141A,トライアル,東証,決算,20260630,2903.00,21200,6.00,0.00,1,0.00,,,F
20260205,20260209,1429,日本アクア,東証,決算,20260630,880.00,0,1.80,*****,*****,*****,満額,,
20260205,20260209,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20260331,652.00,17900,1.40,0.05,1,0.05,,,F
20260205,20260209,1433,ベステラ,東証,決算,20260731,1188.00,0,2.40,*****,*****,*****,満額,,
20260205,20260209,1457,ｉＦＴＰＸベア,東証,決算,20270110,2052.00,0,60.00,*****,*****,*****,満額,,
20260205,20260209,1475,ｉＳＴＯＰＩＸ,東証,決算,20260209,378.30,76350,24.00,0.00,1,*****,,,F
20260205,20260209,1476,ｉＳＪリート,東証,決算,20260209,2092.00,7966,240.00,5.00,1,0.00,,,F
20260205,20260209,1477,ｉＳＭＳＣＩ最小分散,東証,決算,20260209,3183.00,37,240.00,5.00,1,5.00,,,F
20260205,20260209,1478,ｉＳＭＳＣＩ高配当,東証,決算,20260209,5048.00,1883,240.00,5.00,1,*****,,,F
20260205,20260209,1479,ｉＦＭＳＣＩ人材設備,東証,決算,20260710,45960.00,51,100.00,5.00,1,5.00,,,E
20260205,20260209,147A,ソラコム,東証,決算,20260430,1149.00,49500,2.40,0.05,1,0.05,,,E
20260205,20260209,1482,ｉＳ米国債七十円へジ,東証,決算,20260411,1611.00,13,60.00,0.00,1,*****,,,E
20260205,20260209,1486,上場米債ヘッジなし,東証,決算,20260710,24205.00,0,80.00,*****,*****,*****,満額,,
20260205,20260209,1514,住石ホールディングス,東証,決算,20260331,734.00,0,3.20,*****,*****,*****,満額,停止,
20260205,20260209,153A,カウリス,東証,決算,20260630,1201.00,59800,2.60,0.05,1,0.05,,,D
20260205,20260209,1545,ナスダックヘッジ無,東証,決算,20260810,39540.00,1504,90.00,0.00,1,*****,,,F
20260205,20260209,1546,ダウヘッジ無,東証,決算,20260810,75350.00,36,160.00,0.00,1,0.00,,,F
20260205,20260209,1550,ＭＸＳ外株ＭＳＣＩ,東証,決算,20260608,7298.00,0,60.00,*****,*****,*****,満額,,
20260205,20260209,1554,上場インデＭＳ世界,東証,決算,20270120,6093.00,273,60.00,5.00,1,*****,,,F
20260205,20260209,1555,上場インデＡリート,東証,決算,20260310,2561.00,63,60.00,5.00,1,5.00,,,F
20260205,20260209,155A,情報戦略テクノロジー,東証,決算,20260630,1355.00,0,2.80,*****,*****,*****,満額,,
20260205,20260209,1560,ＮＦマレーシア株,東証,決算,20260810,6950.00,0,60.00,*****,*****,*****,満額,,
20260205,20260209,1566,上場ＥＭ債,東証,決算,20260310,54740.00,0,240.00,*****,*****,*****,満額,注意,
20260205,20260209,1580,２２５インバース,東証,決算,20260220,1026.50,0,7.00,*****,*****,*****,満額,,
20260205,20260209,1585,ｉＦＥＸ－Ｆ,東証,決算,20260710,2436.50,170,8.00,0.50,1,0.50,,,F
20260205,20260209,1591,ＮＦＪＰＸ４００,東証,決算,20260407,33020.00,121,90.00,5.00,1,5.00,,,F
20260205,20260209,1592,上場ＪＰＸ日経４００,東証,決算,20260708,3024.00,0,60.00,*****,*****,*****,満額,,
20260205,20260209,1593,ＭＸＳＪＰＸ４００,東証,決算,20260716,33800.00,0,90.00,*****,*****,*****,満額,,
20260205,20260209,1620,ＮＦ素材化学Ｔ１７,東証,決算,20260715,33740.00,32,90.00,5.00,1,5.00,,,F
20260205,20260209,1622,ＮＦ自動車Ｔ１７,東証,決算,20260715,38800.00,26,90.00,5.00,1,5.00,,,F
20260205,20260209,1625,ＮＦ電機精密Ｔ１７,東証,決算,20260715,51030.00,64,120.00,5.00,1,5.00,,,F
20260205,20260209,1626,ＮＦ情通・他Ｔ１７,東証,決算,20260715,38920.00,0,90.00,*****,*****,*****,満額,,
20260205,20260209,1627,ＮＦ電力ガスＴ１７,東証,決算,20260715,11950.00,0,70.00,*****,*****,*****,満額,,
20260205,20260209,1632,ＮＦ金融Ｔ１７,東証,決算,20260715,35920.00,0,90.00,*****,*****,*****,満額,,
20260205,20260209,1633,ＮＦ不動産Ｔ１７,東証,決算,20260715,57100.00,0,120.00,*****,*****,*****,満額,,
20260205,20260209,1660,ＭＸＳ高利Ｊリート,東証,決算,20260410,11725.00,0,70.00,*****,*****,*****,満額,,
20260205,20260209,1663,Ｋ＆Ｏエナジー,東証,決算,20260630,4325.00,0,8.80,*****,*****,*****,満額,,
20260205,20260209,1671,ＷＴＩ原油ＥＴＦ,東証,決算,20260715,3314.00,26589,60.00,5.00,1,5.00,,,E
20260205,20260209,167A,リョーサン菱洋,東証,決算,20260331,3155.00,0,6.40,*****,*****,*****,満額,,
20260205,20260209,1681,上場ＭＳエマ,東証,決算,20270120,2940.00,0,60.00,*****,*****,*****,満額,,
20260205,20260209,1699,ＮＦ原油先物,東証,決算,20260210,423.60,166530,12.00,0.50,1,0.50,,,E
20260205,20260209,1719,安藤・間,東証,決算,20260331,2085.00,0,4.20,*****,*****,*****,満額,,
20260205,20260209,1721,コムシスＨＤ,東証,決算,20260331,4973.00,0,10.00,*****,*****,*****,満額,,
20260205,20260209,1762,高松コンストラクシＧ,東証,決算,20260331,3980.00,13900,8.00,0.10,1,0.10,,,F
20260205,20260209,1766,東建コーポレーション,東証,決算,20260430,15170.00,8100,30.40,0.65,1,0.65,,,F
20260205,20260209,1786,オリエンタル白石,東証,決算,20260331,423.00,111700,1.00,0.05,1,0.00,,,F
20260205,20260209,1808,長谷工コーポ,東証,決算,20260331,3306.00,5300,6.80,0.10,1,0.10,,,F
20260205,20260209,1811,銭高組,東証,決算,20260331,8430.00,0,17.00,*****,*****,*****,満額,,
20260205,20260209,1813,不動テトラ,東証,決算,20260331,3320.00,0,6.80,*****,*****,*****,満額,,
20260205,20260209,1814,大末建設,東証,決算,20260331,3885.00,0,7.80,*****,*****,*****,満額,,
20260205,20260209,1815,鉄建建設,東証,決算,20260331,5210.00,0,10.60,*****,*****,*****,満額,,
20260205,20260209,1820,西松建設,東証,決算,20260331,5987.00,0,12.00,*****,*****,*****,満額,,
20260205,20260209,1822,大豊建設,東証,決算,20260331,808.00,6800,1.80,0.00,1,0.00,,,F
20260205,20260209,1833,奥村組,東証,決算,20260331,6800.00,0,13.60,*****,*****,*****,満額,,
20260205,20260209,1860,戸田建設,東証,決算,20260331,1430.00,0,3.00,*****,*****,*****,満額,,
20260205,20260209,186A,アストロスケール,東証,決算,20260430,1039.00,0,2.20,*****,*****,*****,満額,,
20260205,20260209,1879,新日本建設,東証,決算,20260331,2066.00,0,4.20,*****,*****,*****,満額,,
20260205,20260209,1926,ライト工業,東証,決算,20260331,3620.00,0,7.40,*****,*****,*****,満額,,
20260205,20260209,1930,北陸電気工事,東証,決算,20260331,1620.00,0,3.40,*****,*****,*****,満額,,
20260205,20260209,1939,四電工,東証,決算,20260331,1940.00,11800,4.00,0.05,1,0.05,,,F
20260205,20260209,1941,中電工,東証,決算,20260331,4600.00,0,9.20,*****,*****,*****,満額,,
20260205,20260209,1951,エクシオグループ,東証,決算,20260331,2559.50,0,5.20,*****,*****,*****,満額,,
20260205,20260209,1976,明星工業,東証,決算,20260331,1720.00,33700,3.60,0.10,1,0.10,,,F
20260205,20260209,1979,大氣社,東証,決算,20260331,3620.00,0,7.40,*****,*****,*****,満額,,
20260205,20260209,197A,タウンズ,東証,決算,20260331,547.00,0,1.20,*****,*****,*****,満額,,
20260205,20260209,1982,日比谷総合設備,東証,決算,20260331,5080.00,17700,10.20,0.25,1,0.25,,,E
20260205,20260209,2001,ニップン,東証,決算,20260331,2695.00,0,5.40,*****,*****,*****,満額,,
20260205,20260209,2002,日清製粉グループ本社,東証,決算,20260331,2104.50,0,4.40,*****,*****,*****,満額,,
20260205,20260209,2003,日東富士製粉,東証,臨時,20260331,7120.00,2000,14.40,0.30,1,0.30,,,F
20260205,20260209,2014,ｉＳ米国連続増配株,東証,決算,20260209,293.80,0,24.00,*****,*****,*****,満額,,
20260205,20260209,2053,中部飼料,東証,決算,20260331,1899.00,0,3.80,*****,*****,*****,満額,,
20260205,20260209,2055,日和産業,東証,決算,20260331,364.00,0,1.00,*****,*****,*****,満額,,
20260205,20260209,2060,フィード・ワン,東証,決算,20260331,1177.00,0,2.40,*****,*****,*****,満額,,
20260205,20260209,2085,ＭＸ高配日株ア,東証,決算,20260410,749.50,0,6.00,*****,*****,*****,満額,,
20260205,20260209,2117,ウェルネオシュガー,東証,決算,20260331,2906.00,0,6.00,*****,*****,*****,満額,,
20260205,20260209,2138,クルーズ,東証,決算,20260331,605.00,18600,1.40,0.00,1,0.00,,,F
20260205,20260209,2139,中広,東証,決算,20260331,457.00,0,1.00,*****,*****,*****,満額,,
20260205,20260209,2146,ＵＴグループ,東証,決算,20260331,214.00,0,1.00,*****,*****,*****,満額,,
20260205,20260209,2154,オープンアップＧ,東証,決算,20260331,1899.00,0,3.80,*****,*****,*****,満額,,
20260205,20260209,2157,コシダカＨＤ,東証,決算,20260228,1187.00,0,2.40,*****,*****,*****,満額,,
20260205,20260209,215A,タイミー,東証,決算,20260430,1350.00,0,2.80,*****,*****,0.00,満額,,
20260205,20260209,2160,ジーエヌアイグループ,東証,決算,20260331,2567.00,0,5.20,*****,*****,*****,満額,,
20260205,20260209,2168,パソナグループ,東証,決算,20260531,2041.00,30100,4.20,0.05,1,0.10,,,F
20260205,20260209,2169,ＣＤＳ,東証,決算,20260630,1831.00,0,3.80,*****,*****,*****,満額,,
20260205,20260209,2175,エス・エム・エス,東証,決算,20260331,1818.00,27900,3.80,0.05,1,0.05,,,F
20260205,20260209,2193,クックパッド,東証,決算,20260630,148.00,49100,1.00,0.00,1,0.05,,,F
20260205,20260209,2198,アイ・ケイ・ケイＨＤ,東証,決算,20260430,804.00,0,1.80,*****,*****,*****,満額,,
20260205,20260209,219A,Ｈｅａｒｔｓｅｅｄ,東証,決算,20260630,1885.00,385800,7.60,0.10,1,0.10,,停止,B
20260205,20260209,2204,中村屋,東証,決算,20260331,3090.00,0,6.20,*****,*****,*****,満額,,
20260205,20260209,2206,江崎グリコ,東証,決算,20260630,5755.00,34100,11.60,0.25,1,0.25,,,E
20260205,20260209,2211,不二家,東証,決算,20260630,2579.00,35500,5.20,0.10,1,0.10,,,E
20260205,20260209,2216,カンロ,東証,決算,20260630,1641.00,1400,3.40,0.00,1,0.00,,,F
20260205,20260209,2217,モロゾフ,東証,決算,20260731,1500.00,48800,3.00,0.10,1,0.05,,,E
20260205,20260209,2222,寿スピリッツ,東証,決算,20260331,2026.50,31400,4.20,0.05,1,0.05,,,F
20260205,20260209,2226,湖池屋,東証,決算,20260331,4685.00,1700,9.40,0.20,1,0.20,,,F
20260205,20260209,2229,カルビー,東証,決算,20260331,3030.00,6000,6.20,0.05,1,*****,,,F
20260205,20260209,2264,森永乳業,東証,決算,20260331,4105.00,0,8.40,*****,*****,*****,満額,,
20260205,20260209,2266,六甲バター,東証,決算,20260630,1201.00,17600,2.60,0.05,1,0.05,,,F
20260205,20260209,2269,明治ホールディングス,東証,決算,20260331,3792.00,0,7.60,*****,*****,*****,満額,,
20260205,20260209,2270,雪印メグミルク,東証,決算,20260331,3450.00,0,7.00,*****,*****,*****,満額,,
20260205,20260209,2282,日本ハム,東証,決算,20260331,6807.00,6600,13.80,0.00,1,*****,,,F
20260205,20260209,2288,丸大食品,東証,決算,20260331,2356.00,0,4.80,*****,*****,0.00,満額,,
20260205,20260209,2291,福留ハム,東証,決算,20260331,634.00,18900,1.40,0.00,1,0.05,,,D
20260205,20260209,2292,エス　フーズ,東証,決算,20260228,3120.00,0,6.40,*****,*****,*****,満額,,
20260205,20260209,2294,柿安本店,東証,決算,20260430,2809.00,0,5.80,*****,*****,*****,満額,,
20260205,20260209,2296,伊藤ハム米久ＨＤ,東証,決算,20260331,6060.00,0,12.20,*****,*****,*****,満額,,
20260205,20260209,2305,スタジオアリス,東証,決算,20260228,2007.00,9900,4.20,0.05,1,0.05,,,F
20260205,20260209,2325,ＮＪＳ,東証,決算,20260630,5050.00,5100,10.20,0.20,1,0.20,,,F
20260205,20260209,2327,日鉄ソリューションズ,東証,決算,20260331,3989.00,10300,8.00,0.10,1,0.20,,,F
20260205,20260209,2335,キューブシステム,東証,決算,20260331,1100.00,0,2.20,*****,*****,*****,満額,,
20260205,20260209,2337,いちご,東証,決算,20260228,430.00,151400,1.00,0.00,1,0.00,,,F
20260205,20260209,2353,日本駐車場開発,東証,決算,20260731,281.00,144600,1.00,0.00,1,0.00,,,F
20260205,20260209,2371,カカクコム,東証,決算,20260331,1890.00,42000,3.80,0.00,1,*****,,,F
20260205,20260209,2378,ルネサンス,東証,決算,20260331,1102.00,68500,2.40,0.05,1,0.05,,,F
20260205,20260209,2379,ディップ,東証,決算,20260228,2063.00,103200,4.20,0.10,1,0.10,,,F
20260205,20260209,2389,デジタルＨＤ,東証,臨時,20260213,2036.00,18000,16.80,0.05,1,0.05,,停止,E
20260205,20260209,2404,鉄人化ＨＤ,東証,決算,20260228,502.00,0,1.20,*****,*****,*****,満額,,
20260205,20260209,241A,ＲＯＸＸ,東証,決算,20260331,578.00,0,2.40,*****,*****,*****,満額,停止,
20260205,20260209,2433,博報堂ＤＹＨＤ,東証,決算,20260331,1162.00,15400,2.40,0.05,1,0.05,,,F
20260205,20260209,2438,アスカネット,東証,決算,20260430,384.00,0,1.00,*****,*****,*****,満額,,
20260205,20260209,2440,ぐるなび,東証,決算,20260331,162.00,188400,1.00,0.00,1,0.05,,,E
20260205,20260209,2461,ファンコミュニ,東証,決算,20260630,495.00,18900,1.00,0.00,1,0.00,,,F
20260205,20260209,2471,エスプール,東証,決算,20260531,263.00,0,1.00,*****,*****,*****,満額,,
20260205,20260209,2475,ＷＤＢＨＤ,東証,決算,20260331,1631.00,0,3.40,*****,*****,*****,満額,,
20260205,20260209,2477,手間いらず,東証,決算,20260630,3140.00,0,6.40,*****,*****,*****,満額,,
20260205,20260209,2484,出前館,東証,決算,20260228,138.00,434600,1.00,0.05,1,0.00,,,E
20260205,20260209,2489,アドウェイズ,東証,決算,20260630,261.00,0,1.00,*****,*****,*****,満額,,
20260205,20260209,2491,バリューコマース,東証,決算,20260630,482.00,15200,1.00,0.00,1,0.05,,,F
20260205,20260209,2492,インフォマート,東証,決算,20260630,393.00,0,1.00,*****,*****,*****,満額,,
20260205,20260209,2497,ユナイテッド,東証,決算,20260331,544.00,117900,1.20,0.05,1,0.05,,,F
20260205,20260209,2501,サッポロＨＤ,東証,決算,20260630,1694.50,277900,3.40,0.10,1,0.10,,,F
20260205,20260209,2510,ＮＦ国内債券,東証,決算,20260307,828.20,14230,6.00,0.50,1,0.50,,,E
20260205,20260209,2513,ＮＦ外株ヘッジ無,東証,決算,20260307,3232.00,0,60.00,*****,*****,*****,満額,,
20260205,20260209,2516,東証グロース２５０,東証,決算,20260708,561.20,258460,6.00,0.50,1,0.00,,,D
20260205,20260209,2517,ＭＸＳＪリートコア,東証,決算,20260210,1229.00,340,14.00,0.00,1,*****,,,F
