品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20251229,20260105,1306,ＮＦＴＯＰＩＸ,東証,決算,20260710,3599.00,16290,9.00,0.00,1,0.00,,,F
20251229,20260105,1320,ｉＦ２２５年１,東証,決算,20260710,52240.00,11506,120.00,5.00,1,5.00,,,F
20251229,20260105,1321,ＮＦ日経２２５,東証,決算,20260708,52400.00,65968,120.00,5.00,1,5.00,,,F
20251229,20260105,1329,ｉＳ２２５,東証,決算,20260209,5253.00,0,60.00,*****,*****,*****,満額,,
20251229,20260105,1330,上場２２５,東証,決算,20260708,52510.00,8298,120.00,5.00,1,5.00,,,F
20251229,20260105,1346,ＭＸＳ２２５,東証,決算,20260116,52580.00,2926,120.00,5.00,1,5.00,,,F
20251229,20260105,1358,上場日経２倍,東証,決算,20260710,82160.00,1578,360.00,5.00,1,5.00,,注意,D
20251229,20260105,135A,ＶＲＡＩＮ,東証,決算,20260228,3275.00,0,6.60,*****,*****,*****,満額,,
20251229,20260105,1364,ｉＳＪＰＸ日経４００,東証,決算,20260209,3182.00,0,60.00,*****,*****,*****,満額,,
20251229,20260105,1365,ｉＦ２２５ダブル,東証,決算,20260110,66440.00,2642,280.00,5.00,1,5.00,,,D
20251229,20260105,1367,ｉＦＴＰＸダブル,東証,決算,20260110,55710.00,0,240.00,*****,*****,*****,満額,,
20251229,20260105,1369,Ｏｎｅ・日経２２５,東証,決算,20260108,50990.00,299,240.00,5.00,1,5.00,,,F
20251229,20260105,1377,サカタのタネ,東証,決算,20260531,4270.00,0,8.60,*****,*****,*****,満額,,
20251229,20260105,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,50970.00,19,120.00,5.00,1,5.00,,,F
20251229,20260105,1418,インターライフＨＤ,東証,決算,20260228,718.00,58700,1.60,0.05,1,0.05,,,E
20251229,20260105,1419,タマホーム,東証,決算,20260228,3570.00,283000,7.20,0.15,1,0.15,,,B
20251229,20260105,141A,トライアル,東証,決算,20260630,3115.00,506500,6.40,0.15,1,0.15,,,E
20251229,20260105,1429,日本アクア,東証,決算,20260630,874.00,0,1.80,*****,*****,0.00,満額,,
20251229,20260105,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20260331,656.00,0,2.80,*****,*****,0.40,満額,注意,
20251229,20260105,1433,ベステラ,東証,決算,20260131,1308.00,0,5.60,*****,*****,*****,満額,注意,
20251229,20260105,1469,４００ベア２倍,東証,決算,20260820,306.90,470,12.00,0.50,1,*****,,停止,E
20251229,20260105,1474,Ｏｎｅ・ＪＰＸ４００,東証,決算,20260108,31390.00,2,180.00,5.00,1,5.00,,,F
20251229,20260105,1479,ｉＦＭＳＣＩ人材設備,東証,決算,20260110,44940.00,54,200.00,5.00,1,5.00,,,C
20251229,20260105,147A,ソラコム,東証,決算,20260430,1312.00,47000,2.80,0.05,1,0.05,,,E
20251229,20260105,1482,ｉＳ米国債七十円へジ,東証,決算,20260111,1641.00,0,120.00,*****,*****,*****,満額,,
20251229,20260105,1487,上場米債ヘッジあり,東証,決算,20260110,12730.00,0,140.00,*****,*****,*****,満額,,
20251229,20260105,1493,Ｏｎｅ・中小型,東証,決算,20260108,22460.00,5,160.00,0.00,1,0.00,,,E
