品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20260106,20260108,1306,ＮＦＴＯＰＩＸ,東証,決算,20260710,3714.00,78760,9.00,0.00,1,0.00,,,F
20260106,20260108,1308,上場ＴＯＰＩＸ,東証,決算,20260708,3670.00,12300,60.00,0.00,1,5.00,,,F
20260106,20260108,1320,ｉＦ２２５年１,東証,決算,20260710,54300.00,15221,120.00,5.00,1,5.00,,,F
20260106,20260108,1321,ＮＦ日経２２５,東証,決算,20260708,54520.00,110538,120.00,5.00,1,5.00,,,E
20260106,20260108,1329,ｉＳ２２５,東証,決算,20260209,5465.00,12146,60.00,0.00,1,5.00,,,F
20260106,20260108,1330,上場２２５,東証,決算,20260708,54540.00,12057,120.00,5.00,1,5.00,,,F
20260106,20260108,1345,上場Ｊリート,東証,決算,20260108,2068.00,60900,16.80,0.15,1,*****,,,E
20260106,20260108,1346,ＭＸＳ２２５,東証,決算,20260116,54630.00,5154,240.00,5.00,1,5.00,,,F
20260106,20260108,1348,ＭＸＳトピクス,東証,決算,20260116,3708.00,10900,120.00,5.00,1,5.00,,,F
20260106,20260108,1358,上場日経２倍,東証,決算,20260710,88870.00,4071,360.00,5.00,1,5.00,,注意,C
20260106,20260108,135A,ＶＲＡＩＮ,東証,決算,20260228,3115.00,0,6.40,*****,*****,*****,満額,,
20260106,20260108,1364,ｉＳＪＰＸ日経４００,東証,決算,20260209,3288.00,0,60.00,*****,*****,*****,満額,,
20260106,20260108,1365,ｉＦ２２５ダブル,東証,決算,20260110,71800.00,4343,320.00,5.00,1,5.00,,,C
20260106,20260108,1367,ｉＦＴＰＸダブル,東証,決算,20260110,59260.00,0,240.00,*****,*****,*****,満額,,
20260106,20260108,1369,Ｏｎｅ・日経２２５,東証,決算,20260108,53080.00,4106,480.00,50.00,1,5.00,,,E
20260106,20260108,1377,サカタのタネ,東証,決算,20260531,4400.00,0,8.80,*****,*****,*****,満額,,
20260106,20260108,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,53040.00,11,120.00,5.00,1,5.00,,,F
20260106,20260108,1398,ＳＭＤＡＭ　Ｊリート,東証,決算,20260308,2084.00,120,8.00,0.50,1,*****,,,F
20260106,20260108,1418,インターライフＨＤ,東証,決算,20260228,685.00,49900,1.40,0.05,1,0.05,,,F
20260106,20260108,1419,タマホーム,東証,決算,20260228,3665.00,319800,7.40,0.15,1,0.15,,,B
20260106,20260108,141A,トライアル,東証,決算,20260630,3120.00,548000,6.40,0.15,1,0.15,,,E
20260106,20260108,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20260331,656.00,0,1.40,*****,*****,*****,満額,,
20260106,20260108,1433,ベステラ,東証,決算,20260131,1277.00,0,5.20,*****,*****,*****,満額,注意,
20260106,20260108,1458,楽天２２５ダブルブル,東証,決算,20260315,55540.00,10539,120.00,5.00,1,5.00,,,C
20260106,20260108,1466,ｉＦＪ４００Ｗベア,東証,決算,20260110,296.00,0,120.00,*****,*****,*****,満額,,
20260106,20260108,1473,Ｏｎｅ・トピックス,東証,決算,20260108,3631.00,18320,36.00,0.50,1,0.50,,,E
20260106,20260108,1474,Ｏｎｅ・ＪＰＸ４００,東証,決算,20260108,32520.00,177,360.00,5.00,1,5.00,,,D
20260106,20260108,1478,ｉＳＭＳＣＩ高配当,東証,決算,20260209,4758.00,144,60.00,0.00,1,0.00,,,F
20260106,20260108,1479,ｉＦＭＳＣＩ人材設備,東証,決算,20260110,44240.00,54,200.00,5.00,1,5.00,,,C
20260106,20260108,147A,ソラコム,東証,決算,20260430,1216.00,47500,2.60,0.05,1,0.05,,,E
20260106,20260108,1482,ｉＳ米国債七十円へジ,東証,決算,20260111,1636.00,0,120.00,*****,*****,*****,満額,,
20260106,20260108,1487,上場米債ヘッジあり,東証,決算,20260110,12720.00,0,140.00,*****,*****,*****,満額,,
20260106,20260108,1494,Ｏｎｅ・高配当日本株,東証,決算,20260408,40470.00,12,100.00,0.00,1,0.00,,,F
20260106,20260108,1498,Ｏｎｅ・ＥＳＧ,東証,決算,20260108,28865.00,38,320.00,5.00,1,5.00,,,D
20260106,20260108,1514,住石ホールディングス,東証,決算,20260331,568.00,170100,2.40,0.05,1,0.05,,注意,E
20260106,20260108,153A,カウリス,東証,決算,20260630,1203.00,30100,2.60,0.05,1,0.05,,,E
20260106,20260108,1545,ナスダックヘッジ無,東証,決算,20260810,40230.00,2817,100.00,0.00,1,0.00,,,F
20260106,20260108,1546,ダウヘッジ無,東証,決算,20260810,74520.00,0,160.00,*****,*****,*****,満額,,
20260106,20260108,1550,ＭＸＳ外株ＭＳＣＩ,東証,決算,20260608,7262.00,0,60.00,*****,*****,*****,満額,,
20260106,20260108,1555,上場インデＡリート,東証,決算,20260110,2513.00,13,120.00,5.00,1,5.00,,,F
20260106,20260108,155A,情報戦略テクノロジー,東証,決算,20260630,1446.00,10700,6.00,0.05,1,0.05,,注意,F
20260106,20260108,1566,上場ＥＭ債,東証,決算,20260110,54750.00,839,240.00,5.00,1,*****,,,D
20260106,20260108,1568,ＴＰレバレッジダブル,東証,決算,20260220,768.90,0,6.00,*****,*****,*****,満額,,
20260106,20260108,1569,トピックスインバース,東証,決算,20260220,890.40,0,6.00,*****,*****,*****,満額,,
20260106,20260108,1570,ＮＦ日経レバ,東証,決算,20260520,46850.00,376568,100.00,5.00,1,5.00,,,C
20260106,20260108,1573,Ｈ株インバース,東証,決算,20261204,7613.00,10,32.00,0.50,1,0.50,,注意,D
20260106,20260108,1578,上場インデ２２５ミニ,東証,決算,20260108,4217.00,3381,240.00,5.00,1,5.00,,,C
20260106,20260108,1579,日経レバレッジダブル,東証,決算,20260220,503.60,78820,6.00,0.00,1,0.50,,,F
20260106,20260108,1585,ｉＦＥＸ－Ｆ,東証,決算,20260110,2470.50,50,16.00,0.00,1,*****,,,E
20260106,20260108,1591,ＮＦＪＰＸ４００,東証,決算,20260407,31870.00,266,90.00,5.00,1,5.00,,,F
20260106,20260108,1592,上場ＪＰＸ日経４００,東証,決算,20260108,2954.00,855,240.00,5.00,1,*****,,,E
20260106,20260108,1596,ＮＺＡＭ　Ｅｘ―Ｆ,東証,決算,20260115,2753.00,390,16.00,0.50,1,*****,,,E
20260106,20260108,1617,ＮＦ食品Ｔ１７,東証,決算,20260715,41730.00,49,100.00,5.00,1,5.00,,,F
20260106,20260108,1618,ＮＦエネ資源Ｔ１７,東証,決算,20260715,30860.00,0,90.00,*****,*****,*****,満額,,
20260106,20260108,1619,ＮＦ建設資材Ｔ１７,東証,決算,20260715,44650.00,0,100.00,*****,*****,*****,満額,,
20260106,20260108,1620,ＮＦ素材化学Ｔ１７,東証,決算,20260715,32230.00,79,90.00,5.00,1,*****,,,E
20260106,20260108,1622,ＮＦ自動車Ｔ１７,東証,決算,20260715,36860.00,258,90.00,5.00,1,5.00,,,F
20260106,20260108,1624,ＮＦ機械Ｔ１７,東証,決算,20260715,77550.00,0,160.00,*****,*****,*****,満額,,
20260106,20260108,1625,ＮＦ電機精密Ｔ１７,東証,決算,20260715,51350.00,30,120.00,5.00,1,5.00,,,E
20260106,20260108,1628,ＮＦ運輸物流Ｔ１７,東証,決算,20260715,21355.00,0,80.00,*****,*****,*****,満額,,
20260106,20260108,1630,ＮＦ小売Ｔ１７,東証,決算,20260715,37510.00,0,90.00,*****,*****,*****,満額,,
20260106,20260108,1632,ＮＦ金融Ｔ１７,東証,決算,20260715,35550.00,24,90.00,0.00,1,0.00,,,F
20260106,20260108,1633,ＮＦ不動産Ｔ１７,東証,決算,20260715,54530.00,7,120.00,5.00,1,*****,,,F
