"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/01/26","2026/01/28","1364","ｉＳＪＰＸ日経４００","東証およびＰＴＳ",,"確報",8,9,19,1,2,19,0,26400,29700,62700,3300,6600,62700,0,,,0,0,0,1520,1520,0,2.1,1.6,1.7,1.6,2.6,2.7,2.7
"2026/01/26","2026/01/28","1365","ｉＦ２２５ダブル","東証およびＰＴＳ",,"確報",484,110,1241,0,670,714,527,35148080,7988200,90121420,0,48655400,51850680,38270740,,,0,0,0,2332230,3722960,0,4.1,5.4,25.8,8.9,6.7,1.9,3
"2026/01/26","2026/01/28","1366","ｉＦ２２５Ｗベア","東証およびＰＴＳ",,"確報",250,81858,760064,0,0,0,760064,32750,10723398,99568384,0,0,0,99568384,,,0,0,3366688,0,0,0,10,7.8,13.7,10,0,0,0
"2026/01/26","2026/01/28","1367","ｉＦＴＰＸダブル","東証およびＰＴＳ",,"確報",413,217,727,0,80,451,276,24602410,12926690,43307390,0,4765600,26866070,16441320,,,0,0,0,1439010,1439010,0,2.7,2.1,1.2,1.6,41.1,11.1,17.5
"2026/01/26","2026/01/28","1368","ｉＦＴＰＸＷベア","東証およびＰＴＳ",,"確報",0,7076,16979,9,0,229,16750,0,1613328,3871212,2052,0,52212,3819000,,,0,0,216495,0,0,1980,6.1,4.1,12.1,6.1,6.4,263.7,12.6
"2026/01/26","2026/01/28","1369","Ｏｎｅ・日経２２５","東証およびＰＴＳ",,"確報",60,0,362,0,41,372,-10,3189600,0,19243920,0,2179560,19775520,-531600,,,0,0,0,271800,371700,0,12.6,3.5,117.5,6.8,22.2,42.5,29.2
"2026/01/26","2026/01/28","1375","ユキグニファクトリー","東証およびＰＴＳ",,"確報",500,0,1800,0,0,0,1800,530500,0,1909800,0,0,0,1909800,,,0,0,0,3900,0,0,28,14,0,28,0,0,0
"2026/01/26","2026/01/28","1376","カネコ種苗","東証およびＰＴＳ",,"確報",0,0,600,0,0,0,600,0,0,886800,0,0,0,886800,,,0,0,0,17400,0,0,9.7,11.3,8.5,9.7,0,0,0
"2026/01/26","2026/01/28","1377","サカタのタネ","東証およびＰＴＳ",,"確報",0,1000,8700,2300,0,5900,2800,0,4065000,35365500,9349500,0,23983500,11382000,,,0,0,436500,0,0,162000,14.7,118.5,27.9,45.1,3.8,7.1,5
"2026/01/26","2026/01/28","1379","ホクト","東証およびＰＴＳ",,"確報",0,0,400,0,0,0,400,0,0,792000,0,0,0,792000,,,0,0,0,11600,0,0,3.3,3.7,4.3,4,2,0.7,1
"2026/01/26","2026/01/28","137A","Ｃｏｃｏｌｉｖｅ","東証およびＰＴＳ",,"確報",100,0,2900,0,0,0,2900,80000,0,2320000,0,0,0,2320000,,,0,0,0,56000,0,0,16.6,14.9,18.6,16.6,0,0,0
"2026/01/26","2026/01/28","1380","秋川牧園","東証およびＰＴＳ",,"確報",0,0,400,0,0,0,400,0,0,402800,0,0,0,402800,,,0,0,0,1200,0,0,0,0,0,0,0,0,0
"2026/01/26","2026/01/28","1381","アクシーズ","東証およびＰＴＳ",,"確報",0,0,1700,0,0,0,1700,0,0,7454500,0,0,0,7454500,,,0,0,0,136000,0,0,88,88,88,88,0,0,0
"2026/01/26","2026/01/28","1382","ホーブ","東証およびＰＴＳ",,"確報",0,0,2900,0,0,0,2900,0,0,5254800,0,0,0,5254800,,,0,0,0,55100,0,0,42,49,36.8,42,0,0,0
"2026/01/26","2026/01/28","1383","ベルグアース","東証およびＰＴＳ",,"確報",0,0,3200,0,0,0,3200,0,0,10272000,0,0,0,10272000,,,0,0,0,16000,0,0,316,158,0,316,0,0,0
"2026/01/26","2026/01/28","1384","ホクリヨウ","東証およびＰＴＳ",,"確報",500,0,17500,0,0,0,17500,1542500,0,53987500,0,0,0,53987500,,,0,0,0,850000,0,0,69.1,50.8,108,69.1,0,0,0
"2026/01/26","2026/01/28","138A","光フードサービス","東証およびＰＴＳ",,"確報",0,0,300,0,0,0,300,0,0,859500,0,0,0,859500,,,0,0,5100,0,0,0,0,0,0,0,0,0,0
"2026/01/26","2026/01/28","1397","ＳＭＤＡＭ　２２５","東証およびＰＴＳ",,"確報",4,5,6,0,1,6,0,214000,267500,321000,0,53500,321000,0,,,0,0,0,6300,6300,0,10.6,9.3,5.3,6.7,0,12.3,24.7
"2026/01/26","2026/01/28","1398","ＳＭＤＡＭ　Ｊリート","東証およびＰＴＳ",,"確報",0,230,5940,300,0,2530,3410,0,470235,12144330,613350,0,5172585,6971745,,,0,0,0,86380,31220,0,3.1,2.9,2.1,2.4,7.6,936,15.1
"2026/01/26","2026/01/28","1399","上場高配当低ボラ","東証およびＰＴＳ",,"確報",0,0,1,0,0,0,1,0,0,2821,0,0,0,2821,,,0,0,0,40,0,0,1,1,1,1,1.1,1,1
"2026/01/26","2026/01/28","1401","エムビーエス","東証およびＰＴＳ",,"確報",400,0,2700,0,0,0,2700,598400,0,4039200,0,0,0,4039200,,,0,0,0,34500,0,0,4.7,5.9,3.9,4.7,0,0,0
"2026/01/26","2026/01/28","1407","ウエストＨＤ","東証およびＰＴＳ",,"確報",7800,79500,54000,0,0,2400,51600,12542400,127836000,86832000,0,0,3859200,82972800,,,0,0,0,4650900,88800,0,3.1,2.9,3.2,3,30,120,48
"2026/01/26","2026/01/28","140A","ｉＦ米１０国債ベア","東証およびＰＴＳ",,"確報",0,0,1,0,0,0,1,0,0,1963,0,0,0,1963,,,0,0,0,4,0,0,1.3,1.3,1.3,1.3,0,0,0
"2026/01/26","2026/01/28","1414","ショーボンドＨＤ","東証およびＰＴＳ",,"確報",19100,6100,73600,13400,0,73600,0,26845050,8573550,103444800,18833700,0,103444800,0,,,0,0,0,424200,421400,0,7,4.6,4.4,4.5,17.2,21.4,19.1
"2026/01/26","2026/01/28","1417","ミライト・ワン","東証およびＰＴＳ",,"確報",900,0,15800,100,300,6000,9800,3379500,0,59329000,375500,1126500,22530000,36799000,,,0,0,0,1013200,421600,0,21.5,23.8,15,18.4,29.3,73.3,41.9
"2026/01/26","2026/01/28","1418","インターライフＨＤ","東証およびＰＴＳ",,"確報",200,9100,32600,0,2000,59000,-26400,122400,5569200,19951200,0,1224000,36108000,-16156800,,,0,0,0,166000,244000,0,33.6,37.7,14.3,20.7,107.8,38.2,56.4
"2026/01/26","2026/01/28","1419","タマホーム","東証およびＰＴＳ",,"確報",0,100,14000,700,1200,386200,-372200,0,371000,51940000,2597000,4452000,1432802000,-1380862000,,,0,0,0,70500,1933500,0,127.6,24.8,129.2,41.7,147.5,127.9,137
"2026/01/26","2026/01/28","141A","トライアル","東証およびＰＴＳ",,"確報",300,28800,362100,3700,0,578900,-216800,940500,90288000,1135183500,11599500,0,1814851500,-679668000,,,0,0,25389000,0,0,37388000,29,11.6,15.5,13.2,331.3,72.5,119
"2026/01/26","2026/01/28","1420","サンヨーホームズ","東証およびＰＴＳ",,"確報",0,1900,6200,100,0,100,6100,0,1364200,4451600,71800,0,71800,4379800,,,0,0,0,32400,0,0,17.4,22.2,14.8,17.8,1,0,2
"2026/01/26","2026/01/28","1429","日本アクア","東証およびＰＴＳ",,"確報",3000,2800,13200,900,0,13200,0,2649000,2472400,11655600,794700,0,11655600,0,,,0,0,0,208000,196800,0,3.6,2.4,2.4,2.4,14,117.8,25.1
"2026/01/26","2026/01/28","142A","ジンジブ","東証およびＰＴＳ",,"確報",0,0,3000,0,0,0,3000,0,0,2055000,0,0,0,2055000,,,0,0,39000,0,0,0,148,148,148,148,0,0,0
"2026/01/26","2026/01/28","1430","ファーストコーポ","東証およびＰＴＳ",,"確報",6000,0,16300,0,0,0,16300,6174000,0,16772700,0,0,0,16772700,,,0,0,0,41200,0,0,7.6,3.8,0,7.6,0,0,0
"2026/01/26","2026/01/28","1431","Ｌｉｂ　Ｗｏｒｋ","東証およびＰＴＳ",,"確報",500,6000,78400,500,100,94700,-16300,319500,3834000,50097600,319500,63900,60513300,-10415700,,,0,0,0,167800,188600,0,68.2,96,37.7,54.1,46.3,1513.3,89.9
"2026/01/26","2026/01/28","1433","ベステラ","東証およびＰＴＳ",,"確報",5000,1200,54800,9800,600,60200,-5400,6675000,1602000,73158000,13083000,801000,80367000,-7209000,,,0,0,0,765000,765000,0,29.1,28.4,28.1,28.3,23.2,42.2,29.9
"2026/01/26","2026/01/28","1434","ＪＥＳＣＯ　ＨＤ","東証およびＰＴＳ",,"確報",1200,100,13900,500,0,2700,11200,2312400,192700,26785300,963500,0,5202900,21582400,,,0,0,0,1113600,191400,0,9.1,8.2,24.4,12.3,4.1,4.4,4.2
"2026/01/26","2026/01/28","1435","ｒｏｂｏｔ　ｈｏｍｅ","東証およびＰＴＳ",,"確報",300,2900,92100,0,0,0,92100,49500,478500,15196500,0,0,0,15196500,,,0,0,0,378800,0,0,28.9,17.3,88.1,28.9,0,0,0
"2026/01/26","2026/01/28","1436","グリーンエナジー","東証およびＰＴＳ",,"確報",0,800,7400,0,0,0,7400,0,1980000,18315000,0,0,0,18315000,,,0,0,0,41000,0,0,40.8,58.3,31.4,40.8,0,0,0
"2026/01/26","2026/01/28","1438","岐阜造園","東証およびＰＴＳ",,"確報",100,0,400,0,0,0,400,178800,0,715200,0,0,0,715200,,,0,0,0,1800,0,0,3.5,1.8,0,3.5,0,0,0
"2026/01/26","2026/01/28","143A","イシン","東証およびＰＴＳ",,"確報",0,0,800,0,0,0,800,0,0,665600,0,0,0,665600,,,0,0,0,1600,0,0,17.2,43,10.8,17.2,0,0,0
"2026/01/26","2026/01/28","1443","技研ホールディングス","東証およびＰＴＳ",,"確報",0,1300,16200,0,0,0,16200,0,392600,4892400,0,0,0,4892400,,,0,0,0,157500,0,0,14.8,10.5,25.1,14.8,0,0,0
"2026/01/26","2026/01/28","1444","ニッソウ","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/26","2026/01/28","1446","キャンディル","東証およびＰＴＳ",,"確報",0,0,4700,100,100,2300,2400,0,0,2726000,58000,58000,1334000,1392000,,,0,0,0,9400,4600,0,85.8,0,0,0,18,54,27
"2026/01/26","2026/01/28","1447","ＳＡＡＦＨＤ","東証およびＰＴＳ",,"確報",187800,0,217600,0,0,0,217600,74744400,0,86604800,0,0,0,86604800,,,0,0,1996600,0,0,0,3.7,1.9,34.5,3.7,0,0,0
"2026/01/26","2026/01/28","1450","ＴＡＮＡＫＥＮ","東証およびＰＴＳ",,"確報",0,0,9300,0,0,0,9300,0,0,13326900,0,0,0,13326900,,,0,0,0,83700,0,0,468,0,234,468,0,0,0
"2026/01/26","2026/01/28","1456","ｉＦ２２５ベア","東証およびＰＴＳ",,"確報",0,509,5108,0,0,0,5108,0,855629,8586548,0,0,0,8586548,,,0,0,168510,0,0,0,3.6,3.1,4.3,3.6,0,0,0
"2026/01/26","2026/01/28","1457","ｉＦＴＰＸベア","東証およびＰＴＳ",,"確報",0,0,100,0,0,100,0,0,0,210600,0,0,210600,0,,,0,0,3800,0,0,3800,30.5,15.2,0,30.5,15.2,0,30.5
"2026/01/26","2026/01/28","1458","楽天２２５ダブルブル","東証およびＰＴＳ",,"確報",2657,0,8790,0,1294,1293,7497,149243690,0,493734300,0,72683980,72627810,421106490,,,0,0,0,13001960,5484440,0,8.5,10.4,20.6,13.8,6.2,2.5,3.6
"2026/01/26","2026/01/28","1459","楽天２２５ダブルベア","東証およびＰＴＳ",,"確報",69297,502727,4956718,3050,11833,66894,4889824,14621667,106075397,1045867498,643550,2496763,14114634,1031752864,,,0,0,43121184,0,0,605416,8.6,5.2,24,8.5,13.5,21,16.4
"2026/01/26","2026/01/28","145A","Ｌ　ｉｓ　Ｂ","東証およびＰＴＳ",,"確報",200,100,4600,0,0,0,4600,223600,111800,5142800,0,0,0,5142800,,,0,0,63000,0,0,0,31.6,36.8,27.6,31.6,0,0,0
"2026/01/26","2026/01/28","1466","ｉＦＪ４００Ｗベア","東証およびＰＴＳ",,"確報",0,0,7,0,0,0,7,0,0,2051,0,0,0,2051,,,0,0,63,0,0,0,0,0,0,0,0,0,0
"2026/01/26","2026/01/28","1469","４００ベア２倍","東証およびＰＴＳ",,"確報",0,10,12090,160,0,220,11870,0,2790,3373110,44640,0,61380,3311730,,,0,0,140360,0,0,696,4.4,4,4.8,4.4,2.9,0,5.8
"2026/01/26","2026/01/28","146A","コロンビア・ワークス","東証およびＰＴＳ",,"確報",200,400,16700,0,0,0,16700,647000,1294000,54024500,0,0,0,54024500,,,0,0,0,2197000,0,0,67.7,56.4,84.6,67.7,0,0,0
"2026/01/26","2026/01/28","1472","ＮＦＪ４００Ｄインバ","東証およびＰＴＳ",,"確報",0,0,22,0,0,0,22,0,0,2508,0,0,0,2508,,,0,0,66,0,0,0,4.1,0,2.1,4.1,0,0,0
"2026/01/26","2026/01/28","1473","Ｏｎｅ・トピックス","東証およびＰＴＳ",,"確報",0,0,200,90,0,720,-520,0,0,722600,325170,0,2601360,-1878760,,,0,0,0,16200,51030,0,5.2,0,1.9,3.8,3.9,0,7.7
"2026/01/26","2026/01/28","1474","Ｏｎｅ・ＪＰＸ４００","東証およびＰＴＳ",,"確報",0,0,0,0,34,8,-8,0,0,0,0,1101940,259280,-259280,,,0,0,0,0,26880,0,6.2,0,0,0,0,3.1,6.2
"2026/01/26","2026/01/28","1475","ｉＳＴＯＰＩＸ","東証およびＰＴＳ",,"確報",11530,17300,224560,0,1780,1700,222860,4237275,6357750,82525800,0,654150,624750,81901050,,,0,0,0,1888706,28536,0,6.5,3.9,17.9,6.4,0,3.5,7
"2026/01/26","2026/01/28","1476","ｉＳＪリート","東証およびＰＴＳ",,"確報",0,0,1570,0,260,10,1560,0,0,3243620,0,537160,20660,3222960,,,0,0,0,23550,4050,0,11.4,10.2,6152,20.4,1.1,1.1,1.1
"2026/01/26","2026/01/28","1477","ｉＳＭＳＣＩ最小分散","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/26","2026/01/28","1478","ｉＳＭＳＣＩ高配当","東証およびＰＴＳ",,"確報",407,190,1727,0,36,0,1727,1935692,903640,8213612,0,171216,0,8213612,,,0,0,0,179690,4284,0,15.8,17.6,34.5,23.3,10.2,2.3,3.7
"2026/01/26","2026/01/28","1479","ｉＦＭＳＣＩ人材設備","東証およびＰＴＳ",,"確報",0,0,1,0,0,54,-53,0,0,45960,0,0,2481840,-2435880,,,0,0,0,0,0,0,546,3,0,6,0,0,0
"2026/01/26","2026/01/28","147A","ソラコム","東証およびＰＴＳ",,"確報",3400,100,73200,5800,0,115200,-42000,3842000,113000,82716000,6554000,0,130176000,-47460000,,,0,0,0,1048500,1641000,0,40.6,27.1,45.1,33.8,32.7,79.7,46.4
"2026/01/26","2026/01/28","1480","ＮＦ企業価値","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/26","2026/01/28","1481","上場日本経済貢献","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/26","2026/01/28","1482","ｉＳ米国債七十円へジ","東証およびＰＴＳ",,"確報",0,0,2027,0,0,1,2026,0,0,3277659,0,0,1617,3276042,,,0,0,10135,0,0,5,3.4,2.7,4.8,3.4,1.1,1.1,1.1
"2026/01/26","2026/01/28","1483","ＩＳ設備人材","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/26","2026/01/28","1484","Ｏｎｅ・設備人材投資","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/26","2026/01/28","1485","ＭＸＳＪ積極投資","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/26","2026/01/28","1486","上場米債ヘッジなし","東証およびＰＴＳ",,"確報",3,0,11,0,0,11,0,71580,0,262460,0,0,262460,0,,,0,0,0,4720,6490,0,5.9,2.8,0,5.6,3.1,0,6.2
"2026/01/26","2026/01/28","1487","上場米債ヘッジあり","東証およびＰＴＳ",,"確報",0,0,7,0,0,7,0,0,0,86695,0,0,86695,0,,,0,0,140,0,0,140,4,2,0,4,2,0,4
"2026/01/26","2026/01/28","1488","ｉＦＪリート","東証およびＰＴＳ",,"確報",0,0,2551,0,0,10,2541,0,0,5244856,0,0,20560,5224296,,,0,0,0,40816,160,0,58,30.4,1215.5,59.3,3,0,6
"2026/01/26","2026/01/28","1489","ＮＦ日経高配当５０","東証およびＰＴＳ",,"確報",6256,0,56460,150,602,2157,54303,18711696,0,168871860,448650,1800582,6451587,162420273,,,0,0,0,2962036,153931,0,11.2,5.9,94.3,11.1,14.2,17.6,15.7
"2026/01/26","2026/01/28","148A","ハッチ・ワーク","東証およびＰＴＳ",,"確報",0,300,9700,0,0,0,9700,0,624300,20185700,0,0,0,20185700,,,0,0,30000,0,0,0,46.9,37.8,61.5,46.9,0,0,0
"2026/01/26","2026/01/28","1490","上場ベータヘッジ","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/26","2026/01/28","1491","中外鉱業","東証およびＰＴＳ",,"確報",1100,0,58400,0,0,0,58400,1267200,0,67276800,0,0,0,67276800,,,0,0,3552600,0,0,0,30.8,19.9,67.5,30.8,0,0,0
"2026/01/26","2026/01/28","1493","Ｏｎｅ・中小型","東証およびＰＴＳ",,"確報",0,9,56,3,22,31,25,0,208080,1294720,69360,508640,716720,578000,,,0,0,0,22100,17000,0,5.1,2.9,5.8,3.9,36.7,4.6,8.2
"2026/01/26","2026/01/28","1494","Ｏｎｅ・高配当日本株","東証およびＰＴＳ",,"確報",12,0,585,7,0,20,565,496680,0,24213150,289730,0,827800,23385350,,,0,0,0,355260,8060,0,7.7,3.9,155.2,7.6,9.4,37.5,15
"2026/01/26","2026/01/28","1495","上場アジアリート","東証およびＰＴＳ",,"確報",0,0,90,0,0,0,90,0,0,1062450,0,0,0,1062450,,,0,0,0,12600,0,0,21.5,28.7,17.2,21.5,0,0,0
"2026/01/26","2026/01/28","1496","ｉＳ米＄ＩＧ社債ヘジ","東証およびＰＴＳ",,"確報",0,0,1501,0,0,0,1501,0,0,2587724,0,0,0,2587724,,,0,0,0,10507,0,0,7.5,3.9,141.6,7.5,0,0,0
"2026/01/26","2026/01/28","1497","ｉＳ米＄ＨＹ社債ヘジ","東証およびＰＴＳ",,"確報",0,0,723,0,0,0,723,0,0,1297785,0,0,0,1297785,,,0,0,0,723,0,0,2.2,1.9,2.5,2.2,0,0,0
"2026/01/26","2026/01/28","1498","Ｏｎｅ・ＥＳＧ","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
