品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20260130,20260203,1320,ｉＦ２２５年１,東証,決算,20260710,55170.00,12598,120.00,5.00,1,5.00,,,F
20260130,20260203,1321,ＮＦ日経２２５,東証,決算,20260708,55390.00,31780,120.00,5.00,1,5.00,,,F
20260130,20260203,1330,上場２２５,東証,決算,20260708,55460.00,3198,120.00,5.00,1,5.00,,,F
20260130,20260203,1346,ＭＸＳ２２５,東証,決算,20260716,55090.00,2212,120.00,5.00,1,5.00,,,F
20260130,20260203,1358,上場日経２倍,東証,決算,20260710,91200.00,1470,400.00,5.00,1,5.00,,注意,E
20260130,20260203,135A,ＶＲＡＩＮ,東証,決算,20260228,2561.00,0,5.20,*****,*****,*****,満額,,
20260130,20260203,1364,ｉＳＪＰＸ日経４００,東証,決算,20260209,3317.00,12,120.00,0.00,1,0.00,,,F
20260130,20260203,1365,ｉＦ２２５ダブル,東証,決算,20270110,73600.00,0,320.00,*****,*****,*****,満額,注意,
20260130,20260203,1369,Ｏｎｅ・日経２２５,東証,決算,20260708,53420.00,71,120.00,5.00,1,5.00,,,F
20260130,20260203,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,53950.00,6,120.00,5.00,1,5.00,,,F
20260130,20260203,1398,ＳＭＤＡＭ　Ｊリート,東証,決算,20260308,2040.00,1870,8.00,0.50,1,0.50,,,F
20260130,20260203,1414,ショーボンドＨＤ,東証,決算,20260630,1388.50,0,2.80,*****,*****,*****,満額,,
20260130,20260203,1418,インターライフＨＤ,東証,決算,20260228,578.00,0,2.40,*****,*****,0.05,満額,停止,
20260130,20260203,1419,タマホーム,東証,決算,20260228,3715.00,338500,15.20,0.20,1,0.20,,停止,C
20260130,20260203,141A,トライアル,東証,決算,20260630,2892.00,62200,5.80,0.00,1,*****,,,F
20260130,20260203,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20260331,638.00,16000,1.40,0.05,1,0.00,,,F
20260130,20260203,1433,ベステラ,東証,決算,20260731,1176.00,0,2.40,*****,*****,*****,満額,,
20260130,20260203,1457,ｉＦＴＰＸベア,東証,決算,20270110,2101.00,0,60.00,*****,*****,*****,満額,,
20260130,20260203,1473,Ｏｎｅ・トピックス,東証,決算,20260708,3635.00,200,9.00,0.50,1,0.50,,,F
20260130,20260203,1474,Ｏｎｅ・ＪＰＸ４００,東証,決算,20260708,32510.00,3,90.00,0.00,1,0.00,,,F
20260130,20260203,1479,ｉＦＭＳＣＩ人材設備,東証,決算,20260710,45960.00,53,100.00,5.00,1,5.00,,,D
20260130,20260203,147A,ソラコム,東証,決算,20260430,1087.00,41500,2.20,0.05,1,0.05,,,F
20260130,20260203,1487,上場米債ヘッジあり,東証,決算,20260710,12335.00,0,70.00,*****,*****,*****,満額,,
20260130,20260203,1499,ＭＸＳ高配当７０ＭＮ,東証,決算,20260410,9095.00,25,60.00,5.00,1,5.00,,,F
20260130,20260203,1514,住石ホールディングス,東証,決算,20260331,672.00,0,2.80,*****,*****,*****,満額,停止,
20260130,20260203,153A,カウリス,東証,決算,20260630,1129.00,51400,2.40,0.05,1,0.05,,,D
20260130,20260203,1545,ナスダックヘッジ無,東証,決算,20260810,39900.00,152,90.00,0.00,1,0.00,,,F
20260130,20260203,1546,ダウヘッジ無,東証,決算,20260810,72970.00,0,160.00,*****,*****,*****,満額,,
