品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20251226,20251230,1306,ＮＦＴＯＰＩＸ,東証,決算,20260710,3588.00,16720,9.00,0.00,6,0.00,,,F
20251226,20251230,1320,ｉＦ２２５年１,東証,決算,20260710,52420.00,13098,120.00,30.00,6,5.00,,,F
20251226,20251230,1321,ＮＦ日経２２５,東証,決算,20260708,52620.00,72628,120.00,30.00,6,5.00,,,F
20251226,20251230,1329,ｉＳ２２５,東証,決算,20260209,5277.00,0,60.00,*****,*****,*****,満額,,
20251226,20251230,1330,上場２２５,東証,決算,20260708,52710.00,7911,120.00,30.00,6,5.00,,,F
20251226,20251230,1346,ＭＸＳ２２５,東証,決算,20260116,52800.00,1194,120.00,30.00,6,5.00,,,F
20251226,20251230,1358,上場日経２倍,東証,決算,20260710,82690.00,2663,360.00,30.00,6,5.00,,注意,D
20251226,20251230,135A,ＶＲＡＩＮ,東証,決算,20260228,3220.00,0,6.60,*****,*****,*****,満額,,
20251226,20251230,1364,ｉＳＪＰＸ日経４００,東証,決算,20260209,3178.00,0,60.00,*****,*****,*****,満額,,
20251226,20251230,1365,ｉＦ２２５ダブル,東証,決算,20260110,67010.00,3482,280.00,30.00,6,5.00,,,D
20251226,20251230,1367,ｉＦＴＰＸダブル,東証,決算,20260110,55390.00,0,240.00,*****,*****,*****,満額,,
20251226,20251230,1369,Ｏｎｅ・日経２２５,東証,決算,20260108,51190.00,301,240.00,30.00,6,5.00,,,F
20251226,20251230,1377,サカタのタネ,東証,決算,20260531,4315.00,0,8.80,*****,*****,*****,満額,,
20251226,20251230,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,51310.00,19,120.00,30.00,6,5.00,,,F
20251226,20251230,1398,ＳＭＤＡＭ　Ｊリート,東証,決算,20260308,2070.50,20,8.00,3.00,6,0.50,,,F
20251226,20251230,1418,インターライフＨＤ,東証,決算,20260228,688.00,86300,1.40,0.30,6,0.05,,,E
20251226,20251230,1419,タマホーム,東証,決算,20260228,3585.00,278200,7.20,0.90,6,0.15,,,C
20251226,20251230,141A,トライアル,東証,決算,20251231,3130.00,476100,25.60,0.90,6,0.15,,,E
20251226,20251230,1429,日本アクア,東証,決算,20251231,896.00,52600,7.20,0.00,6,0.00,,,F
20251226,20251230,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20251231,700.00,43300,11.20,2.40,6,0.05,,注意,B
20251226,20251230,1433,ベステラ,東証,決算,20260131,1282.00,0,2.60,*****,*****,*****,満額,,
20251226,20251230,1474,Ｏｎｅ・ＪＰＸ４００,東証,決算,20260108,31370.00,2,180.00,30.00,6,5.00,,,F
20251226,20251230,1479,ｉＦＭＳＣＩ人材設備,東証,決算,20260110,44940.00,54,200.00,30.00,6,5.00,,,C
20251226,20251230,147A,ソラコム,東証,決算,20260430,1284.00,37100,2.60,0.30,6,0.05,,,F
20251226,20251230,1482,ｉＳ米国債七十円へジ,東証,決算,20260111,1638.00,0,120.00,*****,*****,*****,満額,,
20251226,20251230,1487,上場米債ヘッジあり,東証,決算,20260110,12715.00,0,140.00,*****,*****,*****,満額,,
20251226,20251230,1493,Ｏｎｅ・中小型,東証,決算,20260108,22295.00,4,160.00,0.00,6,0.00,,,E
20251226,20251230,1494,Ｏｎｅ・高配当日本株,東証,決算,20260408,39660.00,46,90.00,0.00,6,0.00,,,F
20251226,20251230,1514,住石ホールディングス,東証,決算,20260331,525.00,161400,2.40,0.30,6,0.05,,注意,E
20251226,20251230,153A,カウリス,東証,決算,20251231,1228.00,26600,10.40,1.20,6,0.05,,,E
20251226,20251230,1545,ナスダックヘッジ無,東証,決算,20260810,40420.00,4457,100.00,0.00,6,0.00,,,F
20251226,20251230,1546,ダウヘッジ無,東証,決算,20260810,74210.00,90,160.00,0.00,6,0.00,,,F
20251226,20251230,1550,ＭＸＳ外株ＭＳＣＩ,東証,決算,20260608,7232.00,0,60.00,*****,*****,*****,満額,,
20251226,20251230,1554,上場インデＭＳ世界,東証,決算,20260120,6067.00,0,60.00,*****,*****,*****,満額,,
20251226,20251230,1555,上場インデＡリート,東証,決算,20260110,2560.00,0,120.00,*****,*****,*****,満額,,
20251226,20251230,155A,情報戦略テクノロジー,東証,決算,20251231,1312.00,49400,22.40,0.30,6,0.05,,注意,D
20251226,20251230,1563,東証グロース・コア,東証,決算,20260708,2130.00,0,60.00,*****,*****,*****,満額,,
20251226,20251230,1568,ＴＰレバレッジダブル,東証,決算,20260220,718.00,0,6.00,*****,*****,*****,満額,,
20251226,20251230,1569,トピックスインバース,東証,決算,20260220,919.50,0,6.00,*****,*****,0.00,満額,,
20251226,20251230,1573,Ｈ株インバース,東証,決算,20261204,7925.00,1020,32.00,3.00,6,0.50,,注意,D
20251226,20251230,1591,ＮＦＪＰＸ４００,東証,決算,20260407,30820.00,96,90.00,30.00,6,5.00,,,F
