品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20260107,20260109,1306,ＮＦＴＯＰＩＸ,東証,決算,20260710,3684.00,86730,9.00,2.00,4,0.00,,,F
20260107,20260109,1308,上場ＴＯＰＩＸ,東証,決算,20260708,3640.00,13764,60.00,20.00,4,0.00,,,F
20260107,20260109,1320,ｉＦ２２５年１,東証,決算,20260710,53810.00,13237,120.00,20.00,4,5.00,,,F
20260107,20260109,1321,ＮＦ日経２２５,東証,決算,20260708,53950.00,76281,120.00,20.00,4,5.00,,,E
20260107,20260109,1329,ｉＳ２２５,東証,決算,20260209,5405.00,25557,60.00,20.00,4,0.00,,,E
20260107,20260109,1330,上場２２５,東証,決算,20260708,54050.00,10133,120.00,20.00,4,5.00,,,F
20260107,20260109,1346,ＭＸＳ２２５,東証,決算,20260116,54030.00,2127,240.00,20.00,4,5.00,,,F
20260107,20260109,1348,ＭＸＳトピクス,東証,決算,20260116,3666.00,1348,120.00,20.00,4,5.00,,,F
20260107,20260109,1358,上場日経２倍,東証,決算,20260710,87090.00,3853,360.00,80.00,4,5.00,,注意,A
20260107,20260109,135A,ＶＲＡＩＮ,東証,決算,20260228,3155.00,0,6.40,*****,*****,*****,満額,,
20260107,20260109,1364,ｉＳＪＰＸ日経４００,東証,決算,20260209,3262.00,0,60.00,*****,*****,*****,満額,,
20260107,20260109,1365,ｉＦ２２５ダブル,東証,決算,20260110,70260.00,4249,1280.00,80.00,4,5.00,,注意,C
20260107,20260109,1369,Ｏｎｅ・日経２２５,東証,決算,20260708,52190.00,925,120.00,20.00,4,50.00,,,E
20260107,20260109,1377,サカタのタネ,東証,決算,20260531,4365.00,0,8.80,*****,*****,*****,満額,,
20260107,20260109,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,52490.00,11,120.00,20.00,4,5.00,,,F
20260107,20260109,1418,インターライフＨＤ,東証,決算,20260228,702.00,56700,1.60,0.20,4,0.05,,,E
