"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/01/14","2026/01/16","1301","極洋","東証およびＰＴＳ",,"確報",200,100,3100,300,0,700,2400,986000,493000,15283000,1479000,0,3451000,11832000,,,0,0,120000,0,0,16000,12.8,12.9,35.5,18.9,4.2,5,4.5
"2026/01/14","2026/01/16","1305","ｉＦＴＰＸ年１","東証およびＰＴＳ",,"確報",0,0,10430,0,460,8880,1550,0,0,40291090,0,1776980,34303440,5987650,,,0,0,479780,0,0,429640,61.5,132.6,51.5,74.2,65,42.6,51.4
"2026/01/14","2026/01/16","1306","ＮＦＴＯＰＩＸ","東証およびＰＴＳ",,"確報",0,20100,17920,46680,2720,81980,-64060,0,76862400,68526080,178504320,10401280,313491520,-244965440,,,0,0,1862980,0,0,1862980,4.4,3.9,4.7,4.2,4.7,4.2,4.4
"2026/01/14","2026/01/16","1308","上場ＴＯＰＩＸ","東証およびＰＴＳ",,"確報",0,966,7355,550,2921,20366,-13011,0,3648582,27779835,2077350,11032617,76922382,-49142547,,,0,0,374445,0,0,1023165,5.3,4.4,4.1,4.2,6.2,6.1,6.1
"2026/01/14","2026/01/16","1309","ＮＦ中国株上証５０","東証およびＰＴＳ",,"確報",0,0,1,0,0,0,1,0,0,57490,0,0,0,57490,,,0,0,500,0,0,0,0,0,0,0,0,0,0
"2026/01/14","2026/01/16","130A","ＶＩＳ","東証およびＰＴＳ",,"確報",300,0,15200,0,0,0,15200,137400,0,6961600,0,0,0,6961600,,,0,0,0,59600,0,0,22.5,33.8,16.9,22.5,0,0,0
"2026/01/14","2026/01/16","1311","ＮＦＴＰＸ３０","東証およびＰＴＳ",,"確報",170,0,2170,400,0,558,1612,327760,0,4183760,771200,0,1075824,3107936,,,0,0,64000,0,0,5056,19.7,58.4,31.9,41.3,1.6,8.9,2.7
"2026/01/14","2026/01/16","1319","ＮＦ日経３００","東証およびＰＴＳ",,"確報",0,1000,0,0,0,0,0,0,667600,0,0,0,0,0,,,0,0,9100,0,0,0,8,0,4,8,0,0,0
"2026/01/14","2026/01/16","1320","ｉＦ２２５年１","東証およびＰＴＳ",,"確報",0,30,1556,569,708,15587,-14031,0,1687200,87509440,32000560,39817920,876612880,-789103440,,,0,0,1363960,0,0,13524360,13.1,12.7,12.7,12.7,14.6,11.9,13.1
"2026/01/14","2026/01/16","1321","ＮＦ日経２２５","東証およびＰＴＳ",,"確報",0,357,5559,9473,296,99191,-93632,0,20166930,314027910,535129770,16721040,5603299590,-5289271680,,,0,0,5028600,0,0,76511900,9.6,2.4,2.2,2.3,19,10.9,13.8
