品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20260121,20260123,1306,ＮＦＴＯＰＩＸ,東証,決算,20260710,3769.00,42210,9.00,1.50,3,0.50,,,F
20260121,20260123,1308,上場ＴＯＰＩＸ,東証,決算,20260708,3726.00,8524,60.00,0.00,3,0.00,,,F
20260121,20260123,1320,ｉＦ２２５年１,東証,決算,20260710,54550.00,9682,120.00,15.00,3,5.00,,,F
20260121,20260123,1321,ＮＦ日経２２５,東証,決算,20260708,54800.00,46368,120.00,0.00,3,0.00,,,F
20260121,20260123,1330,上場２２５,東証,決算,20260708,54870.00,2679,120.00,15.00,3,5.00,,,F
20260121,20260123,1346,ＭＸＳ２２５,東証,決算,20260716,54500.00,1061,120.00,15.00,3,5.00,,,F
20260121,20260123,1358,上場日経２倍,東証,決算,20260710,89510.00,266,360.00,15.00,3,5.00,,注意,E
20260121,20260123,135A,ＶＲＡＩＮ,東証,決算,20260228,2719.00,0,5.60,*****,*****,*****,満額,,
20260121,20260123,1364,ｉＳＪＰＸ日経４００,東証,決算,20260209,3336.00,47,60.00,15.00,3,5.00,,,F
20260121,20260123,1365,ｉＦ２２５ダブル,東証,決算,20270110,72250.00,455,320.00,15.00,3,5.00,,注意,E
20260121,20260123,1369,Ｏｎｅ・日経２２５,東証,決算,20260708,52890.00,70,120.00,15.00,3,5.00,,,F
20260121,20260123,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,53310.00,0,120.00,*****,*****,*****,満額,,
20260121,20260123,1418,インターライフＨＤ,東証,決算,20260228,618.00,19600,1.40,0.00,3,0.00,,,F
20260121,20260123,1419,タマホーム,東証,決算,20260228,3690.00,371800,14.80,0.60,3,0.15,,停止,C
20260121,20260123,141A,トライアル,東証,決算,20260630,3045.00,208400,6.20,0.45,3,0.10,,,F
20260121,20260123,1429,日本アクア,東証,決算,20260630,902.00,0,2.00,*****,*****,*****,満額,,
20260121,20260123,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20260331,645.00,300,1.40,0.00,3,*****,,,F
20260121,20260123,1433,ベステラ,東証,決算,20260131,1325.00,1900,11.20,0.15,3,0.05,,停止,F
20260121,20260123,1457,ｉＦＴＰＸベア,東証,決算,20270110,2092.00,0,60.00,*****,*****,*****,満額,,
20260121,20260123,1473,Ｏｎｅ・トピックス,東証,決算,20260708,3649.00,250,9.00,1.50,3,*****,,,F
