"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/01/21","2026/01/23","1301","極洋","東証およびＰＴＳ",,"確報",0,2200,3400,100,100,800,2600,0,11000000,17000000,500000,500000,4000000,13000000,,,0,0,0,560000,80000,0,6.1,5.8,6.5,6.1,5.7,6.8,6.2
"2026/01/21","2026/01/23","1305","ｉＦＴＰＸ年１","東証およびＰＴＳ",,"確報",1400,0,11110,10,960,10190,920,5336800,0,42351320,38120,3659520,38844280,3507040,,,0,0,0,349560,401040,0,15.3,28.8,47,35.7,8.6,11.2,9.7
"2026/01/21","2026/01/23","1306","ＮＦＴＯＰＩＸ","東証およびＰＴＳ",,"確報",9550,6650,22380,4830,4040,64590,-42210,35993950,25063850,84350220,18204270,15226760,243439710,-159089490,,,0,0,0,681800,2233000,0,6.8,4.1,5.2,4.6,9.4,6.6,7.7
"2026/01/21","2026/01/23","1308","上場ＴＯＰＩＸ","東証およびＰＴＳ",,"確報",0,10,9941,0,5063,18465,-8524,0,37260,37040166,0,18864738,68800590,-31760424,,,0,0,0,388089,917592,0,11.9,10.9,34.8,16.6,11.9,9.8,10.7
"2026/01/21","2026/01/23","1309","ＮＦ中国株上証５０","東証およびＰＴＳ",,"確報",32,0,32,0,0,0,32,1791680,0,1791680,0,0,0,1791680,,,0,0,0,0,0,0,1.9,1,32,1.9,0,0,0
"2026/01/21","2026/01/23","130A","ＶＩＳ","東証およびＰＴＳ",,"確報",7000,1500,21600,0,0,0,21600,3458000,741000,10670400,0,0,0,10670400,,,0,0,0,499100,0,0,7.8,6.1,10.8,7.8,0,0,0
"2026/01/21","2026/01/23","1311","ＮＦＴＰＸ３０","東証およびＰＴＳ",,"確報",1288,0,3458,0,508,50,3408,2429168,0,6521788,0,958088,94300,6427488,,,0,0,0,39060,10044,0,15,9,172.8,17.2,0,4.5,9
"2026/01/21","2026/01/23","1319","ＮＦ日経３００","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/21","2026/01/23","1320","ｉＦ２２５年１","東証およびＰＴＳ",,"確報",2310,0,3866,1427,717,13548,-9682,126010500,0,210890300,77842850,39112350,739043400,-528153100,,,0,0,0,404560,3337880,0,19.8,4.4,339.3,8.6,38.5,18,24.5
"2026/01/21","2026/01/23","1321","ＮＦ日経２２５","東証およびＰＴＳ",,"確報",143,2870,7510,2283,7639,53878,-46368,7836400,157276000,411548000,125108400,418617200,2952514400,-2540966400,,,0,0,0,2763990,15993180,0,9.2,7.6,12.2,9.3,20.6,5.9,9.2
"2026/01/21","2026/01/23","1322","上場パンタ","東証およびＰＴＳ",,"確報",234,0,234,0,0,0,234,2652390,0,2652390,0,0,0,2652390,,,0,0,0,0,0,0,2,1,0,2,0,0,0
"2026/01/21","2026/01/23","1325","ＮＦブラジル株","東証およびＰＴＳ",,"確報",23460,100,23750,0,300,0,23750,6371736,27160,6450500,0,81480,0,6450500,,,0,0,624,0,0,480,2.1,1.1,116.1,2.2,1.2,1.2,1.2
"2026/01/21","2026/01/23","1326","ＳＰＤＲゴール","東証およびＰＴＳ",,"確報",92,0,405,0,0,0,405,6532000,0,28755000,0,0,0,28755000,,,0,0,732420,0,0,0,16.1,14.3,18.2,16.1,0,0,0
"2026/01/21","2026/01/23","1328","ＮＦ金価格","東証およびＰＴＳ",,"確報",1220,1030,11087,0,129,358,10729,22435800,18941700,203889930,0,2372310,6583620,197306310,,,0,0,6647170,0,0,297070,13.5,13.6,14.6,14.1,3,8.9,4.4
"2026/01/21","2026/01/23","1329","ｉＳ２２５","東証およびＰＴＳ",,"確報",2665,140,20212,1,0,35,20177,14638845,769020,111024516,5493,0,192255,110832261,,,0,0,0,477549,918,0,14.9,21.8,16.8,19,37.2,1.4,2.7
"2026/01/21","2026/01/23","1330","上場２２５","東証およびＰＴＳ",,"確報",815,0,2727,421,1185,5406,-2679,44719050,0,149630490,23100270,65020950,296627220,-146996730,,,0,0,0,516240,1665900,0,6.1,7.4,161,14.1,19.6,3,5.2
"2026/01/21","2026/01/23","1332","ニッスイ","東証およびＰＴＳ",,"確報",0,11500,29900,400,12800,500,29400,0,14122000,36717200,491200,15718400,614000,36103200,,,0,0,0,124200,38700,0,4.5,5.3,7.9,6.4,1.8,1.3,1.5
"2026/01/21","2026/01/23","1333","マルハニチロ","東証およびＰＴＳ",,"確報",0,4000,19000,0,200,0,19000,0,5620000,26695000,0,281000,0,26695000,,,0,0,0,529000,4600,0,2.7,4.7,3.4,4,33,0.4,0.8
"2026/01/21","2026/01/23","133A","ＧＸ超短期米国債","東証およびＰＴＳ",,"確報",23147,100,23147,0,0,100,23047,24767290,107000,24767290,0,0,107000,24660290,,,0,0,0,200,200,0,2,1,145.9,2,3,0,6
"2026/01/21","2026/01/23","1343","ＮＦＪ－ＲＥＩＴ","東証およびＰＴＳ",,"確報",60710,31000,156440,400,12510,32880,123560,132226380,67518000,340726320,871200,27246780,71612640,269113680,,,0,0,0,3928630,1394690,0,9,5.3,17.5,8.1,15.7,13.9,14.7
"2026/01/21","2026/01/23","1345","上場Ｊリート","東証およびＰＴＳ",,"確報",4900,0,5100,0,0,0,5100,9939650,0,10345350,0,0,0,10345350,,,0,0,0,7400,0,0,2.9,1.8,7.4,2.9,0,0,0
"2026/01/21","2026/01/23","1346","ＭＸＳ２２５","東証およびＰＴＳ",,"確報",0,0,1575,381,0,2636,-1061,0,0,85837500,20764500,0,143662000,-57824500,,,0,0,0,346500,496100,0,2.8,4.3,34.9,7.6,19.3,1.1,2.1
"2026/01/21","2026/01/23","1348","ＭＸＳトピクス","東証およびＰＴＳ",,"確報",2527,1543,7381,20,2539,2901,4480,9415602,5749218,27501606,74520,9460314,10809126,16692480,,,0,0,0,217498,184280,0,1.9,3,2.2,2.5,10,0.8,1.5
"2026/01/21","2026/01/23","1349","アジア債券","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/21","2026/01/23","1356","ＴＰダブルインバース","東証およびＰＴＳ",,"確報",195570,11040,368560,0,4300,0,368560,30019995,1694640,56573960,0,660050,0,56573960,,,0,0,625702,0,0,14620,4.7,5.6,4.6,5,1,1,1
"2026/01/21","2026/01/23","1357","ＮＦ日経ダブインバ","東証およびＰＴＳ",,"確報",232600,5823,958359,282,70534,328469,629890,1226267200,30698856,5052468648,1486704,371855248,1731688568,3320780080,,,0,0,37310682,0,0,20334771,10.5,14.4,15,14.7,3.8,11.5,5.7
"2026/01/21","2026/01/23","1358","上場日経２倍","東証およびＰＴＳ",,"確報",909,0,1475,2,255,1741,-266,81364590,0,132027250,179020,22825050,155836910,-23809660,,,0,0,0,373560,1316040,0,5.3,1.4,9.6,2.5,23.3,3.9,6.6
"2026/01/21","2026/01/23","135A","ＶＲＡＩＮ","東証およびＰＴＳ",,"確報",1700,2300,57700,0,600,57700,0,4622300,6253700,156886300,0,1631400,156886300,0,,,0,0,0,3731200,3731200,0,12.6,6.7,6.8,6.7,86.9,101.9,93.8
"2026/01/21","2026/01/23","1360","ダブルインバース日経","東証およびＰＴＳ",,"確報",3667860,32670,8891600,44930,19950,44930,8846670,474621084,4227498,1150573040,5813942,2581530,5813942,1144759098,,,0,0,5782051,0,0,21945,9.7,7.8,13.4,9.9,1.1,2,1.4
