"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/02/10","2026/02/13","1301","極洋","東証およびＰＴＳ",,"確報",0,100,3100,100,0,500,2600,0,520000,16120000,520000,0,2600000,13520000,,,0,0,0,0,0,0,8.9,7.9,13.6,10,46,3.5,6.6
"2026/02/10","2026/02/13","1305","ｉＦＴＰＸ年１","東証およびＰＴＳ",,"確報",280,0,12210,200,400,10960,1250,1144920,0,49926690,817800,1635600,44815440,5111250,,,0,0,930540,0,0,870480,19.2,20.2,73.3,31.7,10.4,17.4,13.1
"2026/02/10","2026/02/13","1306","ＮＦＴＯＰＩＸ","東証およびＰＴＳ",,"確報",6250,16440,70670,12640,5460,35860,34810,25293750,66532680,286001490,51154080,22096620,145125420,140876070,,,0,0,5983640,0,0,2122320,5.2,3.8,9.6,5.5,3.7,6.4,4.7
"2026/02/10","2026/02/13","1308","上場ＴＯＰＩＸ","東証およびＰＴＳ",,"確報",750,3020,5685,7064,0,13715,-8030,3002250,12089060,22757055,28277192,0,54901145,-32144090,,,0,0,580715,0,0,485523,4.2,3.7,3.8,3.7,6.6,3.6,4.6
"2026/02/10","2026/02/13","1309","ＮＦ中国株上証５０","東証およびＰＴＳ",,"確報",0,1,44,0,0,0,44,0,56400,2481600,0,0,0,2481600,,,0,0,15300,0,0,0,18.2,72.7,10.4,18.2,0,0,0
"2026/02/10","2026/02/13","130A","ＶＩＳ","東証およびＰＴＳ",,"確報",1800,0,20400,0,0,0,20400,892800,0,10118400,0,0,0,10118400,,,0,0,130200,0,0,0,35.8,38.7,33.3,35.8,0,0,0
"2026/02/10","2026/02/13","1311","ＮＦＴＰＸ３０","東証およびＰＴＳ",,"確報",280,116,4519,600,0,1925,2594,559720,231884,9033481,1199400,0,3848075,5185406,,,0,0,130650,0,0,39750,5.3,5.3,5.3,5.3,4,10.3,5.7
"2026/02/10","2026/02/13","1319","ＮＦ日経３００","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/02/10","2026/02/13","1320","ｉＦ２２５年１","東証およびＰＴＳ",,"確報",3,8,1560,2137,417,12716,-11156,178920,477120,93038400,127450680,24869880,758382240,-665343840,,,0,0,1924950,0,0,13525080,10.1,10.3,10.3,10.3,13.1,8.2,10.1
"2026/02/10","2026/02/13","1321","ＮＦ日経２２５","東証およびＰＴＳ",,"確報",3631,449,12929,15409,885,61825,-48896,217424280,26886120,774188520,922690920,52993800,3702081000,-2927892480,,,0,0,13060980,0,0,63383340,6.5,3.5,4.4,3.9,8.6,7.6,8.1
"2026/02/10","2026/02/13","1322","上場パンタ","東証およびＰＴＳ",,"確報",0,15,604,0,0,0,604,0,173625,6991300,0,0,0,6991300,,,0,0,30950,0,0,0,15.6,13.6,18.2,15.6,0,0,0
"2026/02/10","2026/02/13","1325","ＮＦブラジル株","東証およびＰＴＳ",,"確報",210,1800,10280,0,0,0,10280,64281,550980,3146708,0,0,0,3146708,,,0,0,46293,0,0,0,13.1,20.6,12.5,15.5,0,2,4
"2026/02/10","2026/02/13","1326","ＳＰＤＲゴール","東証およびＰＴＳ",,"確報",0,91,573,0,0,0,573,0,6539260,41175780,0,0,0,41175780,,,0,0,0,258960,0,0,9.8,8.3,12,9.8,0,0,0
"2026/02/10","2026/02/13","1328","ＮＦ金価格","東証およびＰＴＳ",,"確報",0,1980,15863,0,0,0,15863,0,36768600,294575910,0,0,0,294575910,,,0,0,0,1427440,0,0,16.9,18.7,15.3,16.9,0,0,0
