品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20251223,20251225,1982,日比谷総合設備,東証,決算,20260331,4645.00,13900,9.40,0.20,1,0.20,,,E
20251223,20251225,2002,日清製粉グループ本社,東証,臨時,20251231,1902.00,0,8.00,*****,*****,*****,満額,,
20251223,20251225,2003,日東富士製粉,東証,決算,20260331,7040.00,1100,14.20,0.00,1,0.00,,,F
20251223,20251225,2004,昭和産業,東証,決算,20260331,2891.00,13800,5.80,0.05,1,0.00,,,F
20251223,20251225,2013,ｉＳ米国高配当株,東証,決算,20260209,256.70,0,6.00,*****,*****,*****,満額,,
20251223,20251225,2053,中部飼料,東証,決算,20260331,1755.00,1300,3.60,0.00,1,0.00,,,F
20251223,20251225,2098,ＧＸホテリテＪリート,東証,決算,20260224,1127.00,0,120.00,*****,*****,*****,満額,注意,
20251223,20251225,2117,ウェルネオシュガー,東証,決算,20260331,2817.00,0,5.80,*****,*****,*****,満額,,
20251223,20251225,2124,ジェイエイシリクルト,東証,決算,20251231,1092.00,0,4.40,*****,*****,*****,満額,,
20251223,20251225,2138,クルーズ,東証,決算,20260331,544.00,0,1.20,*****,*****,*****,満額,,
20251223,20251225,2154,オープンアップＧ,東証,決算,20251231,1871.00,0,7.60,*****,*****,*****,満額,,
20251223,20251225,215A,タイミー,東証,決算,20260430,1255.00,634300,5.20,0.05,1,0.05,,注意,D
20251223,20251225,2160,ジーエヌアイグループ,東証,決算,20251231,2400.00,56500,9.60,0.00,1,0.00,,,F
20251223,20251225,2168,パソナグループ,東証,決算,20260531,1955.00,3700,4.00,0.00,1,0.00,,,F
20251223,20251225,2169,ＣＤＳ,東証,決算,20251231,1814.00,0,7.60,*****,*****,*****,満額,,
20251223,20251225,2170,リンク＆モチベ,東証,決算,20251231,514.00,0,2.40,*****,*****,*****,満額,,
20251223,20251225,2193,クックパッド,東証,決算,20251231,146.00,0,2.00,*****,*****,*****,満額,,
20251223,20251225,2198,アイ・ケイ・ケイＨＤ,東証,決算,20260430,789.00,10100,1.60,0.05,1,0.05,,,F
20251223,20251225,219A,Ｈｅａｒｔｓｅｅｄ,東証,決算,20251231,1785.00,394300,14.40,0.10,1,0.10,,停止,C
20251223,20251225,2201,森永製菓,東証,決算,20260331,2668.00,0,5.40,*****,*****,*****,満額,,
20251223,20251225,2204,中村屋,東証,決算,20260331,3070.00,0,6.20,*****,*****,*****,満額,,
20251223,20251225,2206,江崎グリコ,東証,決算,20251231,5500.00,43200,22.00,0.20,1,0.20,,,F
20251223,20251225,2211,不二家,東証,決算,20251231,2638.00,41800,21.60,0.05,1,0.05,,注意,F
20251223,20251225,2216,カンロ,東証,決算,20251231,1580.00,0,6.40,*****,*****,*****,満額,,
20251223,20251225,2217,モロゾフ,東証,決算,20260131,1511.00,31000,3.20,0.05,1,0.05,,,F
20251223,20251225,2226,湖池屋,東証,決算,20260331,4615.00,2700,9.40,0.20,1,0.20,,,F
20251223,20251225,2229,カルビー,東証,決算,20260331,2967.00,3100,6.00,0.00,1,*****,,,F
20251223,20251225,2248,ｉＦＳＰ５００Ｈ有,東証,決算,20260310,2530.00,181,120.00,5.00,1,*****,,注意,D
20251223,20251225,2266,六甲バター,東証,決算,20251231,1243.00,25400,5.20,0.05,1,0.05,,,F
20251223,20251225,2270,雪印メグミルク,東証,決算,20260331,3245.00,10000,6.60,0.05,1,0.05,,,F
20251223,20251225,2282,日本ハム,東証,決算,20260331,6624.00,37700,13.40,0.25,1,0.15,,,F
20251223,20251225,2288,丸大食品,東証,決算,20260331,2198.00,4500,4.40,0.05,1,0.05,,,F
20251223,20251225,2291,福留ハム,東証,決算,20260331,608.00,19600,1.40,0.00,1,0.05,,,D
20251223,20251225,2292,エス　フーズ,東証,決算,20260228,2705.00,0,5.60,*****,*****,0.00,満額,,
20251223,20251225,2294,柿安本店,東証,決算,20260430,2664.00,72200,5.40,0.05,1,0.05,,,D
20251223,20251225,2296,伊藤ハム米久ＨＤ,東証,決算,20251231,5670.00,9600,22.80,0.10,1,0.10,,,F
20251223,20251225,2301,学情,東証,決算,20260430,1766.00,17000,3.60,0.05,1,0.00,,,F
20251223,20251225,2304,ＣＳＳＨＤ,東証,決算,20260331,975.00,0,2.00,*****,*****,*****,満額,,
20251223,20251225,2305,スタジオアリス,東証,決算,20260228,2017.00,5500,4.20,0.05,1,0.00,,,F
20251223,20251225,2325,ＮＪＳ,東証,決算,20251231,5150.00,12900,41.60,0.05,1,0.05,,注意,F
20251223,20251225,2327,日鉄ソリューションズ,東証,決算,20251231,4400.00,500,17.60,0.00,1,0.00,,,F
20251223,20251225,2335,キューブシステム,東証,決算,20260331,1110.00,0,2.40,*****,*****,*****,満額,,
20251223,20251225,2337,いちご,東証,決算,20260228,420.00,93100,1.00,0.00,1,0.00,,,F
20251223,20251225,236A,ｉＳ日本国債七十,東証,決算,20260111,462.60,1260,12.00,0.50,1,0.50,,注意,F
20251223,20251225,2378,ルネサンス,東証,決算,20260331,1070.00,0,2.20,*****,*****,*****,満額,,
20251223,20251225,2389,デジタルＨＤ,東証,決算,20251231,2010.00,34400,16.80,0.05,1,0.10,,停止,D
20251223,20251225,2404,鉄人化ＨＤ,東証,決算,20260228,473.00,0,1.00,*****,*****,*****,満額,,
20251223,20251225,241A,ＲＯＸＸ,東証,決算,20260331,444.00,1400,1.00,0.00,1,0.00,,,F
20251223,20251225,2433,博報堂ＤＹＨＤ,東証,決算,20260331,1163.50,7700,2.40,0.05,1,*****,,,F
20251223,20251225,2438,アスカネット,東証,決算,20260430,357.00,0,1.00,*****,*****,*****,満額,,
20251223,20251225,2440,ぐるなび,東証,決算,20251231,166.00,120500,2.00,0.00,1,0.00,,,F
20251223,20251225,2461,ファンコミュニ,東証,決算,20251231,531.00,44100,2.40,0.05,1,0.05,,,F
20251223,20251225,2475,ＷＤＢＨＤ,東証,決算,20260331,1610.00,0,3.40,*****,*****,*****,満額,,
20251223,20251225,2477,手間いらず,東証,決算,20251231,3140.00,0,12.80,*****,*****,*****,満額,,
20251223,20251225,2484,出前館,東証,決算,20260228,138.00,0,1.00,*****,*****,*****,満額,,
20251223,20251225,2491,バリューコマース,東証,決算,20251231,688.00,105100,2.80,0.05,1,0.00,,,F
20251223,20251225,2497,ユナイテッド,東証,決算,20251231,495.00,85500,2.00,0.00,1,0.05,,,F
20251223,20251225,2501,サッポロＨＤ,東証,臨時,20251231,7807.00,9400,31.60,0.00,1,0.00,,,F
20251223,20251225,2514,ＮＦ外株ヘッジ有,東証,決算,20260307,1865.00,0,60.00,*****,*****,*****,満額,,
20251223,20251225,2515,ＮＦ外ＲＥＩＴヘ無,東証,決算,20260307,1470.00,650,60.00,0.00,1,0.00,,,F
20251223,20251225,2516,東証グロース２５０,東証,決算,20260708,520.70,120950,6.00,0.00,1,0.00,,,F
20251223,20251225,2520,ＮＦ新興国株式ヘ無,東証,決算,20260307,1899.00,0,60.00,*****,*****,*****,満額,,
20251223,20251225,2521,上場米国ヘッジあり,東証,決算,20260120,1996.00,0,60.00,*****,*****,*****,満額,,
20251223,20251225,2525,ＮＺＡＭ　２２５,東証,決算,20260215,50820.00,25,120.00,5.00,1,5.00,,,F
