"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2025/12/22","2025/12/24","1301","極洋","東証およびＰＴＳ",,"確報",0,3900,2600,0,0,100,2500,0,18505500,12337000,0,0,474500,11862500,,,0,0,32500,0,0,500,4.2,3.8,4.7,4.2,3,0,6
"2025/12/22","2025/12/24","1305","ｉＦＴＰＸ年１","東証およびＰＴＳ",,"確報",20,340,13440,10,20,9560,3880,72220,1227740,48531840,36110,72220,34521160,14010680,,,0,0,330240,0,0,229680,59.7,34.7,88.5,49.8,1707.7,41,80
"2025/12/22","2025/12/24","1306","ＮＦＴＯＰＩＸ","東証およびＰＴＳ",,"確報",11970,520,69550,12500,770,88000,-18450,42756840,1857440,248432600,44650000,2750440,314336000,-65903400,,,0,0,1103900,0,0,1449130,6.1,6.1,12.9,8.3,7.7,3.7,5
"2025/12/22","2025/12/24","1308","上場ＴＯＰＩＸ","東証およびＰＴＳ",,"確報",1210,2310,15963,1513,2811,15963,0,4268880,8149680,56317464,5337864,9917208,56317464,0,,,0,0,273008,0,0,276176,8.3,6.7,7.7,7.2,8.6,13.2,10.5
"2025/12/22","2025/12/24","1309","ＮＦ中国株上証５０","東証およびＰＴＳ",,"確報",0,1,40,0,0,0,40,0,53640,2145600,0,0,0,2145600,,,0,0,25830,0,0,0,29.4,18.7,68.7,29.4,0,0,0
"2025/12/22","2025/12/24","130A","ＶＩＳ","東証およびＰＴＳ",,"確報",1800,14500,10300,0,0,0,10300,774000,6235000,4429000,0,0,0,4429000,,,0,0,0,667000,0,0,4.3,4.1,4.5,4.3,0,0,0
"2025/12/22","2025/12/24","1311","ＮＦＴＰＸ３０","東証およびＰＴＳ",,"確報",0,207,3067,0,0,0,3067,0,369495,5474595,0,0,0,5474595,,,0,0,19644,0,0,0,14.7,10.9,31.5,16.2,0,0.5,1
"2025/12/22","2025/12/24","1319","ＮＦ日経３００","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/12/22","2025/12/24","1320","ｉＦ２２５年１","東証およびＰＴＳ",,"確報",0,107,1568,2330,409,10776,-9208,0,5575770,81708480,121416300,21312990,561537360,-479828880,,,0,0,1457250,0,0,7703850,11.2,35.3,35.3,35.3,10.8,9.5,10.1
"2025/12/22","2025/12/24","1321","ＮＦ日経２２５","東証およびＰＴＳ",,"確報",2000,3477,5533,11746,101,90324,-84791,104520000,181708020,289154580,613845960,5278260,4720332240,-4431177660,,,0,0,6168800,0,0,69237520,15.9,5,5.7,5.3,23.2,16.2,19.1
