"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/01/29","2026/02/02","1301","極洋","東証およびＰＴＳ",,"確報",600,1600,10300,0,200,600,9700,3054000,8144000,52427000,0,1018000,3054000,49373000,,,0,0,0,339000,24000,0,6.1,3.7,14.8,5.9,7.6,7.6,7.6
"2026/01/29","2026/02/02","1305","ｉＦＴＰＸ年１","東証およびＰＴＳ",,"確報",110,280,14020,0,110,8830,5190,412830,1050840,52617060,0,412830,33138990,19478070,,,0,0,85140,0,0,53640,35.9,26,34.3,29.6,47.2,59.7,52.7
"2026/01/29","2026/02/02","1306","ＮＦＴＯＰＩＸ","東証およびＰＴＳ",,"確報",870,47110,43810,780,2710,15220,28590,3235530,175202090,162929390,2900820,10078490,56603180,106326210,,,0,0,990550,0,0,188650,3.3,2.7,4.5,3.4,5.7,2.2,3.1
"2026/01/29","2026/02/02","1308","上場ＴＯＰＩＸ","東証およびＰＴＳ",,"確報",0,0,21878,70,5535,6906,14972,0,0,80489162,257530,20363265,25407174,55081988,,,0,0,284414,0,0,160823,6.3,4.5,18.4,7.3,9.4,3.8,5.4
"2026/01/29","2026/02/02","1309","ＮＦ中国株上証５０","東証およびＰＴＳ",,"確報",2,0,54,0,0,0,54,110520,0,2984040,0,0,0,2984040,,,0,0,59800,0,0,0,18.4,9.2,0,18.4,0,0,0
"2026/01/29","2026/02/02","130A","ＶＩＳ","東証およびＰＴＳ",,"確報",300,600,22000,0,0,0,22000,144600,289200,10604000,0,0,0,10604000,,,0,0,22300,0,0,0,17.9,17.9,17.9,17.9,0,0,0
"2026/01/29","2026/02/02","1311","ＮＦＴＰＸ３０","東証およびＰＴＳ",,"確報",623,0,4533,0,0,50,4483,1156288,0,8413248,0,0,92800,8320448,,,0,0,0,0,0,0,22.7,15.5,40.9,22.5,0,0,0
"2026/01/29","2026/02/02","1319","ＮＦ日経３００","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/29","2026/02/02","1320","ｉＦ２２５年１","東証およびＰＴＳ",,"確報",0,0,1556,2087,251,12803,-11247,0,0,85969000,115306750,13867750,707365750,-621396750,,,0,0,124480,0,0,877360,14.8,0,4.4,8.7,20.3,14.5,16.9
"2026/01/29","2026/02/02","1321","ＮＦ日経２２５","東証およびＰＴＳ",,"確報",2637,2325,11094,2721,4168,48813,-37719,146195280,128898000,615051360,150852240,231073920,2706192720,-2091141360,,,0,0,431280,0,0,2010400,10.4,5.9,16.7,8.7,15.5,8.2,10.7
