"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/01/22","2026/01/26","1301","極洋","東証およびＰＴＳ",,"確報",0,0,3400,0,200,600,2800,0,0,17102000,0,1006000,3018000,14084000,,,0,0,102000,0,0,24000,6.1,5.9,6.6,6.2,5.7,5.7,5.7
"2026/01/22","2026/01/26","1305","ｉＦＴＰＸ年１","東証およびＰＴＳ",,"確報",2640,360,13390,50,1610,8630,4760,10124400,1380600,51350650,191750,6174350,33096050,18254600,,,0,0,255530,0,0,234370,11.9,12.2,39.8,18.7,8.6,8.7,8.6
"2026/01/22","2026/01/26","1306","ＮＦＴＯＰＩＸ","東証およびＰＴＳ",,"確報",80,9550,12910,18260,17070,65780,-52870,304080,36299550,49070910,69406260,64883070,250029780,-200958870,,,0,0,716160,0,0,2066880,5.9,3.9,3.2,3.5,8.7,5.9,7
"2026/01/22","2026/01/26","1308","上場ＴＯＰＩＸ","東証およびＰＴＳ",,"確報",0,1168,8773,0,975,17490,-8717,0,4381168,32907523,0,3657225,65604990,-32697467,,,0,0,248525,0,0,461625,13.4,12.2,18,14.5,12.1,13.9,13
"2026/01/22","2026/01/26","1309","ＮＦ中国株上証５０","東証およびＰＴＳ",,"確報",0,0,32,0,0,0,32,0,0,1783680,0,0,0,1783680,,,0,0,0,8000,0,0,4,2,0,4,0,0,0
"2026/01/22","2026/01/26","130A","ＶＩＳ","東証およびＰＴＳ",,"確報",500,100,22000,0,0,0,22000,241500,48300,10626000,0,0,0,10626000,,,0,0,0,237600,0,0,8.7,6.6,12.9,8.7,0,0,0
"2026/01/22","2026/01/26","1311","ＮＦＴＰＸ３０","東証およびＰＴＳ",,"確報",277,0,3735,0,0,50,3685,523530,0,7059150,0,0,94500,6964650,,,0,0,13832,0,0,200,14.5,8.8,193.8,16.8,0,3.5,7
"2026/01/22","2026/01/26","1319","ＮＦ日経３００","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/22","2026/01/26","1320","ｉＦ２２５年１","東証およびＰＴＳ",,"確報",0,0,3866,842,441,13949,-10083,0,0,214872280,46798360,24510780,775285420,-560413140,,,0,0,3981980,0,0,13954440,19.9,5.4,415.3,10.6,27.9,20.6,23.7
"2026/01/22","2026/01/26","1321","ＮＦ日経２２５","東証およびＰＴＳ",,"確報",90,1651,5949,11679,1116,64441,-58492,5019300,92076270,331775730,651337830,62239320,3593874570,-3262098840,,,0,0,7284700,0,0,52261660,8.7,8.1,8,8.1,11.9,7,8.8
"2026/01/22","2026/01/26","1322","上場パンタ","東証およびＰＴＳ",,"確報",2,0,236,0,0,0,236,22800,0,2690400,0,0,0,2690400,,,0,0,15210,0,0,0,4,2,0,4,0,0,0
"2026/01/22","2026/01/26","1325","ＮＦブラジル株","東証およびＰＴＳ",,"確報",1700,0,25450,1710,0,1710,23740,483650,0,7240525,486495,0,486495,6754030,,,0,0,306375,0,0,0,3.7,2,229.5,4,1.1,3.1,1.6
"2026/01/22","2026/01/26","1326","ＳＰＤＲゴール","東証およびＰＴＳ",,"確報",0,28,377,0,0,0,377,0,1972320,26555880,0,0,0,26555880,,,0,0,0,226800,0,0,16.8,17.5,16.1,16.8,0,0,0
"2026/01/22","2026/01/26","1328","ＮＦ金価格","東証およびＰＴＳ",,"確報",1283,725,11645,0,358,0,11645,23421165,13234875,212579475,0,6535290,0,212579475,,,0,0,0,1496745,48330,0,11.8,11.3,14.4,12.6,2.7,2.1,2.4
"2026/01/22","2026/01/26","1329","ｉＳ２２５","東証およびＰＴＳ",,"確報",2121,0,22333,0,35,0,22333,11860632,0,124886136,0,195720,0,124886136,,,0,0,2000988,0,0,3465,23.8,18.7,157.2,33.4,18.1,0.9,1.7
"2026/01/22","2026/01/26","1330","上場２２５","東証およびＰＴＳ",,"確報",100,1140,1687,1261,120,6547,-4860,5586000,63680400,94235820,70439460,6703200,365715420,-271479600,,,0,0,2699730,0,0,5351940,6.8,7.2,7.9,7.5,10.7,4.8,6.6
