"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/01/13","2026/01/15","1301","極洋","東証およびＰＴＳ",,"確報",0,100,3000,0,100,400,2600,0,489000,14670000,0,489000,1956000,12714000,,,0,0,0,186000,30000,0,12.7,15,33.8,20.8,3.4,4.8,4
"2026/01/13","2026/01/15","1305","ｉＦＴＰＸ年１","東証およびＰＴＳ",,"確報",20,100,10430,20,630,9340,1090,76340,381700,39811310,76340,2404710,35650780,4160530,,,0,0,903860,0,0,855700,64.9,134.2,47.5,70.2,65.5,54.9,59.7
"2026/01/13","2026/01/15","1306","ＮＦＴＯＰＩＸ","東証およびＰＴＳ",,"確報",23420,0,38020,4460,41760,38020,0,88410500,0,143525500,16836500,157644000,143525500,0,,,0,0,1241000,0,0,6402200,6.1,3.7,133,7.2,9.5,4.3,5.9
"2026/01/13","2026/01/15","1308","上場ＴＯＰＩＸ","東証およびＰＴＳ",,"確報",2104,5328,8321,11412,220,22737,-14416,7852128,19884096,31053972,42589584,821040,84854484,-53800512,,,0,0,969780,0,0,969780,5,3.4,4.5,3.9,6.2,5.8,6
"2026/01/13","2026/01/15","1309","ＮＦ中国株上証５０","東証およびＰＴＳ",,"確報",0,0,1,0,0,0,1,0,0,56990,0,0,0,56990,,,0,0,690,0,0,0,0,0,0,0,0,0,0
"2026/01/13","2026/01/15","130A","ＶＩＳ","東証およびＰＴＳ",,"確報",300,900,14900,0,0,0,14900,138600,415800,6883800,0,0,0,6883800,,,0,0,0,108500,0,0,18,26.4,13.7,18,0,0,0
"2026/01/13","2026/01/15","1311","ＮＦＴＰＸ３０","東証およびＰＴＳ",,"確報",0,10,2000,100,0,158,1842,0,18960,3792000,189600,0,299568,3492432,,,0,0,140700,0,0,4060,37.7,1067,32.3,62.8,2.9,4.4,3.5
"2026/01/13","2026/01/15","1319","ＮＦ日経３００","東証およびＰＴＳ",,"確報",0,0,1000,0,0,0,1000,0,0,658500,0,0,0,658500,,,0,0,3500,0,0,0,10,5,0,10,0,0,0
"2026/01/13","2026/01/15","1320","ｉＦ２２５年１","東証およびＰＴＳ",,"確報",0,770,1586,2876,1535,15726,-14140,0,42642600,87832680,159272880,85008300,870905880,-783073200,,,0,0,3981640,0,0,24310650,13.2,12.7,13.2,13,13.2,13.3,13.2
"2026/01/13","2026/01/15","1321","ＮＦ日経２２５","東証およびＰＴＳ",,"確報",3035,2506,5916,2761,4280,90014,-84098,168867400,139433840,329166240,153622040,238139200,5008378960,-4679212720,,,0,0,9157900,0,0,155606100,10,2,2.3,2.1,24.1,11.2,15.3
"2026/01/13","2026/01/15","1322","上場パンタ","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/13","2026/01/15","1325","ＮＦブラジル株","東証およびＰＴＳ",,"確報",150,10,530,530,0,530,0,40200,2680,142040,142040,0,142040,0,,,0,0,1950,0,0,0,5.1,6.6,16.8,9.5,1,54,2
"2026/01/13","2026/01/15","1326","ＳＰＤＲゴール","東証およびＰＴＳ",,"確報",0,600,329,13,0,13,316,0,40200000,22043000,871000,0,871000,21172000,,,0,0,2136700,0,0,0,11.8,132.1,6.3,12,1,0,2
