"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/01/23","2026/01/27","1348","ＭＸＳトピクス","東証およびＰＴＳ",,"確報",450,111,6628,3063,9,6720,-92,1693800,417804,24947792,11529132,33876,25294080,-346288,,,0,0,81757,0,0,47658,6,7.2,5.8,6.4,5.6,5.5,5.5
"2026/01/23","2026/01/27","1349","アジア債券","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/23","2026/01/27","1356","ＴＰダブルインバース","東証およびＰＴＳ",,"確報",1000,14500,362880,16200,0,34730,328150,150500,2182250,54613440,2438100,0,5226865,49386575,,,0,0,0,263466,12971,0,9.7,6.8,26.2,10.8,1.5,13.4,2.7
"2026/01/23","2026/01/27","1357","ＮＦ日経ダブインバ","東証およびＰＴＳ",,"確報",20606,80611,1355457,1337,2909,331660,1023797,104080906,407166161,6846413307,6753187,14693359,1675214660,5171198647,,,0,0,0,49541170,11663120,0,11.4,6.9,37.9,11.7,7.5,17.5,10.5
"2026/01/23","2026/01/27","1358","上場日経２倍","東証およびＰＴＳ",,"確報",0,231,836,149,174,2059,-1223,0,21503790,77823240,13870410,16197660,191672310,-113849070,,,0,0,682880,0,0,1333760,5.4,2.3,4.5,3.1,10.1,6.1,7.6
"2026/01/23","2026/01/27","135A","ＶＲＡＩＮ","東証およびＰＴＳ",,"確報",11400,17800,57200,0,400,57200,0,30780000,48060000,154440000,0,1080000,154440000,0,,,0,0,2289600,0,0,2073600,11.3,6.1,5.8,5.9,726,90.8,161.3
"2026/01/23","2026/01/27","1360","ダブルインバース日経","東証およびＰＴＳ",,"確報",1084770,32330,9814770,5780,0,48410,9766360,134728434,4015386,1218994434,717876,0,6012522,1212981912,,,0,0,0,7009864,34104,0,12.6,7.9,34.1,12.9,1.9,3.1,2.4
"2026/01/23","2026/01/27","1364","ｉＳＪＰＸ日経４００","東証およびＰＴＳ",,"確報",0,146,20,0,0,20,0,0,492896,67520,0,0,67520,0,,,0,0,2656,0,0,320,2.1,1.7,1.7,1.7,2.5,2.7,2.6
"2026/01/23","2026/01/27","1365","ｉＦ２２５ダブル","東証およびＰＴＳ",,"確報",6,0,867,11,487,1384,-517,451860,0,65293770,828410,36675970,104229040,-38935270,,,0,0,413280,0,0,892800,5.5,9.8,61.1,16.9,8.1,2.9,4.3
"2026/01/23","2026/01/27","1366","ｉＦ２２５Ｗベア","東証およびＰＴＳ",,"確報",29585,4450,841672,0,0,0,841672,3757295,565150,106892344,0,0,0,106892344,,,0,0,0,816537,0,0,10.3,7.4,17.3,10.3,0,0,0
"2026/01/23","2026/01/27","1367","ｉＦＴＰＸダブル","東証およびＰＴＳ",,"確報",170,172,531,9,3,531,0,10587600,10712160,33070680,560520,186840,33070680,0,,,0,0,261170,0,0,257250,2.6,1.7,1.7,1.7,43.8,12.9,20
"2026/01/23","2026/01/27","1368","ｉＦＴＰＸＷベア","東証およびＰＴＳ",,"確報",0,6,24055,107,0,220,23835,0,1314,5268045,23433,0,48180,5219865,,,0,0,0,24061,113,0,6.7,3.4,161.9,6.7,5.7,223.7,11.2
"2026/01/23","2026/01/27","1369","Ｏｎｅ・日経２２５","東証およびＰＴＳ",,"確報",0,9,302,0,0,413,-111,0,486540,16326120,0,0,22326780,-6000660,,,0,0,77750,0,0,103250,13.7,3,85.1,5.9,21.8,311.8,40.7
"2026/01/23","2026/01/27","1375","ユキグニファクトリー","東証およびＰＴＳ",,"確報",0,0,1300,0,0,0,1300,0,0,1383200,0,0,0,1383200,,,0,0,0,11700,0,0,0,0,0,0,0,0,0
"2026/01/23","2026/01/27","1376","カネコ種苗","東証およびＰＴＳ",,"確報",0,300,600,0,0,0,600,0,452100,904200,0,0,0,904200,,,0,0,0,22500,0,0,8.8,11.7,7,8.8,0,0,0
"2026/01/23","2026/01/27","1377","サカタのタネ","東証およびＰＴＳ",,"確報",100,0,9700,100,0,3600,6100,402000,0,38994000,402000,0,14472000,24522000,,,0,0,0,144000,52500,0,7.6,44.3,10.4,16.8,7.2,1.6,2.7
"2026/01/23","2026/01/27","1379","ホクト","東証およびＰＴＳ",,"確報",0,0,400,0,100,0,400,0,0,803600,0,200900,0,803600,,,0,0,0,5600,1400,0,3.2,3.6,4.2,3.8,2,1.3,1.6
"2026/01/23","2026/01/27","137A","Ｃｏｃｏｌｉｖｅ","東証およびＰＴＳ",,"確報",0,200,2800,0,0,0,2800,0,164000,2296000,0,0,0,2296000,,,0,0,45000,0,0,0,13.4,16.3,11.3,13.4,0,0,0
"2026/01/23","2026/01/27","1380","秋川牧園","東証およびＰＴＳ",,"確報",0,0,400,0,0,0,400,0,0,404000,0,0,0,404000,,,0,0,0,400,0,0,0,0,0,0,0,0,0
"2026/01/23","2026/01/27","1381","アクシーズ","東証およびＰＴＳ",,"確報",0,100,1700,0,0,0,1700,0,446500,7590500,0,0,0,7590500,,,0,0,0,45000,0,0,88,88,88,88,0,0,0
"2026/01/23","2026/01/27","1382","ホーブ","東証およびＰＴＳ",,"確報",0,200,2900,0,0,0,2900,0,366200,5309900,0,0,0,5309900,,,0,0,49600,0,0,0,37,37,37,37,0,0,0
"2026/01/23","2026/01/27","1383","ベルグアース","東証およびＰＴＳ",,"確報",0,0,3200,0,0,0,3200,0,0,10288000,0,0,0,10288000,,,0,0,32000,0,0,0,314,157,0,314,0,0,0
"2026/01/23","2026/01/27","1384","ホクリヨウ","東証およびＰＴＳ",,"確報",100,0,17000,0,0,0,17000,313500,0,53295000,0,0,0,53295000,,,0,0,507000,0,0,0,71.3,71.3,71.3,71.3,0,0,0
"2026/01/23","2026/01/27","138A","光フードサービス","東証およびＰＴＳ",,"確報",0,0,300,0,0,0,300,0,0,854400,0,0,0,854400,,,0,0,3900,0,0,0,0,0,0,0,0,0,0
"2026/01/23","2026/01/27","1397","ＳＭＤＡＭ　２２５","東証およびＰＴＳ",,"確報",0,0,7,0,0,7,0,0,0,380800,0,0,380800,0,,,0,0,0,420,420,0,26.7,0,13.3,26.7,0,13.3,26.7
"2026/01/23","2026/01/27","1398","ＳＭＤＡＭ　Ｊリート","東証およびＰＴＳ",,"確報",0,0,6170,700,0,2230,3940,0,0,12700945,1440950,0,4590455,8110490,,,0,0,0,0,0,0,2.4,1.6,2.4,2,8.8,407,17.1
"2026/01/23","2026/01/27","1399","上場高配当低ボラ","東証およびＰＴＳ",,"確報",0,0,1,0,0,0,1,0,0,2861,0,0,0,2861,,,0,0,9,0,0,0,1,1,1,1,1,1,1
"2026/01/23","2026/01/27","1401","エムビーエス","東証およびＰＴＳ",,"確報",600,100,2300,0,0,0,2300,906600,151100,3475300,0,0,0,3475300,,,0,0,19800,0,0,0,2.5,2.9,2.2,2.5,0,0,0
"2026/01/23","2026/01/27","1407","ウエストＨＤ","東証およびＰＴＳ",,"確報",83600,5300,125700,0,0,2400,123300,137522000,8718500,206776500,0,0,3948000,202828500,,,0,0,805800,0,0,40800,5.1,2.9,16.2,4.9,23.4,117,39
"2026/01/23","2026/01/27","140A","ｉＦ米１０国債ベア","東証およびＰＴＳ",,"確報",0,0,1,0,0,0,1,0,0,1967,0,0,0,1967,,,0,0,0,0,0,0,1.3,1.3,1.3,1.3,0,0,0
"2026/01/23","2026/01/27","1414","ショーボンドＨＤ","東証およびＰＴＳ",,"確報",2000,4100,60600,0,2500,60200,400,2825000,5791250,85597500,0,3531250,85032500,565000,,,0,0,0,470250,470250,0,7.5,6.1,4.5,5.2,11.8,21,15.1
"2026/01/23","2026/01/27","1417","ミライト・ワン","東証およびＰＴＳ",,"確報",1600,5500,14900,300,0,6200,8700,6116800,21026500,56962700,1146900,0,23702600,33260100,,,0,0,1146800,0,0,359900,21,32.4,12.7,18.3,31.9,47.8,38.3
"2026/01/23","2026/01/27","1418","インターライフＨＤ","東証およびＰＴＳ",,"確報",2700,300,41500,1300,400,61000,-19500,1663200,184800,25564000,800800,246400,37576000,-12012000,,,0,0,0,117300,180300,0,34.4,29.2,20.2,23.9,62.6,39.8,48.7
"2026/01/23","2026/01/27","1419","タマホーム","東証およびＰＴＳ",,"確報",1400,0,14100,300,2500,386700,-372600,5201000,0,52381500,1114500,9287500,1436590500,-1384209000,,,0,0,0,190500,5833500,0,94.2,24,156.3,41.7,151.1,72.7,98.2
"2026/01/23","2026/01/27","141A","トライアル","東証およびＰＴＳ",,"確報",10100,17000,390600,1200,0,575200,-184600,31007000,52190000,1199142000,3684000,0,1765864000,-566722000,,,0,0,21862500,0,0,31570000,18.8,8.8,12.2,10.2,267.9,20.7,38.4
"2026/01/23","2026/01/27","1420","サンヨーホームズ","東証およびＰＴＳ",,"確報",0,0,8100,0,0,0,8100,0,0,5848200,0,0,0,5848200,,,0,0,0,16200,0,0,30.3,22.7,45.4,30.3,0,0,0
"2026/01/23","2026/01/27","1429","日本アクア","東証およびＰＴＳ",,"確報",0,33400,13000,700,0,12300,700,0,30026600,11687000,629300,0,11057700,629300,,,0,0,0,417600,104400,0,3.5,2.2,2.4,2.3,15.8,110.4,27.6
"2026/01/23","2026/01/27","142A","ジンジブ","東証およびＰＴＳ",,"確報",100,0,3000,0,0,0,3000,67200,0,2016000,0,0,0,2016000,,,0,0,17400,0,0,0,148,148,148,148,0,0,0
"2026/01/23","2026/01/27","1430","ファーストコーポ","東証およびＰＴＳ",,"確報",900,0,10300,0,0,0,10300,929700,0,10639900,0,0,0,10639900,,,0,0,141000,0,0,0,10.3,5.2,0,10.4,0,0,0
"2026/01/23","2026/01/27","1431","Ｌｉｂ　Ｗｏｒｋ","東証およびＰＴＳ",,"確報",700,2600,83900,3900,100,94300,-10400,448700,1666600,53779900,2499900,64100,60446300,-6666400,,,0,0,0,343200,362000,0,89.1,104.7,82.5,92.3,45.4,889,86.3
"2026/01/23","2026/01/27","1433","ベステラ","東証およびＰＴＳ",,"確報",200,400,51000,200,1700,51000,0,270000,540000,68850000,270000,2295000,68850000,0,,,0,0,1587200,0,0,1627500,31.6,46.4,19.3,27.3,89.6,23.8,37.6
"2026/01/23","2026/01/27","1434","ＪＥＳＣＯ　ＨＤ","東証およびＰＴＳ",,"確報",2000,0,12800,100,400,2200,10600,4028000,0,25779200,201400,805600,4430800,21348400,,,0,0,475200,0,0,110000,7.4,7.5,19.3,10.8,2.7,3.9,3.2
"2026/01/23","2026/01/27","1435","ｒｏｂｏｔ　ｈｏｍｅ","東証およびＰＴＳ",,"確報",3700,0,94700,0,0,0,94700,625300,0,16004300,0,0,0,16004300,,,0,0,0,0,0,0,26.9,14.4,200,26.9,0,0,0
"2026/01/23","2026/01/27","1436","グリーンエナジー","東証およびＰＴＳ",,"確報",0,100,8200,0,0,0,8200,0,248000,20336000,0,0,0,20336000,,,0,0,24900,0,0,0,36,24.4,69,36,0,0,0
"2026/01/23","2026/01/27","1438","岐阜造園","東証およびＰＴＳ",,"確報",300,0,300,0,0,0,300,538200,0,538200,0,0,0,538200,,,0,0,0,0,0,0,2,1,0,2,0,0,0
"2026/01/23","2026/01/27","143A","イシン","東証およびＰＴＳ",,"確報",100,0,800,0,0,0,800,83400,0,667200,0,0,0,667200,,,0,0,11900,0,0,0,18.4,46,11.5,18.4,0,0,0
"2026/01/23","2026/01/27","1443","技研ホールディングス","東証およびＰＴＳ",,"確報",1200,800,17500,0,0,0,17500,373200,248800,5442500,0,0,0,5442500,,,0,0,307800,0,0,0,13,8.8,25.2,13,0,0,0
"2026/01/23","2026/01/27","1444","ニッソウ","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/23","2026/01/27","1446","キャンディル","東証およびＰＴＳ",,"確報",0,0,4700,100,0,2300,2400,0,0,2735400,58200,0,1338600,1396800,,,0,0,18800,0,0,8800,96.9,0,0,0,17.3,104,29.7
"2026/01/23","2026/01/27","1447","ＳＡＡＦＨＤ","東証およびＰＴＳ",,"確報",0,9600,29800,0,0,0,29800,0,3177600,9863800,0,0,0,9863800,,,0,0,1103200,0,0,0,35.2,1885,17.8,35.2,0,0,0
"2026/01/23","2026/01/27","1450","ＴＡＮＡＫＥＮ","東証およびＰＴＳ",,"確報",0,100,9300,0,0,0,9300,0,144200,13410600,0,0,0,13410600,,,0,0,47000,0,0,0,470,0,235,470,0,0,0
"2026/01/23","2026/01/27","1456","ｉＦ２２５ベア","東証およびＰＴＳ",,"確報",0,7500,5617,0,0,0,5617,0,12382500,9273667,0,0,0,9273667,,,0,0,0,78702,0,0,3.3,2.7,4.1,3.3,0,0,0
"2026/01/23","2026/01/27","1457","ｉＦＴＰＸベア","東証およびＰＴＳ",,"確報",10,0,100,10,0,100,0,20680,0,206800,20680,0,206800,0,,,0,0,0,270,270,0,28.5,14.2,0,28.5,14.2,0,28.5
"2026/01/23","2026/01/27","1458","楽天２２５ダブルブル","東証およびＰＴＳ",,"確報",6,7,6133,230,316,2587,3546,349740,408030,357492570,13406700,18419640,150796230,206696340,,,0,0,2085560,0,0,908820,9,13.2,18.4,15.4,7.8,2.9,4.2
"2026/01/23","2026/01/27","1459","楽天２２５ダブルベア","東証およびＰＴＳ",,"確報",569305,51297,5390148,11523,0,75677,5314471,115568915,10413291,1094200044,2339169,0,15362431,1078837613,,,0,0,0,9744280,128308,0,8,4.4,35.2,7.9,13.8,83,23.6
"2026/01/23","2026/01/27","145A","Ｌ　ｉｓ　Ｂ","東証およびＰＴＳ",,"確報",400,0,4500,0,0,0,4500,441600,0,4968000,0,0,0,4968000,,,0,0,147600,0,0,0,34.3,37.2,31.9,34.3,0,0,0
"2026/01/23","2026/01/27","1466","ｉＦＪ４００Ｗベア","東証およびＰＴＳ",,"確報",0,0,7,0,0,0,7,0,0,1988,0,0,0,1988,,,0,0,7,0,0,0,70,0,0,0,0,0,0
"2026/01/23","2026/01/27","1469","４００ベア２倍","東証およびＰＴＳ",,"確報",10,0,12100,0,0,60,12040,2674,0,3235540,0,0,16044,3219496,,,0,0,0,8463,42,0,4.2,3.8,4.6,4.2,0,0,0
"2026/01/23","2026/01/27","146A","コロンビア・ワークス","東証およびＰＴＳ",,"確報",0,200,16900,0,0,0,16900,0,673000,56868500,0,0,0,56868500,,,0,0,256500,0,0,0,70.1,60.1,84.1,70.1,0,0,0
"2026/01/23","2026/01/27","1472","ＮＦＪ４００Ｄインバ","東証およびＰＴＳ",,"確報",0,0,22,0,0,0,22,0,0,2442,0,0,0,2442,,,0,0,22,0,0,0,6.1,0,3.1,6.1,0,0,0
"2026/01/23","2026/01/27","1473","Ｏｎｅ・トピックス","東証およびＰＴＳ",,"確報",0,0,200,180,0,630,-430,0,0,738800,664920,0,2327220,-1588420,,,0,0,3000,0,0,6750,5.8,0,2.9,5.8,2.9,0,5.7
"2026/01/23","2026/01/27","1474","Ｏｎｅ・ＪＰＸ４００","東証およびＰＴＳ",,"確報",0,0,0,0,3,42,-42,0,0,0,0,99150,1388100,-1388100,,,0,0,0,0,0,4950,10.5,0,0,0,0,5.3,10.5
"2026/01/23","2026/01/27","1475","ｉＳＴＯＰＩＸ","東証およびＰＴＳ",,"確報",153940,6010,230330,0,1290,3480,226850,57835258,2257957,86534981,0,484653,1307436,85227545,,,0,0,148320,0,0,8586,5.6,3.3,17,5.6,5.1,6.1,5.6
"2026/01/23","2026/01/27","1476","ｉＳＪリート","東証およびＰＴＳ",,"確報",500,0,1570,260,0,270,1300,1040500,0,3267170,541060,0,561870,2705300,,,0,0,0,5350,50,0,13.2,9.2,5552,18.4,1,25.5,2
"2026/01/23","2026/01/27","1477","ｉＳＭＳＣＩ最小分散","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/23","2026/01/27","1478","ｉＳＭＳＣＩ高配当","東証およびＰＴＳ",,"確報",0,1,1510,0,210,36,1474,0,4875,7361250,0,1023750,175500,7185750,,,0,0,15110,0,0,2460,36,185,210.7,197,13.7,3.2,5.2
"2026/01/23","2026/01/27","1479","ｉＦＭＳＣＩ人材設備","東証およびＰＴＳ",,"確報",0,0,1,0,0,54,-53,0,0,45960,0,0,2481840,-2435880,,,0,0,0,0,0,0,544,2,0,4,0,0,0
"2026/01/23","2026/01/27","147A","ソラコム","東証およびＰＴＳ",,"確報",1600,1000,69900,1000,6400,109400,-39500,1832000,1145000,80035500,1145000,7328000,125263000,-45227500,,,0,0,0,138600,229600,0,26.1,21.7,11.3,14.9,35.9,78.3,49.2
"2026/01/23","2026/01/27","1480","ＮＦ企業価値","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/23","2026/01/27","1481","上場日本経済貢献","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/23","2026/01/27","1482","ｉＳ米国債七十円へジ","東証およびＰＴＳ",,"確報",307,2250,2027,0,96,1,2026,494884,3627000,3267524,0,154752,1612,3265912,,,0,0,0,0,0,0,2.8,2.3,4,2.9,1.1,1.1,1.1
"2026/01/23","2026/01/27","1483","ＩＳ設備人材","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/23","2026/01/27","1484","Ｏｎｅ・設備人材投資","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/23","2026/01/27","1485","ＭＸＳＪ積極投資","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/23","2026/01/27","1486","上場米債ヘッジなし","東証およびＰＴＳ",,"確報",6,0,8,9,0,11,-3,146700,0,195600,220050,0,268950,-73350,,,0,0,0,30,30,0,4.7,2.7,0,5.3,2.1,0,4.2
"2026/01/23","2026/01/27","1487","上場米債ヘッジあり","東証およびＰＴＳ",,"確報",7,0,7,7,0,7,0,86555,0,86555,86555,0,86555,0,,,0,0,0,0,0,0,2,1,0,2,1,0,2
"2026/01/23","2026/01/27","1488","ｉＦＪリート","東証およびＰＴＳ",,"確報",100,0,2551,0,0,10,2541,207200,0,5285672,0,0,20720,5264952,,,0,0,0,17157,70,0,32.7,19.6,1176.5,38.6,2,0.2,0.4
"2026/01/23","2026/01/27","1489","ＮＦ日経高配当５０","東証およびＰＴＳ",,"確報",130,1740,50204,600,0,2609,47595,396500,5307000,153122200,1830000,0,7957450,145164750,,,0,0,0,0,0,0,10.7,5.6,57.5,10.3,17.5,966.8,34.3
"2026/01/23","2026/01/27","148A","ハッチ・ワーク","東証およびＰＴＳ",,"確報",0,0,10000,0,0,0,10000,0,0,20780000,0,0,0,20780000,,,0,0,240000,0,0,0,39,37.5,40.6,39,0,0,0
"2026/01/23","2026/01/27","1490","上場ベータヘッジ","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/23","2026/01/27","1491","中外鉱業","東証およびＰＴＳ",,"確報",0,1900,57300,0,0,0,57300,0,2071000,62457000,0,0,0,62457000,,,0,0,651200,0,0,0,29.2,20.9,48.6,29.2,0,0,0
"2026/01/23","2026/01/27","1493","Ｏｎｅ・中小型","東証およびＰＴＳ",,"確報",20,0,65,0,7,50,15,469200,0,1524900,0,164220,1173000,351900,,,0,0,2700,0,0,3420,3.8,2.3,1.7,2,76.5,7.7,13.9
"2026/01/23","2026/01/27","1494","Ｏｎｅ・高配当日本株","東証およびＰＴＳ",,"確報",0,9,573,0,0,13,560,0,378090,24071730,0,0,546130,23525600,,,0,0,69840,0,0,1560,5.9,3,116.5,5.8,6.3,34.5,10.6
"2026/01/23","2026/01/27","1495","上場アジアリート","東証およびＰＴＳ",,"確報",15,0,90,0,0,0,90,179175,0,1075050,0,0,0,1075050,,,0,0,0,4875,0,0,22,29.3,17.6,22,0,0,0
"2026/01/23","2026/01/27","1496","ｉＳ米＄ＩＧ社債ヘジ","東証およびＰＴＳ",,"確報",49,0,1501,0,0,0,1501,84819,0,2598231,0,0,0,2598231,,,0,0,7260,0,0,0,5.6,2.9,105.9,5.6,0,0,0
"2026/01/23","2026/01/27","1497","ｉＳ米＄ＨＹ社債ヘジ","東証およびＰＴＳ",,"確報",7,0,723,0,0,0,723,12572,0,1298508,0,0,0,1298508,,,0,0,716,0,0,0,0.8,1.7,0.5,0.8,0,0,0
"2026/01/23","2026/01/27","1498","Ｏｎｅ・ＥＳＧ","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/23","2026/01/27","1499","ＭＸＳ高配当７０ＭＮ","東証およびＰＴＳ",,"確報",0,0,42,0,0,60,-18,0,0,382326,0,0,546180,-163854,,,0,0,0,3402,4860,0,6.8,7.5,0,15,2,0,4
