品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20260128,20260130,1320,ｉＦ２２５年１,東証,決算,20260710,55170.00,9411,120.00,15.00,3,5.00,,,F
20260128,20260130,1321,ＮＦ日経２２５,東証,決算,20260708,55400.00,39478,120.00,15.00,3,5.00,,,F
20260128,20260130,1330,上場２２５,東証,決算,20260708,55440.00,3213,120.00,15.00,3,5.00,,,F
20260128,20260130,1346,ＭＸＳ２２５,東証,決算,20260716,55090.00,1012,120.00,15.00,3,5.00,,,F
20260128,20260130,1358,上場日経２倍,東証,決算,20260710,91210.00,834,400.00,15.00,3,5.00,,注意,D
20260128,20260130,135A,ＶＲＡＩＮ,東証,決算,20260228,2595.00,0,5.20,*****,*****,*****,満額,,
20260128,20260130,1364,ｉＳＪＰＸ日経４００,東証,決算,20260209,3292.00,0,60.00,*****,*****,*****,満額,,
20260128,20260130,1369,Ｏｎｅ・日経２２５,東証,決算,20260708,53450.00,22,120.00,15.00,3,5.00,,,F
20260128,20260130,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,54050.00,6,120.00,15.00,3,5.00,,,F
20260128,20260130,1398,ＳＭＤＡＭ　Ｊリート,東証,決算,20260308,2035.00,1550,8.00,1.50,3,*****,,,F
20260128,20260130,1414,ショーボンドＨＤ,東証,決算,20260630,1388.50,0,2.80,*****,*****,*****,満額,,
20260128,20260130,1418,インターライフＨＤ,東証,決算,20260228,580.00,0,2.40,*****,*****,0.00,満額,停止,
20260128,20260130,1419,タマホーム,東証,決算,20260228,3680.00,367800,14.80,0.60,3,0.20,,停止,C
20260128,20260130,141A,トライアル,東証,決算,20260630,3035.00,234300,6.20,0.45,3,0.10,,,F
20260128,20260130,1429,日本アクア,東証,決算,20260630,873.00,3200,1.80,0.00,3,*****,,,F
20260128,20260130,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20260331,636.00,12300,1.40,0.00,3,0.05,,,F
20260128,20260130,1433,ベステラ,東証,決算,20260131,1326.00,41500,22.40,4.35,3,0.05,,停止,C
20260128,20260130,1457,ｉＦＴＰＸベア,東証,決算,20270110,2124.00,0,60.00,*****,*****,*****,満額,,
20260128,20260130,1473,Ｏｎｅ・トピックス,東証,決算,20260708,3597.00,510,9.00,1.50,3,0.50,,,E
20260128,20260130,1474,Ｏｎｅ・ＪＰＸ４００,東証,決算,20260708,32240.00,6,90.00,0.00,3,0.00,,,F
20260128,20260130,1479,ｉＦＭＳＣＩ人材設備,東証,決算,20260710,45960.00,53,100.00,15.00,3,5.00,,,D
20260128,20260130,147A,ソラコム,東証,決算,20260430,1089.00,42800,2.20,0.15,3,0.05,,,E
20260128,20260130,1487,上場米債ヘッジあり,東証,決算,20260710,12360.00,0,70.00,*****,*****,*****,満額,,
20260128,20260130,1499,ＭＸＳ高配当７０ＭＮ,東証,決算,20260410,9098.00,17,60.00,15.00,3,5.00,,,F
20260128,20260130,1514,住石ホールディングス,東証,決算,20260331,859.00,68600,3.60,0.15,3,0.05,,注意,F
20260128,20260130,153A,カウリス,東証,決算,20260630,1115.00,35100,2.40,0.15,3,0.05,,,E
20260128,20260130,1545,ナスダックヘッジ無,東証,決算,20260810,40290.00,6617,100.00,0.00,3,0.00,,,F
20260128,20260130,1550,ＭＸＳ外株ＭＳＣＩ,東証,決算,20260608,7259.00,0,60.00,*****,*****,*****,満額,,
20260128,20260130,1554,上場インデＭＳ世界,東証,決算,20270120,6028.00,0,60.00,*****,*****,*****,満額,,
20260128,20260130,1555,上場インデＡリート,東証,決算,20260310,2511.00,4,60.00,0.00,3,*****,,,F
20260128,20260130,1563,東証グロース・コア,東証,決算,20260708,2211.00,17749,60.00,15.00,3,5.00,,,E
20260128,20260130,1566,上場ＥＭ債,東証,決算,20260310,53640.00,0,240.00,*****,*****,*****,満額,注意,
20260128,20260130,1570,ＮＦ日経レバ,東証,決算,20260520,48110.00,5317,100.00,0.00,3,*****,,,F
20260128,20260130,1585,ｉＦＥＸ－Ｆ,東証,決算,20260710,2370.00,160,8.00,1.50,3,0.50,,,F
20260128,20260130,1591,ＮＦＪＰＸ４００,東証,決算,20260407,31950.00,254,90.00,15.00,3,5.00,,,F
20260128,20260130,1592,上場ＪＰＸ日経４００,東証,決算,20260708,2929.00,0,60.00,*****,*****,*****,満額,,
20260128,20260130,1593,ＭＸＳＪＰＸ４００,東証,決算,20260716,33240.00,1,90.00,0.00,3,*****,,,F
20260128,20260130,1622,ＮＦ自動車Ｔ１７,東証,決算,20260715,35910.00,329,90.00,15.00,3,5.00,,,F
20260128,20260130,1626,ＮＦ情通・他Ｔ１７,東証,決算,20260715,41030.00,0,100.00,*****,*****,*****,満額,,
20260128,20260130,1627,ＮＦ電力ガスＴ１７,東証,決算,20260715,11275.00,0,70.00,*****,*****,*****,満額,,
20260128,20260130,1653,ｉＦＥＳＧセレクト,東証,決算,20260710,4570.00,500,10.00,1.50,3,0.50,,,E
20260128,20260130,1671,ＷＴＩ原油ＥＴＦ,東証,決算,20260715,3171.00,15902,60.00,15.00,3,0.00,,,F
20260128,20260130,167A,リョーサン菱洋,東証,決算,20260331,3100.00,0,6.20,*****,*****,*****,満額,,
20260128,20260130,1681,上場ＭＳエマ,東証,決算,20270120,2960.00,0,60.00,*****,*****,*****,満額,,
