"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/01/30","2026/02/03","1301","極洋","東証およびＰＴＳ",,"確報",600,2200,8700,700,0,1300,7400,3084000,11308000,44718000,3598000,0,6682000,38036000,,,0,0,515000,0,0,30000,5.6,4.1,9.5,5.7,3.8,9,5.3
"2026/01/30","2026/02/03","1305","ｉＦＴＰＸ年１","東証およびＰＴＳ",,"確報",30,200,13850,100,40,8890,4960,113550,757000,52422250,378500,151400,33648650,18773600,,,0,0,448640,0,0,282560,38,26.9,31.8,29.1,95.8,56.3,70.9
"2026/01/30","2026/02/03","1306","ＮＦＴＯＰＩＸ","東証およびＰＴＳ",,"確報",10470,0,54280,330,720,14830,39450,39199680,0,203224320,1235520,2695680,55523520,147700800,,,0,0,1095250,0,0,380500,3.3,2.9,5.4,3.7,6.7,1.6,2.6
"2026/01/30","2026/02/03","1308","上場ＴＯＰＩＸ","東証およびＰＴＳ",,"確報",0,0,21878,1557,341,8122,13756,0,0,81079868,5770242,1263746,30100132,50979736,,,0,0,590706,0,0,186462,6.8,5.4,29.8,9.1,10.1,3.1,4.7
"2026/01/30","2026/02/03","1309","ＮＦ中国株上証５０","東証およびＰＴＳ",,"確報",0,2,52,0,0,0,52,0,109920,2857920,0,0,0,2857920,,,0,0,0,16200,0,0,18.5,10.1,111,18.5,0,0,0
"2026/01/30","2026/02/03","130A","ＶＩＳ","東証およびＰＴＳ",,"確報",600,900,21700,0,0,0,21700,295800,443700,10698100,0,0,0,10698100,,,0,0,242000,0,0,0,18,17.4,18.6,18,0,0,0
"2026/01/30","2026/02/03","1311","ＮＦＴＰＸ３０","東証およびＰＴＳ",,"確報",999,300,5232,0,0,50,5182,1868130,561000,9783840,0,0,93500,9690340,,,0,0,63462,0,0,700,14.1,9.4,27.2,13.9,0,0,0
"2026/01/30","2026/02/03","1319","ＮＦ日経３００","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/30","2026/02/03","1320","ｉＦ２２５年１","東証およびＰＴＳ",,"確報",0,0,1556,1423,72,14154,-12598,0,0,85844520,78506910,3972240,780876180,-695031660,,,0,0,0,124480,1024240,0,16.6,0,3.4,6.7,14.7,34.1,20.5
"2026/01/30","2026/02/03","1321","ＮＦ日経２２５","東証およびＰＴＳ",,"確報",1033,490,11637,391,5787,43417,-31780,57217870,27141100,644573430,21657490,320541930,2404867630,-1760294200,,,0,0,0,554700,2440650,0,9.7,7.3,16.2,10.1,15.9,7,9.7
"2026/01/30","2026/02/03","1322","上場パンタ","東証およびＰＴＳ",,"確報",0,0,552,0,0,0,552,0,0,6099600,0,0,0,6099600,,,0,0,0,132480,0,0,16,8,0,16,0,0,0
"2026/01/30","2026/02/03","1325","ＮＦブラジル株","東証およびＰＴＳ",,"確報",500,3110,30640,0,0,2700,27940,149650,930823,9170552,0,0,808110,8362442,,,0,0,0,339150,27540,0,7.3,6.2,7.7,6.9,11.5,0,23
"2026/01/30","2026/02/03","1326","ＳＰＤＲゴール","東証およびＰＴＳ",,"確報",95,0,730,0,0,0,730,6946400,0,53377600,0,0,0,53377600,,,0,0,0,3460750,0,0,11.6,6.7,41.9,11.6,0,0,0
"2026/01/30","2026/02/03","1328","ＮＦ金価格","東証およびＰＴＳ",,"確報",934,1837,16558,0,4650,1750,14808,17647930,34710115,312863410,0,87861750,33066250,279797160,,,0,0,0,24270790,8896000,0,3.5,3.8,4.1,3.9,1.3,1.8,1.5
"2026/01/30","2026/02/03","1329","ｉＳ２２５","東証およびＰＴＳ",,"確報",2626,261,26181,0,500,761,25420,14563796,1447506,145199826,0,2773000,4220506,140979320,,,0,0,0,214344,11349,0,16.4,16.1,24.3,19.4,2.1,3.7,2.7
"2026/01/30","2026/02/03","1330","上場２２５","東証およびＰＴＳ",,"確報",0,0,1640,351,432,4838,-3198,0,0,90954400,19466460,23958720,268315480,-177361080,,,0,0,0,98400,295140,0,11.5,118.2,84.4,98.5,14,6.5,8.9
"2026/01/30","2026/02/03","1332","ニッスイ","東証およびＰＴＳ",,"確報",600,0,27100,1100,0,16500,10600,777000,0,35094500,1424500,0,21367500,13727000,,,0,0,503500,0,0,292600,4.8,7,7.9,7.4,2.5,4.2,3.1
"2026/01/30","2026/02/03","1333","マルハニチロ","東証およびＰＴＳ",,"確報",200,1000,16400,0,0,300,16100,277700,1388500,22771400,0,0,416550,22354850,,,0,0,0,8600,150,0,9.5,23.9,22.7,23.3,1.1,1.1,1.1
"2026/01/30","2026/02/03","133A","ＧＸ超短期米国債","東証およびＰＴＳ",,"確報",0,0,23293,0,0,0,23293,0,0,24224720,0,0,0,24224720,,,0,0,163051,0,0,0,4161.3,5825.9,3236.6,4161.3,0,0,0
"2026/01/30","2026/02/03","1343","ＮＦＪ－ＲＥＩＴ","東証およびＰＴＳ",,"確報",150,14210,192030,2780,7350,37400,154630,322725,30572815,413152545,5981170,15813525,80466100,332686445,,,0,0,0,721315,146895,0,25.3,21.3,46.4,29.2,12.3,18.7,14.8
"2026/01/30","2026/02/03","1345","上場Ｊリート","東証およびＰＴＳ",,"確報",1000,700,12700,0,0,1000,11700,2014500,1410150,25584150,0,0,2014500,23569650,,,0,0,0,235600,19000,0,7.2,4.8,16,7.3,3,0,6
"2026/01/30","2026/02/03","1346","ＭＸＳ２２５","東証およびＰＴＳ",,"確報",43,10,1689,1334,5,3901,-2212,2368870,550900,93047010,73490060,275450,214906090,-121859080,,,0,0,0,49680,77160,0,17.9,56.8,233.9,91.5,9.7,17,12.3
"2026/01/30","2026/02/03","1348","ＭＸＳトピクス","東証およびＰＴＳ",,"確報",0,253,5082,108,0,4346,736,0,937365,18828810,400140,0,16101930,2726880,,,0,0,165385,0,0,131378,12,100.3,14.5,25.4,12.2,4.8,6.9
"2026/01/30","2026/02/03","1349","アジア債券","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/30","2026/02/03","1356","ＴＰダブルインバース","東証およびＰＴＳ",,"確報",22630,0,247480,10890,7370,85900,161580,3498598,0,38260408,1683594,1139402,13280140,24980268,,,0,0,0,652065,238902,0,11.7,29.3,8.2,12.9,5.5,23.7,9
"2026/01/30","2026/02/03","1357","ＮＦ日経ダブインバ","東証およびＰＴＳ",,"確報",28656,5157,717112,14039,4190,450217,266895,147578400,26558550,3693126800,72300850,21578500,2318617550,1374509250,,,0,0,9016969,0,0,5724784,10.9,35.1,5.2,9.1,11.8,44.3,18.6
"2026/01/30","2026/02/03","1358","上場日経２倍","東証およびＰＴＳ",,"確報",8,2,316,92,6,1786,-1470,729600,182400,28819200,8390400,547200,162883200,-134064000,,,0,0,0,34100,187000,0,3.6,1.8,1.3,1.5,7.2,5.8,6.4
"2026/01/30","2026/02/03","135A","ＶＲＡＩＮ","東証およびＰＴＳ",,"確報",16200,14900,70600,1300,0,70600,0,41488200,38158900,180806600,3329300,0,180806600,0,,,0,0,0,2633400,2633400,0,17.3,8.7,13.4,10.6,24.1,832.5,46.9
