"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2026/01/09","2026/01/14","1326","ＳＰＤＲゴール","東証およびＰＴＳ",,"確報",0,13,929,0,0,0,929,0,841100,60106300,0,0,0,60106300,,,0,0,913740,0,0,0,86.5,79.9,94.3,86.5,0,0,0
"2026/01/09","2026/01/14","1328","ＮＦ金価格","東証およびＰＴＳ",,"確報",0,1280,12774,0,0,100,12674,0,21433600,213900630,0,0,1674500,212226130,,,0,0,3513500,0,0,25000,11.4,10.6,12.1,11.3,0,0,0
"2026/01/09","2026/01/14","1329","ｉＳ２２５","東証およびＰＴＳ",,"確報",0,5272,17258,3,2816,14863,2395,0,28510976,93331264,16224,15228928,80379104,12952160,,,0,0,1915050,0,0,1502460,4.2,4.7,3.6,4.1,4.8,3.8,4.3
"2026/01/09","2026/01/14","1330","上場２２５","東証およびＰＴＳ",,"確報",50,40,1890,4043,136,11058,-9168,2699000,2159200,102022200,218241140,7341280,596910840,-494888640,,,0,0,1654400,0,0,6292880,7.6,9,26.7,13.5,6.3,8.2,7.1
"2026/01/09","2026/01/14","1332","ニッスイ","東証およびＰＴＳ",,"確報",100,5900,11200,200,100,5800,5400,112550,6640450,12605600,225100,112550,6527900,6077700,,,0,0,0,255000,85500,0,6.1,7.3,6.8,7,4.1,4.5,4.3
"2026/01/09","2026/01/14","1333","マルハニチロ","東証およびＰＴＳ",,"確報",300,0,7000,0,700,1000,6000,392100,0,9149000,0,914900,1307000,7842000,,,0,0,0,56950,14450,0,3.6,18.3,2.9,5.1,28.6,1.2,2.3
"2026/01/09","2026/01/14","133A","ＧＸ超短期米国債","東証およびＰＴＳ",,"確報",0,0,709,0,0,0,709,0,0,753667,0,0,0,753667,,,0,0,2836,0,0,0,0,0,0,0,0,0,0
"2026/01/09","2026/01/14","1343","ＮＦＪ－ＲＥＩＴ","東証およびＰＴＳ",,"確報",1400,0,73820,400,0,33170,40650,3091200,0,162994560,883200,0,73239360,89755200,,,0,0,0,144840,65540,0,18,108.3,6.8,12.8,153.6,211.5,178
"2026/01/09","2026/01/14","1345","上場Ｊリート","東証およびＰＴＳ",,"確報",0,0,1400,0,0,0,1400,0,0,2888900,0,0,0,2888900,,,0,0,0,0,0,0,1.1,7.7,5.9,6.7,1,1,1
"2026/01/09","2026/01/14","1346","ＭＸＳ２２５","東証およびＰＴＳ",,"確報",0,0,1576,636,0,3352,-1776,0,0,85119760,34350360,0,181041520,-95921760,,,0,0,1213520,0,0,2091320,6.5,262,94.7,139.1,4.5,5.1,4.8
"2026/01/09","2026/01/14","1348","ＭＸＳトピクス","東証およびＰＴＳ",,"確報",2341,1,7202,0,1209,6864,338,8612539,3679,26496158,0,4447911,25252656,1243502,,,0,0,145860,0,0,242190,4.4,6.6,14.6,9.1,2.8,4.1,3.3
"2026/01/09","2026/01/14","1349","アジア債券","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/09","2026/01/14","1356","ＴＰダブルインバース","東証およびＰＴＳ",,"確報",0,16930,201790,0,24260,520,201270,0,2718958,32407474,0,3896156,83512,32323962,,,0,0,0,568672,64428,0,9,11.7,8.9,10.1,8.4,3.2,4.7
"2026/01/09","2026/01/14","1357","ＮＦ日経ダブインバ","東証およびＰＴＳ",,"確報",71831,27141,774801,136,14061,224167,550634,392843739,148434129,4237386669,743784,76899609,1225969323,3011417346,,,0,0,0,126309203,41189916,0,18.4,15,28.7,19.7,16.3,13.9,15
"2026/01/09","2026/01/14","1358","上場日経２倍","東証およびＰＴＳ",,"確報",0,166,163,501,0,2490,-2327,0,14388880,14128840,43426680,0,215833200,-201704360,,,0,0,796180,0,0,4813380,3.8,1.3,0.4,0.6,4.9,4.8,4.9
"2026/01/09","2026/01/14","135A","ＶＲＡＩＮ","東証およびＰＴＳ",,"確報",20000,19500,54700,600,100,54700,0,65000000,63375000,177775000,1950000,325000,177775000,0,,,0,0,0,2981000,2981000,0,11.6,6.1,6.2,6.1,104.9,113.7,109.1
"2026/01/09","2026/01/14","1360","ダブルインバース日経","東証およびＰＴＳ",,"確報",12700,490190,5538310,0,39130,10,5538300,1705610,65832517,743795033,0,5255159,1343,743793690,,,0,0,0,25867940,168302,0,11.3,9.6,14.2,11.5,1,1,1
"2026/01/09","2026/01/14","1364","ｉＳＪＰＸ日経４００","東証およびＰＴＳ",,"確報",0,1,12,0,1,12,0,0,3272,39264,0,3272,39264,0,,,0,0,442,0,0,442,61,61,61,61,61,61,61
"2026/01/09","2026/01/14","1365","ｉＦ２２５ダブル","東証およびＰＴＳ",,"確報",30,849,353,1722,17,6662,-6309,2106000,59599800,24780600,120884400,1193400,467672400,-442891800,,,0,0,2613560,0,0,11054110,4.1,2.2,1.4,1.7,3.6,6.7,4.7
"2026/01/09","2026/01/14","1366","ｉＦ２２５Ｗベア","東証およびＰＴＳ",,"確報",5740,500,698722,0,0,0,698722,792120,69000,96423636,0,0,0,96423636,,,0,0,0,2080446,0,0,9.8,7.1,15.7,9.8,0,0,0
"2026/01/09","2026/01/14","1367","ｉＦＴＰＸダブル","東証およびＰＴＳ",,"確報",170,202,616,13,3,616,0,9943300,11814980,36029840,760370,175470,36029840,0,,,0,0,686880,0,0,642360,3.3,2.1,2.1,2.1,16.2,20.6,18.1
"2026/01/09","2026/01/14","1368","ｉＦＴＰＸＷベア","東証およびＰＴＳ",,"確報",8,0,2308,15,21,64,2244,1856,0,535456,3480,4872,14848,520608,,,0,0,0,13800,420,0,13.3,35.5,42.6,38.7,8.1,0.3,0.6
"2026/01/09","2026/01/14","1369","Ｏｎｅ・日経２２５","東証およびＰＴＳ",,"確報",1,0,10,0,700,391,-381,52010,0,520100,0,36407000,20335910,-19815810,,,0,0,6660,0,0,807340,1.9,2.6,29,4.8,1.8,1.9,1.9
"2026/01/09","2026/01/14","1375","ユキグニファクトリー","東証およびＰＴＳ",,"確報",300,0,1300,0,0,0,1300,316500,0,1371500,0,0,0,1371500,,,0,0,0,0,0,0,14.7,7.3,0,14.7,0,0,0
"2026/01/09","2026/01/14","1376","カネコ種苗","東証およびＰＴＳ",,"確報",0,0,2500,0,0,0,2500,0,0,3827500,0,0,0,3827500,,,0,0,0,5000,0,0,7.2,4.7,15.4,7.2,0,0,0
"2026/01/09","2026/01/14","1377","サカタのタネ","東証およびＰＴＳ",,"確報",800,100,15000,900,200,15000,0,3468000,433500,65025000,3901500,867000,65025000,0,,,0,0,0,0,0,0,21.3,16.4,17.5,16.9,27.1,30.3,28.6
"2026/01/09","2026/01/14","1379","ホクト","東証およびＰＴＳ",,"確報",100,0,500,200,0,200,300,202500,0,1012500,405000,0,405000,607500,,,0,0,2800,0,0,0,3.8,5,0,10,1.3,1,1.1
"2026/01/09","2026/01/14","137A","Ｃｏｃｏｌｉｖｅ","東証およびＰＴＳ",,"確報",0,100,2300,0,0,0,2300,0,111100,2555300,0,0,0,2555300,,,0,0,177600,0,0,0,12.2,8.3,23.2,12.2,0,0,0
"2026/01/09","2026/01/14","1380","秋川牧園","東証およびＰＴＳ",,"確報",0,0,700,0,0,0,700,0,0,702800,0,0,0,702800,,,0,0,0,4900,0,0,16,10.7,32,16,0,0,0
"2026/01/09","2026/01/14","1381","アクシーズ","東証およびＰＴＳ",,"確報",0,100,1900,0,0,0,1900,0,413500,7856500,0,0,0,7856500,,,0,0,0,80000,0,0,34.7,0,17.3,34.7,0,0,0
"2026/01/09","2026/01/14","1382","ホーブ","東証およびＰＴＳ",,"確報",0,0,2800,0,0,0,2800,0,0,5104400,0,0,0,5104400,,,0,0,39200,0,0,0,280,0,140,280,0,0,0
"2026/01/09","2026/01/14","1383","ベルグアース","東証およびＰＴＳ",,"確報",0,0,2500,0,0,0,2500,0,0,8012500,0,0,0,8012500,,,0,0,12500,0,0,0,35.7,25,62.5,35.7,0,0,0
"2026/01/09","2026/01/14","1384","ホクリヨウ","東証およびＰＴＳ",,"確報",100,800,17100,0,0,0,17100,301000,2408000,51471000,0,0,0,51471000,,,0,0,0,1246000,0,0,66.9,75.3,60.2,66.9,0,0,0
"2026/01/09","2026/01/14","138A","光フードサービス","東証およびＰＴＳ",,"確報",0,100,100,0,0,0,100,0,277000,277000,0,0,0,277000,,,0,0,4200,0,0,0,12,0,6,12,0,0,0
"2026/01/09","2026/01/14","1397","ＳＭＤＡＭ　２２５","東証およびＰＴＳ",,"確報",0,0,0,0,0,13,-13,0,0,0,0,0,678990,-678990,,,0,0,0,0,0,5720,59,0,0,0,29.5,0,59
"2026/01/09","2026/01/14","1398","ＳＭＤＡＭ　Ｊリート","東証およびＰＴＳ",,"確報",30,0,90,100,0,160,-70,63105,0,189315,210350,0,336560,-147245,,,0,0,360,0,0,360,3.3,2.4,2.4,2.4,6.5,4.2,5.1
"2026/01/09","2026/01/14","1399","上場高配当低ボラ","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/09","2026/01/14","1401","エムビーエス","東証およびＰＴＳ",,"確報",100,100,3200,0,0,0,3200,142800,142800,4569600,0,0,0,4569600,,,0,0,16000,0,0,0,27.3,41,20.5,27.3,0,0,0
"2026/01/09","2026/01/14","1407","ウエストＨＤ","東証およびＰＴＳ",,"確報",800,1700,47300,0,0,2000,45300,1212000,2575500,71659500,0,0,3030000,68629500,,,0,0,48200,0,0,2000,15.7,17.9,14.2,15.8,13.5,13.5,13.5
"2026/01/09","2026/01/14","140A","ｉＦ米１０国債ベア","東証およびＰＴＳ",,"確報",0,0,1,0,0,0,1,0,0,1959,0,0,0,1959,,,0,0,8,0,0,0,1.1,4,0,8,1,1,1
"2026/01/09","2026/01/14","1414","ショーボンドＨＤ","東証およびＰＴＳ",,"確報",500,2300,71500,0,5300,41600,29900,684500,3148700,97883500,0,7255700,56950400,40933100,,,0,0,256550,0,0,164150,5.8,100.4,3.6,6.9,6.6,3.4,4.5
"2026/01/09","2026/01/14","1417","ミライト・ワン","東証およびＰＴＳ",,"確報",100,100,11900,0,1200,5200,6700,361600,361600,43030400,0,4339200,18803200,24227200,,,0,0,0,11900,6400,0,13,22.5,38.9,28.5,6,7.1,6.5
"2026/01/09","2026/01/14","1418","インターライフＨＤ","東証およびＰＴＳ",,"確報",3100,2600,23400,500,1000,81400,-58000,2166900,1817400,16356600,349500,699000,56898600,-40542000,,,0,0,0,0,0,0,29.2,28.5,13,17.9,33,39.6,36
"2026/01/09","2026/01/14","1419","タマホーム","東証およびＰＴＳ",,"確報",12100,0,25800,15400,9800,293300,-267500,41745000,0,89010000,53130000,33810000,1011885000,-922875000,,,0,0,0,685000,14385000,0,20.3,5,122.7,9.6,23.1,19.9,21.4
"2026/01/09","2026/01/14","141A","トライアル","東証およびＰＴＳ",,"確報",17700,78300,175700,100,4900,707400,-531700,54693000,241947000,542913000,309000,15141000,2185866000,-1642953000,,,0,0,38516900,0,0,116088600,32.6,7,7.3,7.2,741.9,391.3,512.4
"2026/01/09","2026/01/14","1420","サンヨーホームズ","東証およびＰＴＳ",,"確報",0,100,6300,0,100,0,6300,0,71800,4523400,0,71800,0,4523400,,,0,0,0,12800,200,0,15.1,14.4,19.8,16.7,1,0.3,0.5
"2026/01/09","2026/01/14","1429","日本アクア","東証およびＰＴＳ",,"確報",1500,400,11000,3300,0,11000,0,1321500,352400,9691000,2907300,0,9691000,0,,,0,0,39600,0,0,30800,10.5,20.7,12.1,15.3,9.1,6.6,7.6
"2026/01/09","2026/01/14","142A","ジンジブ","東証およびＰＴＳ",,"確報",0,300,3100,0,0,0,3100,0,213000,2201000,0,0,0,2201000,,,0,0,27200,0,0,0,43.8,175,25,43.8,0,0,0
"2026/01/09","2026/01/14","1430","ファーストコーポ","東証およびＰＴＳ",,"確報",0,100,3700,100,0,100,3600,0,101900,3770300,101900,0,101900,3668400,,,0,0,57000,0,0,0,34.4,26.9,62.7,37.6,1,0,2
"2026/01/09","2026/01/14","1431","Ｌｉｂ　Ｗｏｒｋ","東証およびＰＴＳ",,"確報",6800,0,85400,1700,5300,85400,0,4372400,0,54912200,1093100,3407900,54912200,0,,,0,0,0,78600,89000,0,30.9,21.5,25.2,23.2,39.3,53,45.1
"2026/01/09","2026/01/14","1433","ベステラ","東証およびＰＴＳ",,"確報",2100,3100,59700,1700,0,62400,-2700,2700600,3986600,76774200,2186200,0,80246400,-3472200,,,0,0,607000,0,0,607000,15.4,11.7,10.9,11.3,27.3,21.3,23.9
"2026/01/09","2026/01/14","1434","ＪＥＳＣＯ　ＨＤ","東証およびＰＴＳ",,"確報",300,0,3200,0,0,100,3100,432300,0,4611200,0,0,144100,4467100,,,0,0,0,23200,800,0,10.1,12.8,9,10.6,4,4,4
"2026/01/09","2026/01/14","1435","ｒｏｂｏｔ　ｈｏｍｅ","東証およびＰＴＳ",,"確報",21400,0,83300,0,0,0,83300,3573800,0,13911100,0,0,0,13911100,,,0,0,0,123800,0,0,10.4,7,20.6,10.4,0,0,0
"2026/01/09","2026/01/14","1436","グリーンエナジー","東証およびＰＴＳ",,"確報",0,100,5800,0,0,0,5800,0,241200,13989600,0,0,0,13989600,,,0,0,64900,0,0,0,5.2,23,2.9,5.2,0,0,0
"2026/01/09","2026/01/14","1438","岐阜造園","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,1,1,1,0,0,0
"2026/01/09","2026/01/14","143A","イシン","東証およびＰＴＳ",,"確報",0,200,1000,0,0,0,1000,0,162000,810000,0,0,0,810000,,,0,0,10800,0,0,0,30,60,20,30,0,0,0
"2026/01/09","2026/01/14","1443","技研ホールディングス","東証およびＰＴＳ",,"確報",200,0,11700,0,0,0,11700,54000,0,3159000,0,0,0,3159000,,,0,0,69000,0,0,0,16.5,15.8,17.3,16.5,0,0,0
"2026/01/09","2026/01/14","1444","ニッソウ","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1.5,0,0.7,1.5,0,0,0
"2026/01/09","2026/01/14","1446","キャンディル","東証およびＰＴＳ",,"確報",0,0,4700,0,0,1800,2900,0,0,2660200,0,0,1018800,1641400,,,0,0,0,4700,1800,0,127.6,114.5,229,152.7,90,90,90
"2026/01/09","2026/01/14","1447","ＳＡＡＦＨＤ","東証およびＰＴＳ",,"確報",7200,0,44000,0,0,0,44000,2152800,0,13156000,0,0,0,13156000,,,0,0,147200,0,0,0,11.6,7.8,22.1,11.6,0,0,0
"2026/01/09","2026/01/14","1450","ＴＡＮＡＫＥＮ","東証およびＰＴＳ",,"確報",100,0,9700,0,0,0,9700,141600,0,13735200,0,0,0,13735200,,,0,0,9600,0,0,0,481,240.5,0,481,0,0,0
"2026/01/09","2026/01/14","1456","ｉＦ２２５ベア","東証およびＰＴＳ",,"確報",800,0,2002,0,0,575,1427,1371200,0,3431428,0,0,985550,2445878,,,0,0,0,31252,14950,0,6.3,4.9,11,6.8,7.5,4.1,5.3
"2026/01/09","2026/01/14","1457","ｉＦＴＰＸベア","東証およびＰＴＳ",,"確報",0,0,40,0,0,40,0,0,0,85440,0,0,85440,0,,,0,0,0,800,800,0,6.1,41.8,3.2,5.9,4.5,0,9
"2026/01/09","2026/01/14","1458","楽天２２５ダブルブル","東証およびＰＴＳ",,"確報",31,2921,5705,2353,0,4449,1256,1682060,158493460,309553300,127673780,0,241402740,68150560,,,0,0,13752000,0,0,3353600,3,5.7,3.3,4.2,2.3,2.7,2.5
"2026/01/09","2026/01/14","1459","楽天２２５ダブルベア","東証およびＰＴＳ",,"確報",118600,27896,2327483,0,10,21,2327462,26210600,6165016,514373743,0,2210,4641,514369102,,,0,0,0,15657453,217,0,13.9,12.9,15.9,14.2,1,0.8,0.9
"2026/01/09","2026/01/14","145A","Ｌ　ｉｓ　Ｂ","東証およびＰＴＳ",,"確報",0,100,4400,0,0,0,4400,0,105700,4650800,0,0,0,4650800,,,0,0,157500,0,0,0,64.3,225,37.5,64.3,0,0,0
"2026/01/09","2026/01/14","1466","ｉＦＪ４００Ｗベア","東証およびＰＴＳ",,"確報",0,6,395,0,0,401,-6,0,1818,119685,0,0,121503,-1818,,,0,0,0,1203,1203,0,4.7,2.4,135.4,4.7,2.4,0,4.7
"2026/01/09","2026/01/14","1469","４００ベア２倍","東証およびＰＴＳ",,"確報",12150,0,12160,0,0,450,11710,3522285,0,3525184,0,0,130455,3394729,,,0,0,0,31,1395,0,1.1,1,1,1,2.4,4.7,3.1
"2026/01/09","2026/01/14","146A","コロンビア・ワークス","東証およびＰＴＳ",,"確報",0,400,15300,0,0,0,15300,0,1390000,53167500,0,0,0,53167500,,,0,0,1491500,0,0,0,36.7,28.2,52.7,36.7,0,0,0
"2026/01/09","2026/01/14","1472","ＮＦＪ４００Ｄインバ","東証およびＰＴＳ",,"確報",0,0,24,0,0,0,24,0,0,2808,0,0,0,2808,,,0,0,0,72,0,0,238,119,0,238,0,0,0
"2026/01/09","2026/01/14","1473","Ｏｎｅ・トピックス","東証およびＰＴＳ",,"確報",0,0,1100,0,0,10,1090,0,0,3930300,0,0,35730,3894570,,,0,0,28600,0,0,260,1.4,0,0,0,1.1,1.1,1.1
"2026/01/09","2026/01/14","1474","Ｏｎｅ・ＪＰＸ４００","東証およびＰＴＳ",,"確報",0,0,2,0,0,2,0,0,0,64040,0,0,64040,0,,,0,0,600,0,0,600,1.2,2.2,2.4,2.3,1.1,1.1,1.1
"2026/01/09","2026/01/14","1475","ｉＳＴＯＰＩＸ","東証およびＰＴＳ",,"確報",10240,16500,66140,340,0,340,65800,3726336,6004350,24068346,123726,0,123726,23944620,,,0,0,238920,0,0,0,1.8,2.8,2.9,2.8,1,1,1
"2026/01/09","2026/01/14","1476","ｉＳＪリート","東証およびＰＴＳ",,"確報",473,0,1008,2,0,2,1006,1000395,0,2131920,4230,0,4230,2127690,,,0,0,0,2140,0,0,8.1,4.6,2779,9.1,1,1,1
"2026/01/09","2026/01/14","1477","ｉＳＭＳＣＩ最小分散","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/09","2026/01/14","1478","ｉＳＭＳＣＩ高配当","東証およびＰＴＳ",,"確報",0,20,700,0,0,200,500,0,95000,3325000,0,0,950000,2375000,,,0,0,48240,0,0,13400,2.7,3,3.5,3.2,1.9,2.4,2.1
"2026/01/09","2026/01/14","1479","ｉＦＭＳＣＩ人材設備","東証およびＰＴＳ",,"確報",0,0,0,0,0,54,-54,0,0,0,0,0,2330640,-2330640,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/09","2026/01/14","147A","ソラコム","東証およびＰＴＳ",,"確報",6900,400,75200,0,2300,100500,-25300,8562900,496400,93323200,0,2854300,124720500,-31397300,,,0,0,618300,0,0,925200,42.5,14.5,46.8,22.1,125.7,81.8,99.1
"2026/01/09","2026/01/14","1480","ＮＦ企業価値","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/09","2026/01/14","1481","上場日本経済貢献","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/09","2026/01/14","1482","ｉＳ米国債七十円へジ","東証およびＰＴＳ",,"確報",0,0,2,0,0,2,0,0,0,3242,0,0,3242,0,,,0,0,0,14,14,0,1.2,1.2,1.2,1.2,1.2,1.2,1.2
"2026/01/09","2026/01/14","1483","ＩＳ設備人材","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/09","2026/01/14","1484","Ｏｎｅ・設備人材投資","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/09","2026/01/14","1485","ＭＸＳＪ積極投資","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/09","2026/01/14","1486","上場米債ヘッジなし","東証およびＰＴＳ",,"確報",0,0,10,0,0,10,0,0,0,243750,0,0,243750,0,,,0,0,500,0,0,500,3.9,0,2.4,4.8,3,3,3
"2026/01/09","2026/01/14","1487","上場米債ヘッジあり","東証およびＰＴＳ",,"確報",1,191,1,0,0,1,0,12415,2371265,12415,0,0,12415,0,,,0,0,0,6685,35,0,1.4,2,2,2,1,1,1
"2026/01/09","2026/01/14","1488","ｉＦＪリート","東証およびＰＴＳ",,"確報",150,0,1001,39,0,39,962,316950,0,2115113,82407,0,82407,2032706,,,0,0,2553,0,0,0,6.7,24,4,6.9,1,0,2
"2026/01/09","2026/01/14","1489","ＮＦ日経高配当５０","東証およびＰＴＳ",,"確報",50,2740,14360,1035,0,3035,11325,148000,8110400,42505600,3063600,0,8983600,33522000,,,0,0,664950,0,0,78000,6.2,6.5,8.5,7.4,2.1,3.1,2.5
"2026/01/09","2026/01/14","148A","ハッチ・ワーク","東証およびＰＴＳ",,"確報",0,300,10500,0,0,0,10500,0,632700,22144500,0,0,0,22144500,,,0,0,140400,0,0,0,62.5,44.3,106.2,62.5,0,0,0
"2026/01/09","2026/01/14","1490","上場ベータヘッジ","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/09","2026/01/14","1491","中外鉱業","東証およびＰＴＳ",,"確報",0,600,47200,0,0,0,47200,0,604200,47530400,0,0,0,47530400,,,0,0,0,0,0,0,83.6,75.5,93.6,83.6,0,0,0
"2026/01/09","2026/01/14","1493","Ｏｎｅ・中小型","東証およびＰＴＳ",,"確報",0,0,0,0,0,4,-4,0,0,0,0,0,90260,-90260,,,0,0,0,0,0,80,1.2,1,1,1,1.4,1.3,1.4
"2026/01/09","2026/01/14","1494","Ｏｎｅ・高配当日本株","東証およびＰＴＳ",,"確報",3,0,14,3,0,14,0,122340,0,570920,122340,0,570920,0,,,0,0,2200,0,0,2200,7.7,4.7,15.7,7.2,26.7,4.7,8
"2026/01/09","2026/01/14","1495","上場アジアリート","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026/01/09","2026/01/14","1496","ｉＳ米＄ＩＧ社債ヘジ","東証およびＰＴＳ",,"確報",0,1500,1,0,0,0,1,0,2586000,1724,0,0,0,1724,,,0,0,0,6004,0,0,1,1,1,1,1,1,1
"2026/01/09","2026/01/14","1497","ｉＳ米＄ＨＹ社債ヘジ","東証およびＰＴＳ",,"確報",0,0,163,0,0,0,163,0,0,292585,0,0,0,292585,,,0,0,489,0,0,0,0.3,15.5,0.1,0.3,1,1,1
"2026/01/09","2026/01/14","1498","Ｏｎｅ・ＥＳＧ","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1.1,0,0,0,1.1,1.1,1.1
"2026/01/09","2026/01/14","1499","ＭＸＳ高配当７０ＭＮ","東証およびＰＴＳ",,"確報",0,20,22,0,60,0,22,0,183360,201696,0,550080,0,201696,,,0,0,4662,0,0,6660,3.4,7.5,7.5,7.5,2,2,2
"2026/01/09","2026/01/14","149A","シンカ","東証およびＰＴＳ",,"確報",100,0,800,0,0,0,800,81900,0,655200,0,0,0,655200,,,0,0,11900,0,0,0,37,37,37,37,0,0,0
