"申込日","決済日","銘柄コード","銘柄名","取引所区分名","上場区分","速報／確報","融資新規株数","融資返済株数","融資残高株数","貸株新規株数","貸株返済株数","貸株残高株数","差引残高株数","融資新規金額","融資返済金額","融資残高金額","貸株新規金額","貸株返済金額","貸株残高金額","差引残高金額","制度信用・買残高株数","制度信用・売残高株数","融資権利落額","貸株権利落額","合計・更新差金融資値上り","合計・更新差金融資値下り","合計・更新差金貸株値下り","合計・更新差金貸株値上り","総合回転日数","融資・新規回転日数","融資・返済回転日数","融資・残高回転日数","貸株・新規回転日数","貸株・返済回転日数","貸株・残高回転日数"
"2025/12/29","2026/01/05","1301","極洋","東証およびＰＴＳ",,"確報",100,200,2400,0,0,200,2200,490000,980000,11760000,0,0,980000,10780000,,,0,0,50000,0,0,4000,17.2,32.5,21.7,26,4,5.3,4.6
"2025/12/29","2026/01/05","1305","ｉＦＴＰＸ年１","東証およびＰＴＳ",,"確報",510,10,11610,10,0,10050,1560,1850790,36290,42132690,36290,0,36471450,5661240,,,0,0,44440,0,0,40160,47.2,80.6,23.7,36.6,53.9,112.5,72.9
"2025/12/29","2026/01/05","1306","ＮＦＴＯＰＩＸ","東証およびＰＴＳ",,"確報",100,7080,26080,4800,12210,42370,-16290,359900,25480920,93861920,17275200,43943790,152489630,-58627710,,,0,0,363660,0,0,547580,3.9,17.1,3.7,6,4.3,2.4,3
"2025/12/29","2026/01/05","1308","上場ＴＯＰＩＸ","東証およびＰＴＳ",,"確報",10,5435,6589,2795,3,6224,365,35550,19321425,23423895,9936225,10665,22126320,1297575,,,0,0,156182,0,0,44616,3.7,5.7,3.1,4,5.4,2.4,3.3
"2025/12/29","2026/01/05","1309","ＮＦ中国株上証５０","東証およびＰＴＳ",,"確報",0,0,1,0,0,0,1,0,0,54240,0,0,0,54240,,,0,0,310,0,0,0,2.6,4.8,1.7,2.6,0,0,0
"2025/12/29","2026/01/05","130A","ＶＩＳ","東証およびＰＴＳ",,"確報",4100,200,15700,0,0,0,15700,2099200,102400,8038400,0,0,0,8038400,,,0,0,0,330400,0,0,5.8,4.6,7.8,5.8,0,0,0
"2025/12/29","2026/01/05","1311","ＮＦＴＰＸ３０","東証およびＰＴＳ",,"確報",0,0,2320,0,0,108,2212,0,0,4159760,0,0,193644,3966116,,,0,0,4640,0,0,216,15.4,34.3,10.3,15.8,5,0,10
"2025/12/29","2026/01/05","1319","ＮＦ日経３００","東証およびＰＴＳ",,"確報",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/12/29","2026/01/05","1320","ｉＦ２２５年１","東証およびＰＴＳ",,"確報",0,12,1556,1051,2655,13062,-11506,0,626880,81285440,54904240,138697200,682358880,-601073440,,,0,0,0,282240,2639880,0,14.9,0,652.3,1304.7,10.7,17.4,13.3
"2025/12/29","2026/01/05","1321","ＮＦ日経２２５","東証およびＰＴＳ",,"確報",345,789,8963,250,7354,74931,-65968,18078000,41343600,469661200,13100000,385349600,3926384400,-3456723200,,,0,0,0,2069540,18047700,0,18,6.1,12.1,8.1,33.8,14.8,20.6
