品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20251219,20251223,1306,ＮＦＴＯＰＩＸ,東証,決算,20260710,3553.00,18170,9.00,0.50,1,*****,,,F
20251219,20251223,1308,上場ＴＯＰＩＸ,東証,決算,20260708,3512.00,198,60.00,0.00,1,*****,,,F
20251219,20251223,1320,ｉＦ２２５年１,東証,決算,20260710,51240.00,7180,120.00,5.00,1,5.00,,,F
20251219,20251223,1321,ＮＦ日経２２５,東証,決算,20260708,51380.00,71669,120.00,5.00,1,5.00,,,F
20251219,20251223,1329,ｉＳ２２５,東証,決算,20260209,5146.00,0,60.00,*****,*****,*****,満額,,
20251219,20251223,1330,上場２２５,東証,決算,20260708,51500.00,2459,120.00,5.00,1,5.00,,,F
20251219,20251223,1332,ニッスイ,東証,決算,20260331,1178.50,0,2.40,*****,*****,*****,満額,,
20251219,20251223,1346,ＭＸＳ２２５,東証,決算,20260116,51470.00,1119,120.00,5.00,1,5.00,,,F
20251219,20251223,135A,ＶＲＡＩＮ,東証,決算,20260228,3265.00,0,6.60,*****,*****,*****,満額,,
20251219,20251223,1365,ｉＦ２２５ダブル,東証,決算,20260110,63990.00,2668,140.00,5.00,1,5.00,,,E
20251219,20251223,1369,Ｏｎｅ・日経２２５,東証,決算,20260108,50140.00,109,120.00,5.00,1,5.00,,,F
20251219,20251223,1397,ＳＭＤＡＭ　２２５,東証,決算,20260408,50010.00,6,120.00,5.00,1,5.00,,,F
20251219,20251223,1398,ＳＭＤＡＭ　Ｊリート,東証,決算,20260308,2060.50,180,8.00,0.50,1,*****,,,F
20251219,20251223,1417,ミライト・ワン,東証,決算,20260331,3412.00,0,7.00,*****,*****,*****,満額,,
20251219,20251223,1418,インターライフＨＤ,東証,決算,20260228,664.00,92800,1.40,0.05,1,0.05,,,E
20251219,20251223,1419,タマホーム,東証,決算,20260228,3555.00,240600,7.20,0.15,1,0.15,,,C
20251219,20251223,141A,トライアル,東証,決算,20251231,2683.00,418200,10.80,0.05,1,0.10,,,E
20251219,20251223,1431,Ｌｉｂ　Ｗｏｒｋ,東証,決算,20251231,670.00,22200,5.60,0.05,1,0.05,,注意,F
20251219,20251223,1433,ベステラ,東証,決算,20260131,1269.00,0,2.60,*****,*****,*****,満額,,
20251219,20251223,1473,Ｏｎｅ・トピックス,東証,決算,20260108,3533.00,460,9.00,0.50,1,0.50,,,F
20251219,20251223,1478,ｉＳＭＳＣＩ高配当,東証,決算,20260209,4617.00,424,60.00,0.00,1,*****,,,F
20251219,20251223,1479,ｉＦＭＳＣＩ人材設備,東証,決算,20260110,43900.00,54,100.00,5.00,1,5.00,,,C
20251219,20251223,147A,ソラコム,東証,決算,20260430,1226.00,38400,2.60,0.05,1,0.05,,,F
20251219,20251223,1487,上場米債ヘッジあり,東証,決算,20260110,12735.00,0,70.00,*****,*****,*****,満額,,
20251219,20251223,1493,Ｏｎｅ・中小型,東証,決算,20260108,22065.00,5,80.00,0.00,1,0.00,,,E
20251219,20251223,1499,ＭＸＳ高配当７０ＭＮ,東証,決算,20260110,9001.00,100,60.00,5.00,1,5.00,,,F
20251219,20251223,1514,住石ホールディングス,東証,決算,20260331,515.00,157600,2.40,0.05,1,0.05,,注意,E
20251219,20251223,153A,カウリス,東証,決算,20251231,1200.00,29000,4.80,0.05,1,0.05,,,F
20251219,20251223,1545,ナスダックヘッジ無,東証,決算,20260810,39460.00,0,90.00,*****,*****,*****,満額,,
20251219,20251223,1546,ダウヘッジ無,東証,決算,20260810,72800.00,406,160.00,0.00,1,0.00,,,F
20251219,20251223,1550,ＭＸＳ外株ＭＳＣＩ,東証,決算,20260608,7070.00,0,60.00,*****,*****,*****,満額,,
20251219,20251223,1554,上場インデＭＳ世界,東証,決算,20260120,5916.00,0,60.00,*****,*****,*****,満額,,
20251219,20251223,155A,情報戦略テクノロジー,東証,決算,20251231,1256.00,8100,10.40,0.05,1,*****,,注意,F
20251219,20251223,1568,ＴＰレバレッジダブル,東証,決算,20260220,703.80,532800,6.00,0.50,1,*****,,,D
20251219,20251223,1569,トピックスインバース,東証,決算,20260220,930.20,0,6.00,*****,*****,*****,満額,,
20251219,20251223,1573,Ｈ株インバース,東証,決算,20261204,7942.00,790,32.00,0.50,1,0.50,,注意,D
20251219,20251223,1586,上場ＥＸ－Ｆ,東証,決算,20260108,2658.00,0,60.00,*****,*****,*****,満額,,
20251219,20251223,1591,ＮＦＪＰＸ４００,東証,決算,20260407,30670.00,83,90.00,5.00,1,5.00,,,F
20251219,20251223,1592,上場ＪＰＸ日経４００,東証,決算,20260108,2838.00,0,60.00,*****,*****,*****,満額,,
20251219,20251223,1593,ＭＸＳＪＰＸ４００,東証,決算,20260116,31620.00,10,90.00,5.00,1,5.00,,,F
20251219,20251223,1599,ｉＦＪＰＸ日経４００,東証,決算,20260110,31360.00,2,90.00,5.00,1,5.00,,,F
20251219,20251223,1617,ＮＦ食品Ｔ１７,東証,決算,20260715,41480.00,39,100.00,5.00,1,5.00,,,F
20251219,20251223,1618,ＮＦエネ資源Ｔ１７,東証,決算,20260715,29200.00,0,80.00,*****,*****,*****,満額,,
20251219,20251223,1622,ＮＦ自動車Ｔ１７,東証,決算,20260715,36620.00,11,90.00,5.00,1,5.00,,,F
20251219,20251223,1625,ＮＦ電機精密Ｔ１７,東証,決算,20260715,47950.00,38,100.00,5.00,1,5.00,,,E
20251219,20251223,1626,ＮＦ情通・他Ｔ１７,東証,決算,20260715,42090.00,0,100.00,*****,*****,*****,満額,,
20251219,20251223,1630,ＮＦ小売Ｔ１７,東証,決算,20260715,37340.00,0,90.00,*****,*****,*****,満額,,
20251219,20251223,1632,ＮＦ金融Ｔ１７,東証,決算,20260715,34000.00,22,90.00,0.00,1,*****,,,F
20251219,20251223,1633,ＮＦ不動産Ｔ１７,東証,決算,20260715,52630.00,0,120.00,*****,*****,*****,満額,,
20251219,20251223,1659,ｉＳ米国リート,東証,決算,20260209,3303.00,115,60.00,0.00,1,0.00,,,F
